A
1050 Generated by WorldEditor 1.6.1r1

1    200 1 0 KASH Boire Field Nashua
1300  42.78202176 -071.51863156 121.05 tie_down turboprops|props Central GA 94
1301 A general_aviation 
1300  42.78192341 -071.51872280 121.05 tie_down turboprops|props Central GA 93
1301 A general_aviation 
1300  42.78202024 -071.51878257 -59.78 tie_down turboprops|props Central GA 92
1301 A general_aviation 
1300  42.78212335 -071.51869340 -59.78 tie_down turboprops|props Central GA 91
1301 A general_aviation 
1300  42.78223170 -071.51860316 -59.78 tie_down turboprops|props Central GA 90
1301 A general_aviation 
1300  42.78233633 -071.51851477 -59.78 tie_down turboprops|props Central GA 89
1301 A general_aviation 
1300  42.78240398 -071.51880969 121.05 tie_down turboprops|props Central GA 88
1301 A general_aviation 
1300  42.78230087 -071.51889886 121.05 tie_down turboprops|props Central GA 87
1301 A general_aviation 
1300  42.78219252 -071.51898910 121.05 tie_down turboprops|props Central GA 86
1301 A general_aviation 
1300  42.78209417 -071.51908034 121.05 tie_down turboprops|props Central GA 85
1301 A general_aviation 
1300  42.78219100 -071.51914011 -59.46 tie_down turboprops|props Central GA 84
1301 A general_aviation 
1300  42.78229411 -071.51905094 -59.46 tie_down turboprops|props Central GA 83
1301 A general_aviation 
1300  42.78240246 -071.51896070 -59.46 tie_down turboprops|props Central GA 82
1301 A general_aviation 
1300  42.78250709 -071.51887231 -59.46 tie_down turboprops|props Central GA 81
1301 A general_aviation 
1300  42.78256218 -071.51917407 120.32 tie_down turboprops|props Central GA 80
1301 A general_aviation 
1300  42.78245907 -071.51926324 120.32 tie_down turboprops|props Central GA 79
1301 A general_aviation 
1300  42.78235072 -071.51935348 120.32 tie_down turboprops|props Central GA 78
1301 A general_aviation 
1300  42.78225237 -071.51944472 120.32 tie_down turboprops|props Central GA 77
1301 A general_aviation 
1300  42.78234920 -071.51950449 -58.81 tie_down turboprops|props Central GA 76
1301 A general_aviation 
1300  42.78245231 -071.51941532 -58.81 tie_down turboprops|props Central GA 75
1301 A general_aviation 
1300  42.78256066 -071.51932508 -58.81 tie_down turboprops|props Central GA 74
1301 A general_aviation 
1300  42.78266529 -071.51923669 -58.81 tie_down turboprops|props Central GA 73
1301 A general_aviation 
1300  42.78348172 -071.52092477 120.91 tie_down turboprops|props Central GA 72
1301 A general_aviation 
1300  42.78337605 -071.52101886 120.91 tie_down turboprops|props Central GA 71
1301 A general_aviation 
1300  42.78327294 -071.52110803 120.91 tie_down turboprops|props Central GA 70
1301 A general_aviation 
1300  42.78316458 -071.52119828 120.91 tie_down turboprops|props Central GA 69
1301 A general_aviation 
1300  42.78306623 -071.52128952 120.91 tie_down turboprops|props Central GA 68
1301 A general_aviation 
1300  42.78316306 -071.52134929 -60.03 tie_down turboprops|props Central GA 67
1301 A general_aviation 
1300  42.78326617 -071.52126012 -60.03 tie_down turboprops|props Central GA 66
1301 A general_aviation 
1300  42.78337452 -071.52116987 -60.03 tie_down turboprops|props Central GA 65
1301 A general_aviation 
1300  42.78347916 -071.52108148 -60.03 tie_down turboprops|props Central GA 64
1301 A general_aviation 
1300  42.78323799 -071.52165698 121.19 tie_down turboprops|props Central GA 63
1301 A general_aviation 
1300  42.78333635 -071.52156574 121.19 tie_down turboprops|props Central GA 62
1301 A general_aviation 
1300  42.78344470 -071.52147550 121.19 tie_down turboprops|props Central GA 61
1301 A general_aviation 
1300  42.78354781 -071.52138633 121.19 tie_down turboprops|props Central GA 60
1301 A general_aviation 
1300  42.78365349 -071.52129224 121.19 tie_down turboprops|props Central GA 59
1301 A general_aviation 
1300  42.78365092 -071.52144895 299.96 tie_down turboprops|props Central GA 58
1301 A general_aviation 
1300  42.78354629 -071.52153734 299.96 tie_down turboprops|props Central GA 57
1301 A general_aviation 
1300  42.78343793 -071.52162758 299.96 tie_down turboprops|props Central GA 56
1301 A general_aviation 
1300  42.78333482 -071.52171675 299.96 tie_down turboprops|props Central GA 55
1301 A general_aviation 
1300  42.78340674 -071.52202034 121.06 tie_down turboprops|props Central GA 54
1301 A general_aviation 
1300  42.78350509 -071.52192910 121.06 tie_down turboprops|props Central GA 53
1301 A general_aviation 
1300  42.78361345 -071.52183886 121.06 tie_down turboprops|props Central GA 52
1301 A general_aviation 
1300  42.78371656 -071.52174969 121.06 tie_down turboprops|props Central GA 51
1301 A general_aviation 
1300  42.78382223 -071.52165560 121.06 tie_down turboprops|props Central GA 50
1301 A general_aviation 
1300  42.78381966 -071.52181231 -58.98 tie_down turboprops|props Central GA 49
1301 A general_aviation 
1300  42.78371503 -071.52190070 -58.98 tie_down turboprops|props Central GA 48
1301 A general_aviation 
1300  42.78360668 -071.52199094 -58.98 tie_down turboprops|props Central GA 47
1301 A general_aviation 
1300  42.78350357 -071.52208011 -58.98 tie_down turboprops|props Central GA 46
1301 A general_aviation 
1300  42.78357700 -071.52237549 121.78 tie_down turboprops|props Central GA 45
1301 A general_aviation 
1300  42.78367535 -071.52228425 121.78 tie_down turboprops|props Central GA 44
1301 A general_aviation 
1300  42.78378370 -071.52219401 121.78 tie_down turboprops|props Central GA 43
1301 A general_aviation 
1300  42.78388681 -071.52210484 121.78 tie_down turboprops|props Central GA 42
1301 A general_aviation 
1300  42.78399249 -071.52201075 121.78 tie_down turboprops|props Central GA 41
1301 A general_aviation 
1300  42.78398992 -071.52216746 -61.38 tie_down turboprops|props Central GA 40
1301 A general_aviation 
1300  42.78377693 -071.52234609 -61.38 tie_down turboprops|props Central GA 39
1301 A general_aviation 
1300  42.78367383 -071.52243526 -61.38 tie_down turboprops|props Central GA 38
1301 A general_aviation 
1300  42.78374725 -071.52274091 120.10 tie_down turboprops|props Central GA 37
1301 A general_aviation 
1300  42.78384560 -071.52264967 120.10 tie_down turboprops|props Central GA 36
1301 A general_aviation 
1300  42.78395396 -071.52255943 120.10 tie_down turboprops|props Central GA 35
1301 A general_aviation 
1300  42.78405707 -071.52247025 120.10 tie_down turboprops|props Central GA 34
1301 A general_aviation 
1300  42.78416274 -071.52237616 120.10 tie_down turboprops|props Central GA 33
1301 A general_aviation 
1300  42.78416017 -071.52253288 -58.51 tie_down turboprops|props Central GA 32
1301 A general_aviation 
1300  42.78405554 -071.52262127 -58.51 tie_down turboprops|props Central GA 31
1301 A general_aviation 
1300  42.78394719 -071.52271151 -58.51 tie_down turboprops|props Central GA 30
1301 A general_aviation 
1300  42.78384408 -071.52280068 -58.51 tie_down turboprops|props Central GA 29
1301 A general_aviation 
1300  42.78392052 -071.52309812 120.87 tie_down turboprops|props Central GA 28
1301 A general_aviation 
1300  42.78401887 -071.52300687 120.87 tie_down turboprops|props Central GA 27
1301 A general_aviation 
1300  42.78412722 -071.52291663 120.87 tie_down turboprops|props Central GA 26
1301 A general_aviation 
1300  42.78423033 -071.52282746 120.87 tie_down turboprops|props Central GA 25
1301 A general_aviation 
1300  42.78433601 -071.52273337 120.87 tie_down turboprops|props Central GA 24
1301 A general_aviation 
1300  42.78433344 -071.52289008 -59.81 tie_down turboprops|props Central GA 23
1301 A general_aviation 
1300  42.78422881 -071.52297847 -59.81 tie_down turboprops|props Central GA 22
1301 A general_aviation 
1300  42.78412046 -071.52306871 -59.81 tie_down turboprops|props Central GA 21
1301 A general_aviation 
1300  42.78401735 -071.52315789 -59.81 tie_down turboprops|props Central GA 20
1301 A general_aviation 
1300  42.78450476 -071.52309673 120.62 tie_down turboprops|props Central GA 19
1301 A general_aviation 
1300  42.78439908 -071.52319082 120.62 tie_down turboprops|props Central GA 18
1301 A general_aviation 
1300  42.78429597 -071.52328000 120.62 tie_down turboprops|props Central GA 17
1301 A general_aviation 
1300  42.78418762 -071.52337024 120.62 tie_down turboprops|props Central GA 16
1301 A general_aviation 
1300  42.78408927 -071.52346148 120.62 tie_down turboprops|props Central GA 15
1301 A general_aviation 
1300  42.78418610 -071.52352125 -59.08 tie_down turboprops|props Central GA 14
1301 A general_aviation 
1300  42.78428921 -071.52343208 -59.08 tie_down turboprops|props Central GA 13
1301 A general_aviation 
1300  42.78439756 -071.52334184 -59.08 tie_down turboprops|props Central GA 12
1301 A general_aviation 
1300  42.78450219 -071.52325345 -59.08 tie_down turboprops|props Central GA 11
1301 A general_aviation 
1300  42.78457084 -071.52355008 121.17 tie_down turboprops|props Central GA 10
1301 A general_aviation 
1300  42.78446773 -071.52363926 121.17 tie_down turboprops|props Central GA 09
1301 A general_aviation 
1300  42.78435938 -071.52372950 121.17 tie_down turboprops|props Central GA 08
1301 A general_aviation 
1300  42.78426103 -071.52382074 121.17 tie_down turboprops|props Central GA 07
1301 A general_aviation 
1300  42.78435786 -071.52388051 -58.59 tie_down turboprops|props Central GA 06
1301 A general_aviation 
1300  42.78446097 -071.52379134 -58.59 tie_down turboprops|props Central GA 05
1301 A general_aviation 
1300  42.78456932 -071.52370110 -58.59 tie_down turboprops|props Central GA 04
1301 A general_aviation 
1300  42.78463688 -071.52399793 121.68 tie_down turboprops|props Central GA 03
1301 A general_aviation 
1300  42.78453487 -071.52408940 121.68 tie_down turboprops|props Central GA 02
1301 A general_aviation 
1300  42.78442762 -071.52418207 121.68 tie_down turboprops|props Central GA 01
1301 A general_aviation 
1300  42.78298528 -071.52636145 -46.86 tie_down turboprops|props West GA 51
1301 A general_aviation 
1300  42.78307611 -071.52624264 -46.86 tie_down turboprops|props West GA 50
1301 A general_aviation 
1300  42.78316403 -071.52612483 -46.86 tie_down turboprops|props West GA 49
1301 A general_aviation 
1300  42.78325485 -071.52600603 -46.86 tie_down turboprops|props West GA 48
1301 A general_aviation 
1300  42.78333810 -071.52589407 -46.86 tie_down turboprops|props West GA 47
1301 A general_aviation 
1300  42.78342892 -071.52577527 -46.86 tie_down turboprops|props West GA 46
1301 A general_aviation 
1300  42.78352061 -071.52566088 -46.86 tie_down turboprops|props West GA 45
1301 A general_aviation 
1300  42.78361018 -071.52554207 -46.86 tie_down turboprops|props West GA 44
1301 A general_aviation 
1300  42.78369758 -071.52542889 -46.86 tie_down turboprops|props West GA 43
1301 A general_aviation 
1300  42.78378841 -071.52531351 -46.86 tie_down turboprops|props West GA 42
1301 A general_aviation 
1300  42.78387758 -071.52519741 -46.86 tie_down turboprops|props West GA 41
1301 A general_aviation 
1300  42.78396715 -071.52508338 -46.86 tie_down turboprops|props West GA 40
1301 A general_aviation 
1300  42.78405434 -071.52495764 -46.86 tie_down turboprops|props West GA 39
1301 A general_aviation 
1300  42.78421102 -071.52517576 133.01 tie_down turboprops|props West GA 38
1301 A general_aviation 
1300  42.78412019 -071.52529456 133.01 tie_down turboprops|props West GA 37
1301 A general_aviation 
1300  42.78403227 -071.52541237 133.01 tie_down turboprops|props West GA 36
1301 A general_aviation 
1300  42.78394145 -071.52553117 133.01 tie_down turboprops|props West GA 35
1301 A general_aviation 
1300  42.78385820 -071.52564314 133.01 tie_down turboprops|props West GA 34
1301 A general_aviation 
1300  42.78376738 -071.52576194 133.01 tie_down turboprops|props West GA 33
1301 A general_aviation 
1300  42.78367569 -071.52587633 133.01 tie_down turboprops|props West GA 32
1301 A general_aviation 
1300  42.78358612 -071.52599513 133.01 tie_down turboprops|props West GA 31
1301 A general_aviation 
1300  42.78349872 -071.52610831 133.01 tie_down turboprops|props West GA 30
1301 A general_aviation 
1300  42.78340789 -071.52622369 133.01 tie_down turboprops|props West GA 29
1301 A general_aviation 
1300  42.78331872 -071.52633979 133.01 tie_down turboprops|props West GA 28
1301 A general_aviation 
1300  42.78322915 -071.52645383 133.01 tie_down turboprops|props West GA 27
1301 A general_aviation 
1300  42.78314196 -071.52657956 133.01 tie_down turboprops|props West GA 26
1301 A general_aviation 
1300  42.78315959 -071.52672513 -45.24 tie_down turboprops|props West GA 25
1301 A general_aviation 
1300  42.78325042 -071.52660633 -45.24 tie_down turboprops|props West GA 24
1301 A general_aviation 
1300  42.78333834 -071.52648852 -45.24 tie_down turboprops|props West GA 23
1301 A general_aviation 
1300  42.78342916 -071.52636972 -45.24 tie_down turboprops|props West GA 22
1301 A general_aviation 
1300  42.78351241 -071.52625776 -45.24 tie_down turboprops|props West GA 21
1301 A general_aviation 
1300  42.78360323 -071.52613895 -45.24 tie_down turboprops|props West GA 20
1301 A general_aviation 
1300  42.78369492 -071.52602456 -45.24 tie_down turboprops|props West GA 19
1301 A general_aviation 
1300  42.78378449 -071.52590576 -45.24 tie_down turboprops|props West GA 18
1301 A general_aviation 
1300  42.78387189 -071.52579258 -45.24 tie_down turboprops|props West GA 17
1301 A general_aviation 
1300  42.78396272 -071.52567720 -45.24 tie_down turboprops|props West GA 16
1301 A general_aviation 
1300  42.78405189 -071.52556110 -45.24 tie_down turboprops|props West GA 15
1301 A general_aviation 
1300  42.78414146 -071.52544707 -45.24 tie_down turboprops|props West GA 14
1301 A general_aviation 
1300  42.78422865 -071.52532133 -45.24 tie_down turboprops|props West GA 13
1301 A general_aviation 
1300  42.78442811 -071.52548040 133.36 tie_down turboprops|props West GA 12
1301 A general_aviation 
1300  42.78433729 -071.52559920 133.36 tie_down turboprops|props West GA 11
1301 A general_aviation 
1300  42.78424937 -071.52571701 133.36 tie_down turboprops|props West GA 10
1301 A general_aviation 
1300  42.78415854 -071.52583582 133.36 tie_down turboprops|props West GA 09
1301 A general_aviation 
1300  42.78407530 -071.52594778 133.36 tie_down turboprops|props West GA 08
1301 A general_aviation 
1300  42.78398447 -071.52606658 133.36 tie_down turboprops|props West GA 07
1301 A general_aviation 
1300  42.78389655 -071.52618439 133.36 tie_down turboprops|props West GA 06
1301 A general_aviation 
1300  42.78380573 -071.52630320 133.36 tie_down turboprops|props West GA 05
1301 A general_aviation 
1300  42.78371581 -071.52641295 133.36 tie_down turboprops|props West GA 04
1301 A general_aviation 
1300  42.78362499 -071.52653176 133.36 tie_down turboprops|props West GA 03
1301 A general_aviation 
1300  42.78353707 -071.52664957 133.36 tie_down turboprops|props West GA 02
1301 A general_aviation 
1300  42.78344624 -071.52676837 133.36 tie_down turboprops|props West GA 01
1301 A general_aviation 
18  42.77614749 -071.50723079 1 BCN
50 12510 Nashua ATIS
51 13320 Nashua Unicom
53 12180 Nashua Ground
54 13320 Nashua Tower
55 12490 Boston Approach
56 12490 Boston Departure
99
