I
1000 Generated by WorldEditor

1     30 1 0 KSRQ Sarasota Bradenton Intl
112  27.38652745 -082.54482622  27.38654400 -082.54495138 51
111  27.38665446 -082.54505290 51
115  27.38698666 -082.54543362
120 Linear Feature 224
111  27.38689900 -082.54425422 51 101
112  27.38662075 -082.54455241  27.38658267 -082.54459140 51 101
115  27.38655844 -082.54464598
120 Linear Feature 77
111  27.39918129 -082.56052548 51 101
112  27.39958018 -082.56022493  27.39968001 -082.55998206 51
111  27.39941247 -082.55968522 51
115  27.39912497 -082.55936140
120 Linear Feature 76
111  27.39853515 -082.56043115 57 105
112  27.39879947 -082.56052269  27.39887881 -082.56052548 57 105
115  27.39918129 -082.56052548
120 Linear Feature 75
111  27.40147139 -082.56311872 51 101
112  27.40170299 -082.56265096  27.40170698 -082.56242608 51
111  27.40159518 -082.56218321 51
115  27.40129170 -082.56185488
120 Linear Feature 74
111  27.40140155 -082.56371811 57 105
112  27.40134254 -082.56341240  27.40135345 -082.56324344 57 105
111  27.40146527 -082.56310213 57 105
112  27.40122799 -082.56324037  27.40112708 -082.56325573 57 105
115  27.40092700 -082.56316823
120 Linear Feature 73
111  27.40319644 -082.56530332 51 101
115  27.40327282 -082.56524877
120 Linear Feature 72
111  27.40322625 -082.56533269 51 101
111  27.40327282 -082.56524877 51 101
111  27.40341253 -082.56508301 51 101
112  27.40354851 -082.56477037  27.40358949 -082.56453747 51
111  27.40344792 -082.56432555 51
115  27.40301948 -082.56381778
120 Linear Feature 71
111  27.40273247 -082.56524488 57 105
112  27.40297663 -082.56535577  27.40308095 -082.56535997 57 105
115  27.40319644 -082.56530332
120 Linear Feature 70
111  27.40325791 -082.56583417 57 105
112  27.40317036 -082.56554671  27.40318340 -082.56541662
111  27.40317036 -082.56554671
112  27.40317036 -082.56554671  27.40318340 -082.56541662 57 105
115  27.40322625 -082.56533269
120 Linear Feature 69
111  27.40342794 -082.56602825 57 105
111  27.40325791 -082.56583417 57 105
115  27.40310884 -082.56567497
120 Linear Feature 68
111  27.40342794 -082.56602825 51 101
111  27.40355885 -082.56616956 51 101
112  27.40379612 -082.56623715  27.40393522 -082.56621871 51 101
111  27.40405794 -082.56611734 51 101
111  27.40422431 -082.56591459 51 101
112  27.40431158 -082.56568726  27.40432183 -082.56563409 51 101
111  27.40431845 -082.56560739 51
112  27.40429249 -082.56538006  27.40425158 -082.56527561 51
111  27.40415067 -082.56513122 51
115  27.40378794 -082.56470729
120 Linear Feature 110
111  27.39629330 -082.55786923 57 105
112  27.39657090 -082.55796165  27.39667233 -082.55792865 57 105
115  27.39683687 -082.55781695
120 Linear Feature 109
111  27.39654502 -082.55814851 57 105
115  27.39683687 -082.55781695
120 Linear Feature 108
111  27.39667785 -082.55830542 57 105
112  27.39668810 -082.55802512  27.39671515 -082.55795150 57 105
115  27.39683687 -082.55781695
120 Linear Feature 123
111  27.39794120 -082.55975106 51 101
112  27.39781892 -082.55972689  27.39778408 -082.55972919 51 101
115  27.39772056 -082.55977535
120 Linear Feature 122
111  27.39773705 -082.55951730 51 101
112  27.39775335 -082.55965996  27.39775539 -082.55969919 51 101
111  27.39772056 -082.55977535 51 101
115  27.39753410 -082.55997614
120 Linear Feature 67
111  27.39132415 -082.55765720 51 101
111  27.39209053 -082.55698758 51 101
111  27.39233326 -082.55678178 51 101
111  27.39382782 -082.55546402 51 101
112  27.39399964 -082.55538108  27.39407873 -082.55538108 51 101
111  27.39420964 -082.55547323 51 101
111  27.39502511 -082.55641626 51 101
111  27.39524602 -082.55667122 51 101
111  27.39551602 -082.55698147 51 101
111  27.39629330 -082.55786923 51 101
111  27.39641603 -082.55800131 51 101
111  27.39654502 -082.55814851 51 101
111  27.39667785 -082.55830542 51 101
111  27.39680331 -082.55844673 51 101
111  27.39705695 -082.55873855 51 101
111  27.39773705 -082.55951730 51 101
111  27.39794120 -082.55975106 51 101
111  27.39853515 -082.56043115 51 101
111  27.40092700 -082.56316823 51 101
111  27.40140155 -082.56371811 51 101
111  27.40273247 -082.56524488 51 101
115  27.40310884 -082.56567497
120 Linear Feature 66
111  27.39096560 -082.55789267 57 105
112  27.39105704 -082.55788123  27.39110446 -082.55785644 57 105
112  27.39114172 -082.55782020  27.39114341 -082.55781829 57 105
115  27.39131783 -082.55766189
120 Linear Feature 65
111  27.38983544 -082.55681831 51
112  27.38987129 -082.55720413  27.38993327 -082.55732700 51
115  27.39007956 -082.55727674
120 Linear Feature 64
111  27.39096560 -082.55789267 51
112  27.39041288 -082.55776607  27.39037231 -082.55771784 51
115  27.39040271 -082.55758997
120 Linear Feature 63
111  27.39329828 -082.55444790 51
112  27.39346898 -082.55448095  27.39351330 -082.55446921 51
115  27.39370202 -082.55438294
120 Linear Feature 62
111  27.39329828 -082.55444790 51
112  27.39333100 -082.55460834  27.39332057 -082.55472383 51
115  27.39317922 -082.55484019
120 Linear Feature 61
111  27.39359694 -082.55477907 51
112  27.39344061 -082.55473597  27.39337978 -082.55473891 51
115  27.39318731 -082.55485843
120 Linear Feature 60
111  27.39359694 -082.55477907 51
112  27.39357942 -082.55460310  27.39358898 -082.55456297 51
115  27.39371359 -082.55439988
120 Linear Feature 59
111  27.39384634 -082.55505824 51
111  27.39359694 -082.55477907 2
111  27.39329828 -082.55444790 51
115  27.39306570 -082.55417512
120 Linear Feature 58
111  27.39503506 -082.55291790 51
112  27.39504467 -082.55311965  27.39501673 -082.55320147 51
115  27.39488074 -082.55334414
120 Linear Feature 57
111  27.39503506 -082.55291790 51
112  27.39527565 -082.55293922  27.39534458 -082.55292663 51
115  27.39552899 -082.55277347
120 Linear Feature 56
111  27.39534002 -082.55325021 51
112  27.39512663 -082.55323085  27.39507636 -082.55324298 51
115  27.39488633 -082.55336722
120 Linear Feature 55
111  27.39534002 -082.55325021 51
112  27.39535203 -082.55302733  27.39536567 -082.55298608 51
115  27.39554576 -082.55277976
120 Linear Feature 54
111  27.39556564 -082.55351829 51
111  27.39534002 -082.55325021 2
111  27.39503506 -082.55291790 51
115  27.39481416 -082.55265056
120 Linear Feature 53
111  27.39709880 -082.55111792 51
112  27.39725731 -082.55119169  27.39732810 -082.55117071 51
115  27.39741192 -082.55110986
120 Linear Feature 52
111  27.39709880 -082.55111792 51
112  27.39708966 -082.55133016  27.39706544 -082.55138681 51
115  27.39694250 -082.55152529
120 Linear Feature 51
111  27.39734774 -082.55148223 51
112  27.39715372 -082.55143569  27.39709914 -082.55145145 51
115  27.39695779 -082.55154173
120 Linear Feature 50
111  27.39734774 -082.55148223 51
112  27.39733948 -082.55128952  27.39735767 -082.55122016 51
115  27.39741836 -082.55114048
120 Linear Feature 49
111  27.39755095 -082.55176642 51
111  27.39734774 -082.55148223 2
111  27.39709880 -082.55111792 51
115  27.39690180 -082.55082779
120 Linear Feature 48
111  27.40002963 -082.54787380 51
111  27.40030965 -082.54788259 51
112  27.40048407 -082.54795126  27.40053318 -082.54803900 51
115  27.40047222 -082.54814582
120 Linear Feature 47
111  27.40110204 -082.54864799 51
112  27.40095229 -082.54850139  27.40092010 -082.54847301 51
115  27.40082073 -082.54843202
120 Linear Feature 46
111  27.39770461 -082.55662998 54 104
115  27.39789089 -082.55684819
120 Linear Feature 45
111  27.40010423 -082.55937736 54 104
115  27.40019838 -082.55948484
120 Linear Feature 44
111  27.40417567 -082.56405042 54 104
115  27.40432218 -082.56422306
120 Linear Feature 43
111  27.40494653 -082.56493649 54 104
115  27.40509304 -082.56509390
120 Linear Feature 42
111  27.40335044 -082.56610071 54 104
115  27.40355519 -082.56588048
120 Linear Feature 41
111  27.40338753 -082.56542270 54 104
111  27.40320496 -082.56531607 54 104
115  27.40312156 -082.56511296
120 Linear Feature 40
111  27.40154019 -082.56319102 54 104
115  27.40138241 -082.56300177
120 Linear Feature 39
111  27.39916931 -082.56062289 54 104
115  27.39917382 -082.56028016
120 Linear Feature 38
111  27.39693154 -082.55790529 54 104
115  27.39676066 -082.55771109
120 Linear Feature 37
111  27.39505459 -082.55567177 54 104
115  27.39485872 -082.55566897
120 Linear Feature 36
111  27.39097764 -082.55776040 54 104
115  27.39095305 -082.55797733
120 Linear Feature 35
111  27.39444578 -082.55508816 54 104
115  27.39428350 -082.55486476
120 Linear Feature 34
111  27.39393130 -082.55496761 54 104
115  27.39375549 -082.55516563
120 Linear Feature 33
111  27.39483823 -082.55413796 54 104
115  27.39455459 -082.55444207
120 Linear Feature 32
111  27.39567279 -082.55342531 54 104
115  27.39546279 -082.55361269
120 Linear Feature 31
111  27.39765362 -082.55168312 54 104
115  27.39745453 -082.55185822
120 Linear Feature 30
111  27.40120081 -082.54856803 54 104
115  27.40098566 -082.54875036
120 Linear Feature 91
111  27.39981902 -082.55209018 51 101
112  27.39984881 -082.55202398  27.39987421 -082.55198583
111  27.39984881 -082.55202398
112  27.39984881 -082.55202398  27.39986744 -082.55199919 51 101
115  27.39990501 -082.55198779
120 Linear Feature 90
111  27.39974051 -082.55198440 51 101
111  27.39990501 -082.55198779 51 101
111  27.40107032 -082.55197256 51 101
112  27.40114470 -082.55191417  27.40115822 -082.55188370 51 101
115  27.40117551 -082.55185297
120 Linear Feature 98
111  27.40141069 -082.54921972 55
115  27.40141341 -082.54952691
120 Linear Feature 97
111  27.40134250 -082.54858075 55
111  27.40140250 -082.54877121 55
115  27.40137213 -082.54914298
120 Linear Feature 95
111  27.40108887 -082.55020187 58
111  27.40107237 -082.55008293 58
111  27.40099977 -082.54961830 58
112  27.40093707 -082.54951794  27.40086447 -082.54946218 58
111  27.40079847 -082.54954024 58
111  27.40043876 -082.54977442 58
115  27.40037606 -082.54984875
120 Linear Feature 92
111  27.39991214 -082.55241332 51 101
111  27.40107695 -082.55240327 51 101
112  27.40113432 -082.55244250  27.40116301 -082.55248405 51 101
115  27.40117130 -082.55252687
120 Linear Feature 89
111  27.39982518 -082.55251675 51 101
112  27.39985789 -082.55244277  27.39987049 -082.55242543 51 101
111  27.39991107 -082.55241124 51 101
112  27.39985089 -082.55236868  27.39982710 -082.55233873
111  27.39985089 -082.55236868
112  27.39985089 -082.55236868  27.39983830 -082.55234503 51 101
115  27.39982826 -082.55230173
120 Linear Feature 88
111  27.39988484 -082.55248606 5
115  27.39978939 -082.55248606
120 Linear Feature 87
111  27.39999076 -082.55276482 51 101
112  27.39987714 -082.55268720  27.39984019 -082.55263519 51 101
115  27.39982518 -082.55258611
120 Linear Feature 86
111  27.40094390 -082.55276649 51 101
111  27.39999076 -082.55276482 51 101
115  27.39968047 -082.55277858
120 Linear Feature 85
111  27.40117761 -082.55303852 51 101
112  27.40108894 -082.55285678  27.40104186 -082.55280375 51 101
111  27.40094390 -082.55276649 51 101
112  27.40108385 -082.55269197  27.40111566 -082.55265615 51 101
115  27.40117130 -082.55252687
120 Linear Feature 94
111  27.40141966 -082.55201500 51
111  27.40250380 -082.55200032 51
112  27.40258949 -082.55204228  27.40263419 -082.55208635 51
111  27.40263419 -082.55219335 51
111  27.40264537 -082.55304522 51
112  27.40261033 -082.55309426  27.40257121 -082.55311314 51
111  27.40251489 -082.55310821 51
112  27.40131240 -082.55312496  27.40126281 -082.55311100 51
115  27.40117761 -082.55303852
120 Linear Feature 93
111  27.40117236 -082.55208510 51
112  27.40123338 -082.55202130  27.40126132 -082.55201081 51
115  27.40130823 -082.55201326
120 Linear Feature 83
111  27.40053198 -082.55901155 51 101
111  27.40071532 -082.55881765 51 101
111  27.40088886 -082.55862061 51 101
111  27.40105541 -082.55844405 51 101
111  27.40119613 -082.55818770 51 101
111  27.40122593 -082.55785828 51 101
111  27.40120358 -082.55564470 51 101
111  27.40119654 -082.55434607 51 101
112  27.40119338 -082.55416723  27.40119338 -082.55416249 51 101
111  27.40119759 -082.55390785 51 101
111  27.40119444 -082.55372072 51 101
111  27.40119023 -082.55359281 51 101
111  27.40118603 -082.55339028 51 101
111  27.40118708 -082.55323394 51 101
111  27.40117761 -082.55303852 51 101
111  27.40117446 -082.55289877 51 101
111  27.40117236 -082.55269624 51 101
111  27.40117130 -082.55252687 51 101
111  27.40117130 -082.55227934 51 101
111  27.40117236 -082.55208510 51 101
111  27.40117551 -082.55185297 51 101
111  27.40117341 -082.55166110 51 101
111  27.40116920 -082.55143962 51 101
111  27.40115974 -082.55110681 51 101
112  27.40115262 -082.54962726  27.40113898 -082.54951052 51 101
111  27.40108726 -082.54943483 51 101
112  27.40091603 -082.54935011  27.40085058 -082.54934704 51 101
111  27.40074464 -082.54937972 51 101
111  27.39790875 -082.55186650 51 101
112  27.39784993 -082.55203002  27.39784093 -082.55211788 51 101
111  27.39787772 -082.55222370 51 101
111  27.39821368 -082.55269133 51 101
112  27.39832013 -082.55276896  27.39838831 -082.55279661 51 101
111  27.39848485 -082.55277416 51 101
111  27.39968047 -082.55277858 51 101
112  27.39977130 -082.55270402  27.39981300 -082.55264200 51 101
111  27.39982518 -082.55258611 51 101
111  27.39982518 -082.55251675 51 101
111  27.39982826 -082.55230173 51 101
111  27.39981902 -082.55209018 51 101
112  27.39979747 -082.55203122  27.39976817 -082.55200330 51 101
111  27.39974051 -082.55198440 51 101
111  27.39957271 -082.55198267 51 101
112  27.39951882 -082.55194799  27.39948952 -082.55191753 51 101
111  27.39949419 -082.55189077 51 101
111  27.39949881 -082.55165494 51 101
112  27.39952652 -082.55158905  27.39955582 -082.55155097 51 101
111  27.39958656 -082.55155264 51 101
111  27.40106601 -082.55154396 51 101
112  27.40112759 -082.55158558  27.40114808 -082.55161327 51 101
115  27.40117341 -082.55166110
120 Linear Feature 82
111  27.40053107 -082.55900979 51 101
112  27.40070272 -082.55894376  27.40077270 -082.55893904 51 101
111  27.40088186 -082.55901155 51 101
112  27.40082448 -082.55880662  27.40082308 -082.55871204 51 101
111  27.40088606 -082.55862691 51 101
112  27.40070972 -082.55868681  27.40063554 -082.55868209 51 101
115  27.40054038 -082.55862061
120 Linear Feature 115
111  27.39517239 -082.55715605 55
115  27.39508111 -082.55705534
120 Linear Feature 114
111  27.39760303 -082.55994819 55
115  27.39755119 -082.55988726
120 Linear Feature 113
111  27.39674647 -082.55895756 55
115  27.39657881 -082.55876243
120 Linear Feature 112
111  27.39633479 -082.55848758 55
115  27.39622488 -082.55836170
120 Linear Feature 105
111  27.40503578 -082.56503029 51 101
111  27.40477432 -082.56532734 51
112  27.40456244 -082.56542636  27.40446552 -082.56541874 51
111  27.40435733 -082.56532226 51
115  27.40398768 -082.56489827
120 Linear Feature 104
111  27.40505425 -082.56456848 57 105
112  27.40513044 -082.56479418  27.40514397 -082.56491097 57 105
115  27.40503578 -082.56503029
120 Linear Feature 103
111  27.40426785 -082.56415309 51 101
111  27.40398713 -082.56446699 51
112  27.40377608 -082.56455239  27.40369206 -082.56453392 51
111  27.40359986 -082.56445545 51
115  27.40321873 -082.56401461
120 Linear Feature 102
111  27.40456087 -082.56383920 51
112  27.40462644 -082.56370071  27.40463259 -082.56366148 51
115  27.40461501 -082.56352990
120 Linear Feature 101
111  27.40426785 -082.56415309 57 105
115  27.40456087 -082.56383920
120 Linear Feature 100
111  27.40087970 -082.55902402 51 101
111  27.40433550 -082.56298199 51 101
111  27.40441536 -082.56308012 51 101
111  27.40461501 -082.56352990 51 101
115  27.40505425 -082.56456848
120 Linear Feature 107
111  27.39984536 -082.55976705 51
112  27.39968935 -082.55984762  27.39963897 -082.55985865 51
111  27.39949201 -082.55974673 51
115  27.39932687 -082.55955599
120 Linear Feature 106
111  27.40015814 -082.55942753 51
111  27.39984536 -082.55976705 51
112  27.39978516 -082.55997430  27.39978516 -082.56003735 51
111  27.39989616 -082.56020407 51
115  27.40004916 -082.56036965
120 Linear Feature 119
111  27.39667785 -082.55830542 51 101
112  27.39653532 -082.55827268  27.39648326 -082.55827268 51 101
111  27.39638160 -082.55832574 51 101
112  27.39642871 -082.55815819  27.39642623 -082.55810234 51 101
115  27.39641603 -082.55800131
120 Linear Feature 121
111  27.39680331 -082.55844673 51 101
112  27.39683884 -082.55858816  27.39683612 -082.55864345 51 101
115  27.39679094 -082.55871940
120 Linear Feature 120
111  27.39705527 -082.55873556 51 101
112  27.39692208 -082.55867555  27.39687845 -082.55868477 51 101
111  27.39679094 -082.55871940 51 101
115  27.39658604 -082.55894327
120 Linear Feature 118
111  27.39654502 -082.55814851 51 101
111  27.39638160 -082.55832574 51 101
115  27.39603945 -082.55868598
120 Linear Feature 184
111  27.39750160 -082.55707444 51
112  27.39732009 -082.55713763  27.39724089 -082.55711533 51
111  27.39710229 -082.55700754 51
115  27.39694059 -082.55682541
120 Linear Feature 183
111  27.39780485 -082.55674365 51 101
111  27.39750160 -082.55707444 51
112  27.39745870 -082.55729002  27.39747520 -082.55736808 51
111  27.39758080 -082.55755021 51
115  27.39774910 -082.55774349
120 Linear Feature 182
111  27.39707980 -082.55755930 51
112  27.39714877 -082.55726493  27.39714151 -082.55717089 51
111  27.39707254 -082.55702779 51
115  27.39690918 -082.55684380
120 Linear Feature 181
111  27.39683687 -082.55781695 51 101
111  27.39707980 -082.55755930 51
112  27.39732664 -082.55748980  27.39741013 -082.55750206 51
111  27.39756259 -082.55757566 51
115  27.39772231 -082.55776373
120 Linear Feature 172
111  27.40106601 -082.55154396 51 101
112  27.40113049 -082.55150444  27.40115303 -082.55147675 51 101
115  27.40116920 -082.55143962
120 Linear Feature 171
111  27.40091603 -082.54935011 51 101
115  27.40141010 -082.54936338
120 Linear Feature 170
111  27.40115262 -082.54962726 51 101
115  27.40114602 -082.54909791
120 Linear Feature 169
111  27.40074464 -082.54937972 51 101
115  27.40107020 -082.54909098
120 Linear Feature 168
111  27.40107020 -082.54909098 57 105
112  27.40112348 -082.54899405  27.40114397 -082.54893404 57 105
115  27.40114602 -082.54888788
120 Linear Feature 167
111  27.40114602 -082.54909791 57 105
111  27.40114602 -082.54888788 57 105
112  27.40113782 -082.54873094  27.40112758 -082.54870324 57 105
115  27.40110204 -082.54864799
120 Linear Feature 166
111  27.39755532 -082.55218748 51 101
112  27.39771883 -082.55214554  27.39778030 -082.55214785 51 101
111  27.39787866 -082.55222170 51 101
115  27.39773727 -082.55201630
120 Linear Feature 165
111  27.39755095 -082.55176642 57 105
115  27.39773727 -082.55201630
120 Linear Feature 164
111  27.39755532 -082.55218748 57 105
112  27.39762662 -082.55199322  27.39762662 -082.55191706 57 105
111  27.39755095 -082.55176642 57 105
112  27.39772498 -082.55189167  27.39778030 -082.55188705 57 105
115  27.39790875 -082.55186650
120 Linear Feature 163
111  27.39512440 -082.55432213 51
112  27.39505840 -082.55451811  27.39506140 -082.55462286 51
115  27.39513040 -082.55476139
120 Linear Feature 162
111  27.39545884 -082.55403189 51
111  27.39512440 -082.55432213 51
112  27.39495640 -082.55441336  27.39488439 -082.55441336 51
115  27.39477339 -082.55436268
120 Linear Feature 161
111  27.39596997 -082.55357925 51 101
111  27.39591223 -082.55375339 51 101
111  27.39595693 -082.55395061 51 101
111  27.39769864 -082.55595220 51 101
112  27.39796315 -082.55598577  27.39810864 -082.55592115 51 101
111  27.39813267 -082.55575917 51 101
111  27.39826120 -082.55301483 51 101
112  27.39835061 -082.55286377  27.39838228 -082.55282600 51 101
115  27.39848485 -082.55277416
120 Linear Feature 160
111  27.39595163 -082.55394797 51 101
111  27.39577552 -082.55374388 51 101
111  27.39597026 -082.55357794 51 101
111  27.39755532 -082.55218748 51 101
115  27.39790875 -082.55186650
120 Linear Feature 159
111  27.39558755 -082.55390982 57 105
111  27.39577552 -082.55374388 57 105
115  27.39556564 -082.55351829
120 Linear Feature 158
111  27.39558755 -082.55390982 57 105
112  27.39576366 -082.55385641  27.39583817 -082.55386214 57 105
115  27.39595163 -082.55394797
120 Linear Feature 157
111  27.39556564 -082.55351829 57 105
112  27.39578229 -082.55363516  27.39587882 -082.55362944 57 105
115  27.39597026 -082.55357794
120 Linear Feature 156
111  27.39545884 -082.55403189 57 105
111  27.39558755 -082.55390982 57 105
112  27.39564851 -082.55372481  27.39563835 -082.55363898 57 105
115  27.39556564 -082.55351829
120 Linear Feature 155
111  27.39538106 -082.55391544 54 104
115  27.39554078 -082.55415380
120 Linear Feature 154
111  27.39594520 -082.55341129 55
115  27.39612221 -082.55362416
120 Linear Feature 153
111  27.39221802 -082.55102444 51
112  27.39203257 -082.55110123  27.39197482 -082.55109494 51
111  27.39179802 -082.55093536 51
115  27.39170529 -082.55082785
120 Linear Feature 152
111  27.39251530 -082.55070806 51 101
111  27.39221802 -082.55102444 51
112  27.39215803 -082.55123946  27.39217665 -082.55131289 51
111  27.39226712 -082.55147598 51
115  27.39238239 -082.55160821
120 Linear Feature 151
111  27.39176704 -082.55149358 51
112  27.39198342 -082.55141234  27.39205860 -082.55141625 51
111  27.39224263 -082.55149866 51
115  27.39235984 -082.55163320
120 Linear Feature 150
111  27.39153552 -082.55173759 51 101
111  27.39176704 -082.55149358 51
112  27.39183350 -082.55123341  27.39182425 -082.55114743 51
111  27.39176028 -082.55094271 51
115  27.39165434 -082.55082339
120 Linear Feature 149
111  27.39402036 -082.54874907 51
112  27.39388227 -082.54864962  27.39386198 -082.54859123 51
115  27.39387551 -082.54846937
120 Linear Feature 148
111  27.39336446 -082.54874653 51
112  27.39346528 -082.54864708  27.39350811 -082.54856838 51
115  27.39348557 -082.54846684
120 Linear Feature 147
111  27.39176308 -082.54923388 51 101
112  27.39190645 -082.54932137  27.39195263 -082.54937165 51 101
115  27.39202962 -082.54945442
120 Linear Feature 146
111  27.39186671 -082.54912900 51 101
112  27.39192416 -082.54886349  27.39201191 -082.54876292 51 101
115  27.39209322 -082.54875668
120 Linear Feature 145
111  27.39206117 -082.54862421 55
115  27.39206579 -082.54892417
120 Linear Feature 144
111  27.39172886 -082.54863981 51 101
112  27.39186067 -082.54874082  27.39191655 -082.54875226 51 101
115  27.39202560 -082.54875668
120 Linear Feature 143
111  27.39323076 -082.54846219 55
115  27.39413010 -082.54845204
120 Linear Feature 142
111  27.39171906 -082.54894961 51 101
111  27.39179119 -082.54886838 51 101
111  27.39189036 -082.54879730 51 101
111  27.39202560 -082.54875668 51 101
111  27.39209322 -082.54875668 51 101
111  27.39336446 -082.54874653 51 101
111  27.39402036 -082.54874907 51 101
111  27.39483630 -082.54874907 51 101
111  27.39495126 -082.54874399 51 101
112  27.39501272 -082.54869749  27.39503427 -082.54866801 51 101
111  27.39505648 -082.54863056 51 101
115  27.39505494 -082.54845712
120 Linear Feature 141
111  27.39170934 -082.54894821 51 101
112  27.39175095 -082.54880639  27.39175095 -082.54875561 51 101
115  27.39172886 -082.54863981
120 Linear Feature 140
111  27.39134178 -082.54935008 51 101
112  27.39122417 -082.54977926  27.39124595 -082.55008179 51
111  27.39132944 -082.55027804 51
115  27.39151820 -082.55063372
120 Linear Feature 139
111  27.39134178 -082.54935008 51 101
111  27.39104993 -082.54967705 51
112  27.39083576 -082.54976290  27.39075589 -082.54973837 51
115  27.39059617 -082.54956666
120 Linear Feature 138
111  27.38873929 -082.54853748 51 101
111  27.38907173 -082.54819816 51
112  27.38923627 -082.54815247  27.38933093 -082.54817786 51
111  27.38940531 -082.54825655 51
115  27.38952477 -082.54839109
120 Linear Feature 137
111  27.38816142 -082.54788619 51 101
112  27.38841451 -082.54762478  27.38848815 -082.54755107 51
115  27.38855633 -082.54756335
120 Linear Feature 136
111  27.39233326 -082.55678178 51
112  27.39228461 -082.55691368  27.39228257 -082.55698753 51
115  27.39230920 -082.55703830
120 Linear Feature 135
111  27.39209053 -082.55698758 51
112  27.39220470 -082.55696906  27.39224773 -082.55697368 51
111  27.39230920 -082.55703830 51
115  27.39258788 -082.55739370
120 Linear Feature 132
111  27.39496129 -082.55614415 57 105
115  27.39496377 -082.55567780
120 Linear Feature 134
111  27.39494663 -082.55514518 51
112  27.39494583 -082.55468345  27.39489405 -082.55452424 51
115  27.39480588 -082.55442178
120 Linear Feature 133
111  27.39496377 -082.55567780 51 101
111  27.39494663 -082.55514518 51
112  27.39505707 -082.55496747  27.39515241 -082.55486792 51
111  27.39535234 -082.55503602 51
115  27.39550336 -082.55522642
120 Linear Feature 131
111  27.39502511 -082.55641626 51 101
112  27.39497617 -082.55627819  27.39496873 -082.55623351 51 101
115  27.39496129 -082.55614415
120 Linear Feature 130
111  27.39470238 -082.55469546 51
112  27.39485858 -082.55462286  27.39492057 -082.55463124 51
115  27.39502470 -082.55467033
120 Linear Feature 129
111  27.39436154 -082.55498794 51 101
111  27.39470238 -082.55469546 51
112  27.39475941 -082.55451953  27.39476437 -082.55441063 51
115  27.39472222 -082.55432406
120 Linear Feature 128
111  27.39420964 -082.55547323 57 105
115  27.39385153 -082.55505551
120 Linear Feature 127
111  27.39420964 -082.55547323 57 105
112  27.39417335 -082.55527053  27.39417881 -082.55517531 57 105
115  27.39426608 -082.55507394
120 Linear Feature 126
111  27.39382782 -082.55546402 57 105
112  27.39390335 -082.55526132  27.39390880 -082.55517838 57 105
111  27.39385153 -082.55505551 57 105
112  27.39406426 -082.55517224  27.39412971 -082.55516302 57 105
111  27.39426608 -082.55507394 57 105
115  27.39436154 -082.55498794
120 Linear Feature 125
111  27.39524602 -082.55667122 51 101
112  27.39527190 -082.55684390  27.39526890 -082.55689796 51 101
115  27.39520890 -082.55702298
120 Linear Feature 124
111  27.39551190 -082.55697568 51 101
112  27.39535890 -082.55695202  27.39530790 -082.55696216 51 101
111  27.39520890 -082.55702298 51 101
115  27.39489389 -082.55736087
120 Linear Feature 198
111  27.39338033 -082.55271781 51
112  27.39355731 -082.55282632  27.39362491 -082.55284853 51
115  27.39376225 -082.55280918
120 Linear Feature 197
111  27.39376455 -082.55325874 51
112  27.39354774 -082.55314128  27.39346605 -082.55312383 51
111  27.39335772 -082.55318319 51
112  27.39341051 -082.55297127  27.39339643 -082.55289355 51
115  27.39333916 -082.55275799
120 Linear Feature 196
111  27.39376225 -082.55280918 51
112  27.39373162 -082.55300836  27.39373584 -082.55310354 51
115  27.39380297 -082.55322165
120 Linear Feature 192
111  27.39505494 -082.54845712 51
115  27.39501346 -082.54765714
120 Linear Feature 190
111  27.39504110 -082.54888201 51 101
115  27.39505648 -082.54863056
21  27.39206426 -082.55637820 2 37.9600 3.0 04-PAPI-4L
21  27.40028823 -082.56006145 2 134.5300 3.0 14-PAPI-4L
21  27.39880621 -082.54935486 2 217.9600 3.0 22-PAPI-4L
21  27.39033533 -082.54990756 2 314.5400 3.0 32-PAPI-4L
14  27.40296735 -082.55267460 118.11 0 Tower
1300  27.40155566 -082.55138468 304.82 misc jets|turboprops Flight Train 5
1300  27.40216607 -082.55140491 120.59 misc jets|turboprops Flight Train 4
1300  27.40292977 -082.54952036 178.40 misc jets|turboprops Flight Train 3
1300  27.40150573 -082.55000467 359.21 misc jets|turboprops Flight Train 2
1300  27.40151022 -082.54962046 359.21 misc jets|turboprops Flight Train 1
1300  27.39762196 -082.54754848 269.53 misc jets|turboprops E Hangar
1300  27.39715418 -082.54763549 269.53 misc jets|turboprops Flighter Jet 2
1300  27.39695178 -082.54762735 269.53 misc jets|turboprops Flighter Jet 1
1300  27.39296711 -082.54741005 359.21 misc jets|turboprops Rectrix 4
1300  27.39235189 -082.54806998 359.21 misc jets|turboprops Rectrix 3
1300  27.39463394 -082.54823819 178.08 misc jets|turboprops Rectrix 2
1300  27.39418590 -082.54796233 178.08 misc jets|turboprops Rectrix 1
1300  27.39540319 -082.55805897 -135.63 misc jets|turboprops Dolphin Aviation 5
1300  27.39441559 -082.55725108  -0.55 misc jets|turboprops Dolphin Aviation 4
1300  27.39422870 -082.55776366  -0.55 misc jets|turboprops Dolphin Aviation 3
1300  27.39512858 -082.55887547 179.41 misc jets|turboprops Dolphin Aviation 2
1300  27.39530894 -082.55924378 179.41 misc jets|turboprops Dolphin Aviation 1
1300  27.39050061 -082.55394711 185.84 misc jets|turboprops Gate B14
