I
1050 Generated by WorldEditor 2.2.0r2

1     20 1 0 KNTU Oceana Naval Air Station
111  36.81826210 -076.03284027
111  36.81829300 -076.03280466
111  36.81836929 -076.03290804
111  36.81840931 -076.03290947
111  36.81843669 -076.03289821
111  36.81862259 -076.03268826
111  36.81862918 -076.03265849
111  36.81863359 -076.03255667
111  36.81846076 -076.03231700
111  36.81841876 -076.03235975
111  36.81841881 -076.03237900
111  36.81839179 -076.03237808
111  36.81839300 -076.03232711
111  36.81825798 -076.03214138
113  36.81821973 -076.03218382
111  36.81895504 -076.02275169
111  36.81877839 -076.02251908
111  36.81866180 -076.02265474
111  36.81861899 -076.02259742
111  36.81830523 -076.02296878
111  36.81834864 -076.02302163
111  36.81835773 -076.02301046
111  36.81853997 -076.02324286
111  36.81853119 -076.02325777
111  36.81856771 -076.02330787
111  36.81885953 -076.02295868
113  36.81882345 -076.02291121
111  36.81844976 -076.02211229
111  36.81827014 -076.02189710
111  36.81812998 -076.02205739
111  36.81808661 -076.02199801
111  36.81781038 -076.02232883
111  36.81785225 -076.02237814
111  36.81786456 -076.02236395
111  36.81804732 -076.02260170
111  36.81803521 -076.02261663
111  36.81807470 -076.02266719
111  36.81835706 -076.02233063
113  36.81831349 -076.02227466
111  36.81777642 -076.02125078
111  36.81766682 -076.02138296
111  36.81766088 -076.02137568
111  36.81765569 -076.02138210
111  36.81761229 -076.02133269
111  36.81731807 -076.02168566
111  36.81735686 -076.02173773
111  36.81736932 -076.02172214
111  36.81755475 -076.02195543
111  36.81753825 -076.02197355
111  36.81758029 -076.02202472
111  36.81787516 -076.02168284
111  36.81782581 -076.02162187
113  36.81794855 -076.02148094
112  36.81722380 -076.02076548  36.81705679 -076.02081419
111  36.81722380 -076.02076548
112  36.81699881 -076.02110121  36.81694455 -076.02137336
111  36.81699881 -076.02110121
112  36.81699881 -076.02110121  36.81699796 -076.02123764
111  36.81706806 -076.02133041
111  36.81705689 -076.02134691
111  36.81708487 -076.02138854
111  36.81738682 -076.02102822
111  36.81735094 -076.02098459
113  36.81747377 -076.02084617
110 2 0.00 0.0000 New Taxiway 14
111  36.81333031 -076.04056945
111  36.81320320 -076.04039037
111  36.81318576 -076.04041200
111  36.81316413 -076.04038683
111  36.81318389 -076.04036236
111  36.81273978 -076.03975620
111  36.81273072 -076.03974090
112  36.81273072 -076.03974090  36.81279531 -076.03972456
111  36.81286265 -076.03974508
111  36.81332494 -076.03921687
111  36.81334315 -076.03921257
112  36.81340944 -076.03937794  36.81347473 -076.03948278
111  36.81340944 -076.03937794
111  36.81372379 -076.03981163
112  36.81372379 -076.03981163  36.81376953 -076.03984912
111  36.81385532 -076.03987703
112  36.81385532 -076.03987703  36.81398520 -076.03991068
111  36.81408874 -076.03980880
111  36.81416528 -076.03975958
111  36.81329049 -076.04074307
111  36.81327352 -076.04071799
114  36.81327352 -076.04071799  36.81334080 -076.04061687
110 2 0.00 0.0000 New Taxiway 13
112  36.81996962 -076.01702159  36.81988477 -076.01713706
111  36.81996962 -076.01702159
112  36.81996962 -076.01702159  36.81983889 -076.01720183
111  36.81983611 -076.01742429
111  36.81932111 -076.01675486
111  36.81946616 -076.01658128
111  36.81969696 -076.01687890
111  36.81974720 -076.01682003
112  36.81974720 -076.01682003  36.81987511 -076.01666509
111  36.82004411 -076.01658515
113  36.82015539 -076.01686645
110 1 0.00 0.0000 New Taxiway 12
111  36.82561524 -076.03121227
111  36.82545938 -076.03126334
112  36.82523611 -076.03130414  36.82513776 -076.03138129
111  36.82523611 -076.03130414
111  36.82573480 -076.03073835
112  36.82573480 -076.03073835  36.82564655 -076.03090189
111  36.82568476 -076.03107325
112  36.82564240 -076.03115395  36.82562216 -076.03120693
113  36.82564240 -076.03115395
110 2 0.00 0.0000 New Taxiway 11
111  36.82523611 -076.03130414
111  36.82573480 -076.03073835
112  36.82568476 -076.03107325  36.82572150 -076.03126846
111  36.82568476 -076.03107325
112  36.82572909 -076.03116690  36.82575830 -076.03121220
111  36.82572909 -076.03116690
111  36.82943235 -076.03597571
111  36.82948510 -076.03604377
111  36.83154358 -076.03871973
112  36.83187824 -076.03880530  36.83205278 -076.03869742
111  36.83187824 -076.03880530
111  36.83225887 -076.03835160
112  36.83225887 -076.03835160  36.83242080 -076.03812819
111  36.83228963 -076.03791985
111  36.83228193 -076.03792609
111  36.83227270 -076.03791086
111  36.83227697 -076.03790565
111  36.83225487 -076.03787089
111  36.83227478 -076.03784993
111  36.83276363 -076.03848183
111  36.83304621 -076.03884910
111  36.83284322 -076.03909203
111  36.83293597 -076.03921485
111  36.83262530 -076.03958574
112  36.83262530 -076.03958574  36.83247017 -076.03977362
111  36.83233863 -076.03979207
111  36.83230780 -076.03962996
112  36.83230780 -076.03962996  36.83207728 -076.03972504
111  36.83186759 -076.03951208
111  36.82558443 -076.03136805
112  36.82558443 -076.03136805  36.82552411 -076.03129021
112  36.82545938 -076.03126334  36.82540571 -076.03124118
111  36.82545938 -076.03126334
114  36.82545938 -076.03126334  36.82531956 -076.03122603
110 2 0.00 0.0000 New Taxiway 10
111  36.83270072 -076.03743344
112  36.83303218 -076.03742573  36.83319759 -076.03727144
111  36.83303218 -076.03742573
111  36.83370953 -076.03661317
112  36.83370953 -076.03661317  36.83385584 -076.03640613
111  36.83371873 -076.03615864
111  36.83413525 -076.03669815
111  36.83448723 -076.03715406
111  36.83363573 -076.03814533
113  36.83343771 -076.03837629
110 2 0.00 0.0000 New Taxiway 9
111  36.82964357 -076.02366484
112  36.82964357 -076.02366484  36.82949871 -076.02349546
111  36.82931568 -076.02362398
111  36.82982191 -076.02305207
111  36.83014344 -076.02269061
111  36.83024719 -076.02256911
111  36.83121457 -076.02389847
111  36.83110312 -076.02402206
111  36.83078707 -076.02438698
111  36.83029370 -076.02493064
112  36.83027690 -076.02447015  36.83011642 -076.02422286
113  36.83027690 -076.02447015
110 1 0.00 0.0000 New Taxiway 61
111  36.82949052 -076.02584378
112  36.82945187 -076.02552699  36.82958241 -076.02539011
113  36.82969138 -076.02561528
110 1 0.00 0.0000 New Taxiway 60
111  36.82169011 -076.01982085
111  36.82235645 -076.02050009
111  36.82248775 -076.02034357
111  36.82265842 -076.02057266
111  36.82252600 -076.02071939
113  36.82307227 -076.02165508
110 1 0.00 0.0000 New Taxiway 29
111  36.82171837 -076.02125915
111  36.82191499 -076.02103255
111  36.82186351 -076.02096464
111  36.82136464 -076.02013354
111  36.82278245 -076.02196820
111  36.82207701 -076.02125344
111  36.82192692 -076.02142562
111  36.82178508 -076.02125001
113  36.82175100 -076.02129295
110 2 0.00 0.0000 New Taxiway 28
111  36.82058541 -076.02174351
111  36.82094188 -076.02207522
111  36.82107338 -076.02191187
111  36.82109016 -076.02193533
111  36.82139579 -076.02158117
111  36.82165059 -076.02134209
111  36.82171837 -076.02125915
111  36.82175100 -076.02129295
112  36.82160846 -076.02143916  36.82152185 -076.02150817
111  36.82135560 -076.02169441
111  36.82138048 -076.02172614
111  36.82135716 -076.02175399
111  36.82133590 -076.02172679
111  36.82112538 -076.02197742
111  36.82124459 -076.02215147
111  36.82111610 -076.02229844
113  36.82136044 -076.02274630
110 1 0.00 0.0000 New Taxiway 27
111  36.82091547 -076.02315243
111  36.82061538 -076.02288657
111  36.82050037 -076.02304071
112  36.82039367 -076.02291601  36.82037439 -076.02289580
111  36.82033673 -076.02293066
111  36.81984158 -076.02350559
111  36.81980314 -076.02345767
111  36.82030887 -076.02289005
111  36.82030801 -076.02283824
111  36.82044712 -076.02266985
113  36.82024512 -076.02228548
110 1 0.00 0.0000 New Taxiway 4
111  36.82601177 -076.02974350
111  36.82582095 -076.02996395
112  36.82588542 -076.02973445  36.82588582 -076.02961999
113  36.82580703 -076.02948151
110 1 0.00 0.0000 New Taxiway 26
111  36.82641754 -076.02929133
111  36.82623672 -076.02906245
112  36.82641004 -076.02914497  36.82650249 -076.02915975
113  36.82658840 -076.02909793
110 1 0.00 0.0000 New Taxiway 25
111  36.82685954 -076.02986641
111  36.82669963 -076.02965923
111  36.82686958 -076.02946810
114  36.82681480 -076.02966847  36.82681265 -076.02977457
110 1 0.00 0.0000 New Taxiway 24
112  36.82630219 -076.03025548  36.82623378 -076.03025144
111  36.82614087 -076.03027294
111  36.82628937 -076.03010624
113  36.82644516 -076.03030789
110 1 0.00 0.0000 New Taxiway 23
111  36.82559063 -076.02822845
111  36.82541698 -076.02800441
111  36.82558716 -076.02781345
114  36.82555136 -076.02802007  36.82555236 -076.02813564
110 1 0.00 0.0000 New Taxiway 22
111  36.81724182 -076.03960926
111  36.81722981 -076.03958984
111  36.81763919 -076.03900813
112  36.81763678 -076.03898293  36.81762900 -076.03896806
111  36.81763678 -076.03898293
111  36.81760722 -076.03893099
112  36.81762950 -076.03870325  36.81771727 -076.03860472
111  36.81780889 -076.03869276
111  36.81786206 -076.03874099
112  36.81786206 -076.03874099  36.81787547 -076.03874862
111  36.81788929 -076.03873516
111  36.81821561 -076.03844518
111  36.81820414 -076.03842219
111  36.81822428 -076.03840448
111  36.81823945 -076.03842344
111  36.81838482 -076.03829733
113  36.81845377 -076.03824408
110 1 0.00 0.0000 New Taxiway 21
111  36.81872395 -076.03863507
111  36.81873531 -076.03865232
111  36.81828405 -076.03929638
112  36.81828405 -076.03929638  36.81827666 -076.03931451
111  36.81828011 -076.03932994
111  36.81832035 -076.03940368
112  36.81828817 -076.03959900  36.81821040 -076.03969148
111  36.81812782 -076.03963733
112  36.81812782 -076.03963733  36.81810624 -076.03962508
111  36.81806353 -076.03957275
112  36.81802034 -076.03957764  36.81799331 -076.03959738
111  36.81802034 -076.03957764
111  36.81754064 -076.04000198
113  36.81751284 -076.03999803
110 1 0.00 0.0000 New Taxiway 20
111  36.81670375 -076.04090145
111  36.81675733 -076.04098096
111  36.81676273 -076.04097743
111  36.81677828 -076.04100577
111  36.81677492 -076.04100947
112  36.81675314 -076.04121548  36.81667422 -076.04131033
111  36.81657828 -076.04123302
113  36.81650266 -076.04113049
110 1 0.00 0.0000 New Taxiway 19
111  36.83228128 -076.03306889
111  36.83214687 -076.03322549
111  36.83255451 -076.03393837
111  36.83137610 -076.03239434
111  36.83198131 -076.03299787
113  36.83212301 -076.03282867
110 2 0.00 0.0000 New Taxiway 18
111  36.82807837 -076.02811085
111  36.82830776 -076.02783548
112  36.82821516 -076.02810874  36.82820770 -076.02823621
113  36.82826849 -076.02835594
110 2 0.00 0.0000 New Taxiway 17
111  36.82802377 -076.02875343
112  36.82777883 -076.02860369  36.82767133 -076.02861041
111  36.82753973 -076.02871134
113  36.82778190 -076.02843934
110 2 0.00 0.0000 New Taxiway 16
111  36.82727406 -076.02832869
112  36.82735844 -076.02807801  36.82735880 -076.02795162
111  36.82730796 -076.02783290
113  36.82749524 -076.02807882
110 2 0.00 0.0000 New Taxiway 15
111  36.82779534 -076.02774341
111  36.82763440 -076.02753217
112  36.82779249 -076.02759355  36.82786066 -076.02759918
111  36.82779249 -076.02759355
112  36.82779249 -076.02759355  36.82791105 -076.02758202
113  36.82796996 -076.02754328
110 1 0.00 0.0000 New Taxiway 62
111  36.82779249 -076.02759355
111  36.82785148 -076.02752132
112  36.82785148 -076.02752132  36.82786529 -076.02750429
111  36.82785998 -076.02748290
112  36.82780079 -076.02734887  36.82779183 -076.02728037
111  36.82783589 -076.02721509
112  36.82779719 -076.02715219  36.82776252 -076.02711630
111  36.82779719 -076.02715219
111  36.82766339 -076.02704327
112  36.82766339 -076.02704327  36.82758607 -076.02698162
111  36.82748290 -076.02670528
111  36.82730593 -076.02623586
112  36.82720455 -076.02619839  36.82715211 -076.02614831
111  36.82720455 -076.02619839
111  36.82712268 -076.02609254
111  36.82732920 -076.02586152
111  36.82741231 -076.02599596
112  36.82741231 -076.02599596  36.82743650 -076.02614158
111  36.82733935 -076.02620062
111  36.82751808 -076.02669184
111  36.82762686 -076.02693551
111  36.82788549 -076.02716049
112  36.82798413 -076.02716084  36.82801705 -076.02716556
111  36.82798413 -076.02716084
112  36.82798413 -076.02716084  36.82801202 -076.02716484
111  36.82807588 -076.02723407
112  36.82807588 -076.02723407  36.82809063 -076.02724669
111  36.82810229 -076.02723565
111  36.82841815 -076.02695868
111  36.82844220 -076.02695462
111  36.82861401 -076.02682067
111  36.82796996 -076.02754328
114  36.82796996 -076.02754328  36.82790166 -076.02760569
110 2 0.00 0.0000 New Taxiway 14
111  36.82679341 -076.02645209
111  36.82695846 -076.02627425
112  36.82692791 -076.02646635  36.82692877 -076.02656081
113  36.82697554 -076.02667870
110 2 0.00 0.0000 New Taxiway 13
111  36.82673745 -076.02708973
112  36.82650214 -076.02694114  36.82641809 -076.02693792
111  36.82632254 -076.02698941
113  36.82649479 -076.02679077
110 1 0.00 0.0000 New Taxiway 63
112  36.82830776 -076.02783548  36.82840150 -076.02768649
111  36.82830776 -076.02783548
111  36.82895973 -076.02712312
111  36.82852012 -076.02776699
111  36.82851079 -076.02784271
111  36.82854265 -076.02789999
112  36.82850250 -076.02810741  36.82842091 -076.02819964
111  36.82832716 -076.02811522
111  36.82827767 -076.02806696
113  36.82821516 -076.02810874
110 2 0.00 0.0000 New Taxiway 12
111  36.82643101 -076.02597321
111  36.82623994 -076.02572540
112  36.82644518 -076.02580554  36.82654369 -076.02579195
111  36.82644518 -076.02580554
112  36.82644518 -076.02580554  36.82654574 -076.02579450
113  36.82669409 -076.02567171
110 2 0.00 0.0000 New Taxiway 11
111  36.82589826 -076.02657030
112  36.82598465 -076.02631216  36.82599087 -076.02617809
111  36.82594136 -076.02605806
113  36.82613290 -076.02630539
110 1 0.00 0.0000 New Taxiway 10
111  36.82504967 -076.02752084
111  36.82484963 -076.02726216
112  36.82504316 -076.02736506  36.82515152 -076.02736989
113  36.82526534 -076.02727840
110 1 0.00 0.0000 New Taxiway 9
111  36.82518561 -076.02867822
112  36.82500910 -076.02859677  36.82492937 -076.02859341
111  36.82485881 -076.02863455
113  36.82501652 -076.02845812
110 1 0.00 0.0000 New Taxiway 8
111  36.82446292 -076.02818566
112  36.82450915 -076.02796058  36.82450853 -076.02786576
111  36.82446700 -076.02774530
113  36.82464731 -076.02797783
110 1 0.00 0.0000 New Taxiway 7
111  36.81479429 -076.03641878
112  36.81467616 -076.03644325  36.81463166 -076.03648267
111  36.81467616 -076.03644325
111  36.81313258 -076.03817633
111  36.81310173 -076.03820685
111  36.81307610 -076.03817141
111  36.81304922 -076.03813423
111  36.81306117 -076.03811714
111  36.81307706 -076.03809920
111  36.81461717 -076.03637153
112  36.81461717 -076.03637153  36.81465895 -076.03630154
111  36.81464070 -076.03621849
113  36.81471853 -076.03631997
110 1 0.00 0.0000 New Taxiway 7
111  36.83036653 -076.03440160
111  36.83069708 -076.03472632
111  36.83083402 -076.03457426
111  36.83084625 -076.03459143
111  36.83104334 -076.03432030
111  36.83122008 -076.03403189
111  36.83120949 -076.03401651
111  36.83137893 -076.03368189
111  36.83154078 -076.03351558
111  36.83108792 -076.03276013
111  36.83218503 -076.03416882
111  36.83171416 -076.03373994
111  36.83157948 -076.03389273
111  36.83145254 -076.03372060
111  36.83142003 -076.03373220
112  36.83109816 -076.03432790  36.83099728 -076.03446258
111  36.83109816 -076.03432790
111  36.83089931 -076.03459427
111  36.83091691 -076.03461802
111  36.83089500 -076.03464947
111  36.83100608 -076.03480351
111  36.83087367 -076.03495655
113  36.83113368 -076.03539474
110 2 0.00 0.0000 New Taxiway 4
111  36.82891486 -076.02315439
112  36.82890562 -076.02269869  36.82876014 -076.02249016
111  36.82890562 -076.02269869
111  36.82858336 -076.02228373
112  36.82858336 -076.02228373  36.82853719 -076.02223083
111  36.82850012 -076.02221321
112  36.82850012 -076.02221321  36.82841349 -076.02217407
111  36.82833788 -076.02220001
111  36.82833699 -076.02219557
111  36.82832287 -076.02214030
111  36.82812786 -076.02187347
111  36.82809019 -076.02187617
112  36.82803326 -076.02169707  36.82798693 -076.02160772
111  36.82803326 -076.02169707
111  36.82513976 -076.01794318
112  36.82513976 -076.01794318  36.82511067 -076.01790373
111  36.82505290 -076.01786158
111  36.82514721 -076.01760243
112  36.82525427 -076.01768743  36.82529965 -076.01773544
111  36.82650218 -076.01930169
112  36.82659513 -076.01934991  36.82663816 -076.01936244
111  36.82659513 -076.01934991
111  36.82659467 -076.01936241
112  36.82659467 -076.01936241  36.82671705 -076.01939606
111  36.82679125 -076.01933050
111  36.82739521 -076.01862883
111  36.82819482 -076.01966299
111  36.82760120 -076.02038349
112  36.82760120 -076.02038349  36.82755351 -076.02051036
112  36.82758524 -076.02067330  36.82760501 -076.02073652
111  36.82758524 -076.02067330
112  36.82758524 -076.02067330  36.82760079 -076.02072303
111  36.82762118 -076.02075017
111  36.82823246 -076.02154029
111  36.82824463 -076.02152789
