I
1050 Generated by WorldEditor 2.0.0r4

1    645 1 0 KPWK Chicago Executive
111  42.11360480 -087.90173472
111  42.11365066 -087.90174620
112  42.11365066 -087.90174620  42.11374802 -087.90177978 53 102
112  42.11382821 -087.90150156  42.11379425 -087.90134589
111  42.11382821 -087.90150156 53 102
111  42.11372142 -087.90123660
111  42.11383784 -087.90115567 53 102
111  42.11412714 -087.90188672
112  42.11412714 -087.90188672  42.11420073 -087.90201263 53 102
111  42.11427494 -087.90206795
111  42.11430639 -087.90210928
111  42.11634639 -087.90317378
111  42.11641511 -087.90319752
112  42.11641511 -087.90319752  42.11650945 -087.90322423 53 102
112  42.11661716 -087.90310956  42.11666643 -087.90303599
111  42.11661716 -087.90310956
111  42.11665411 -087.90301629
111  42.11666905 -087.90302476 53 102
111  42.11671151 -087.90287532
111  42.11683101 -087.90294103 53 102
111  42.11678620 -087.90309896
111  42.11680585 -087.90310849
111  42.11678384 -087.90324522
112  42.11678384 -087.90324522  42.11679185 -087.90335184 53 102
111  42.11687780 -087.90345185
111  42.11928450 -087.90475960
111  42.11943322 -087.90478875 53 102
112  42.11965402 -087.90460591  42.11972647 -087.90440443
111  42.11965402 -087.90460591 53 102
111  42.11975727 -087.90425127 53 102
111  42.11977579 -087.90418768
111  42.11990146 -087.90426095 53 102
111  42.11988451 -087.90431900 53 102
111  42.11975098 -087.90477638
112  42.11975098 -087.90477638  42.11972155 -087.90490306 53 102
111  42.11979881 -087.90498130
111  42.11982567 -087.90503430
111  42.12284886 -087.90660751
111  42.12293344 -087.90663989
112  42.12293344 -087.90663989  42.12320515 -087.90670705 53 102
112  42.12341460 -087.90635687  42.12346894 -087.90621186
111  42.12341460 -087.90635687 53 102
111  42.12343111 -087.90629963
111  42.12355454 -087.90636535 53 102
111  42.12340338 -087.90688564
111  42.12409413 -087.90725497
111  42.12412244 -087.90715533
111  42.12482373 -087.90752421
113  42.12462325 -087.90821323
111  42.11260800 -087.89863292
112  42.11260800 -087.89863292  42.11262347 -087.89858202 53 102
112  42.11260611 -087.89835949  42.11256608 -087.89825277
111  42.11260611 -087.89835949 53 102
111  42.11146549 -087.89546877
112  42.11146549 -087.89546877  42.11144194 -087.89544353 53 102
112  42.11136700 -087.89542148  42.11132814 -087.89542191
111  42.11136700 -087.89542148
112  42.11136700 -087.89542148  42.11131943 -087.89542201 53 102
112  42.11122962 -087.89556288  42.11119156 -087.89566892
111  42.11122962 -087.89556288 53 102
111  42.11116924 -087.89575110
112  42.11116924 -087.89575110  42.11110603 -087.89596602 53 102
111  42.11116596 -087.89618134
111  42.11224347 -087.89891792
112  42.11224347 -087.89891792  42.11232100 -087.89902906
112  42.11250156 -087.89892647  42.11257636 -087.89882122
113  42.11250156 -087.89892647 53 102
111  42.11161361 -087.90066891
111  42.11252140 -087.90115192
111  42.11301458 -087.90141433
111  42.11270860 -087.90064600
111  42.11241195 -087.89990112
111  42.11223915 -087.89946722
111  42.11110849 -087.89659573
112  42.11110849 -087.89659573  42.11097546 -087.89646092 53 102
112  42.11087263 -087.89663106  42.11085281 -087.89667302
111  42.11087263 -087.89663106 53 102
111  42.11077256 -087.89693829 53 102
111  42.11075090 -087.89700477
111  42.11054090 -087.89764952
111  42.11098107 -087.89881606
111  42.11113858 -087.89889810
111  42.11106360 -087.89915123
112  42.11106360 -087.89915123  42.11103779 -087.89927209
111  42.11106887 -087.89940524
111  42.11120522 -087.89976081 53 102
111  42.11143348 -087.90035605
114  42.11143348 -087.90035605  42.11150707 -087.90054045 53 102
112  42.11132336 -087.90036155  42.11130829 -087.90026529
111  42.11132336 -087.90036155 53 102
111  42.11108244 -087.89972828 53 102
111  42.11105165 -087.89964733
112  42.11105165 -087.89964733  42.11101529 -087.89958659 53 102
112  42.11095418 -087.89960560  42.11093027 -087.89962156
111  42.11095418 -087.89960560
112  42.11095418 -087.89960560  42.11094138 -087.89961415 53 102
112  42.11092937 -087.89963452  42.11092636 -087.89964264
111  42.11092937 -087.89963452 53 102
111  42.11088047 -087.89980259
112  42.11088047 -087.89980259  42.11084514 -087.90019815 53 102
111  42.11108614 -087.90039395
113  42.11124841 -087.90047916 53 102
111  42.11065912 -087.90006015 53 102
111  42.11081396 -087.89953167 53 102
111  42.11086064 -087.89937235
112  42.11086064 -087.89937235  42.11088108 -087.89926214 53 102
112  42.11082667 -087.89904730  42.11077400 -087.89889893
111  42.11082667 -087.89904730 53 102
111  42.11042816 -087.89799277
112  42.11042816 -087.89799277  42.11040177 -087.89795781
111  42.11038287 -087.89800040
111  42.10991805 -087.89941452
112  42.10991805 -087.89941452  42.10990213 -087.89946542
112  42.10989761 -087.89956712  42.10989943 -087.89961373
111  42.10989761 -087.89956712
113  42.10990312 -087.89966780
112  42.11282759 -087.89805607  42.11287476 -087.89795362
111  42.11282759 -087.89805607 53 102
111  42.11292914 -087.89777963
112  42.11292914 -087.89777963  42.11295928 -087.89766747 53
112  42.11282890 -087.89767188  42.11279942 -087.89774342
111  42.11282890 -087.89767188
111  42.11279287 -087.89777080
111  42.11257076 -087.89762949 20
111  42.11248688 -087.89741628 20
111  42.11247904 -087.89739633
112  42.11247904 -087.89739633  42.11243854 -087.89735094 53
112  42.11238535 -087.89753057  42.11241310 -087.89763545
111  42.11238535 -087.89753057 53 102
111  42.11259848 -087.89807155
114  42.11259848 -087.89807155  42.11265745 -087.89817753 53 102
112  42.11297968 -087.89726561  42.11293382 -087.89728946
111  42.11297968 -087.89726561
111  42.11290041 -087.89747934
112  42.11290041 -087.89747934  42.11292203 -087.89758268 53
112  42.11303734 -087.89749171  42.11306289 -087.89742900
111  42.11303734 -087.89749171 53 102
111  42.11306813 -087.89740957
114  42.11306813 -087.89740957  42.11309434 -087.89729564 53
111  42.11304366 -087.89709180
112  42.11304366 -087.89709180  42.11303056 -087.89718189 53
112  42.11317732 -087.89712254  42.11321270 -087.89705100
111  42.11317732 -087.89712254 53 102
111  42.11321427 -087.89702291
112  42.11321427 -087.89702291  42.11324113 -087.89692311 53
112  42.11311730 -087.89688955  42.11307930 -087.89692665
113  42.11311730 -087.89688955
111  42.11318462 -087.89671508
112  42.11318462 -087.89671508  42.11316824 -087.89679280 53
112  42.11332142 -087.89673363  42.11336204 -087.89664354
111  42.11332142 -087.89673363 53 102
111  42.11335588 -087.89664089
112  42.11335588 -087.89664089  42.11337554 -087.89656847 53
112  42.11326324 -087.89650312  42.11320231 -087.89652520
113  42.11326324 -087.89650312
111  42.11332601 -087.89634211
112  42.11332601 -087.89634211  42.11332470 -087.89640040 53
112  42.11346092 -087.89636373  42.11351203 -087.89627717
111  42.11346092 -087.89636373 53 102
111  42.11360527 -087.89597837
112  42.11360527 -087.89597837  42.11360986 -087.89596248 53
112  42.11356565 -087.89593895  42.11353747 -087.89596279
111  42.11356565 -087.89593895 53
113  42.11340998 -087.89610810
111  42.11331260 -087.89592686
111  42.11339341 -087.89597617
112  42.11342180 -087.89597543  42.11343053 -087.89596955
111  42.11342180 -087.89597543 53
111  42.11351632 -087.89587528 53
111  42.11354683 -087.89584296 53
112  42.11353932 -087.89578043  42.11350564 -087.89575652
111  42.11353932 -087.89578043
111  42.11339068 -087.89568619
111  42.11338358 -087.89568840
113  42.11330933 -087.89589815
111  42.11352720 -087.89566666
111  42.11352796 -087.89569171
111  42.11356381 -087.89571594 53
111  42.11357384 -087.89572272
112  42.11357384 -087.89572272  42.11361097 -087.89574407 53
112  42.11365498 -087.89573260  42.11367136 -087.89571493
111  42.11365498 -087.89573260 53
111  42.11376834 -087.89561044
112  42.11376834 -087.89561044  42.11377437 -087.89560028 53
112  42.11374512 -087.89554325  42.11371720 -087.89551963
111  42.11374512 -087.89554325
112  42.11374512 -087.89554325  42.11374270 -087.89554120
112  42.11373725 -087.89553735  42.11373443 -087.89553548
111  42.11373725 -087.89553735
111  42.11361593 -087.89546120
113  42.11359659 -087.89546733
111  42.11240546 -087.89720415 20
111  42.11224494 -087.89679568
112  42.11224494 -087.89679568  42.11219973 -087.89671796 53 102
112  42.11214066 -087.89690829  42.11215900 -087.89699307
111  42.11214066 -087.89690829 53 102
111  42.11227606 -087.89725494
112  42.11227606 -087.89725494  42.11230882 -087.89731933 53
112  42.11240691 -087.89724377  42.11241920 -087.89717753
113  42.11240691 -087.89724377 53
112  42.11216595 -087.89659605  42.11214826 -087.89651038
111  42.11216595 -087.89659605 20
111  42.11200412 -087.89618272
112  42.11200412 -087.89618272  42.11195564 -087.89612355 53 102
112  42.11190388 -087.89630548  42.11193271 -087.89640440
111  42.11190388 -087.89630548 53 102
111  42.11203754 -087.89664639
114  42.11203754 -087.89664639  42.11207226 -087.89671528 53
112  42.11192473 -087.89598444  42.11190770 -087.89589788
111  42.11192473 -087.89598444 20
111  42.11176422 -087.89557553
112  42.11176422 -087.89557553  42.11171311 -087.89550664 53
112  42.11165742 -087.89568857  42.11167773 -087.89577866
111  42.11165742 -087.89568857 53 102
111  42.11179436 -087.89603654
114  42.11179436 -087.89603654  42.11183956 -087.89612044 53
112  42.11168502 -087.89537978  42.11167388 -087.89533828
111  42.11168502 -087.89537978 20
111  42.11157876 -087.89511379
111  42.11149775 -087.89491097
111  42.11148703 -087.89490519 53
111  42.11147045 -087.89489625
112  42.11147045 -087.89489625  42.11146180 -087.89489257 53
111  42.11145079 -087.89490729 53 102
111  42.11142950 -087.89498162
112  42.11142950 -087.89498162  42.11141767 -087.89506687 53 102
111  42.11144206 -087.89514574 53 102
111  42.11156590 -087.89545969
112  42.11156590 -087.89545969  42.11157377 -087.89547382 53
112  42.11163142 -087.89547470  42.11167204 -087.89545615
111  42.11163142 -087.89547470 53
113  42.11166615 -087.89545174 53
111  42.11171655 -087.89466113
111  42.11171973 -087.89463292
111  42.11160396 -087.89455784
112  42.11160396 -087.89455784  42.11158168 -087.89454636 53
111  42.11156140 -087.89457466 53 102
111  42.11150180 -087.89474822
112  42.11150180 -087.89474822  42.11149525 -087.89477295 53
111  42.11151408 -087.89479300 53 102
111  42.11152265 -087.89479841
111  42.11163647 -087.89487027
111  42.11164723 -087.89485207
111  42.11165604 -087.89483715
113  42.11171263 -087.89467253
111  42.11174307 -087.89457115
111  42.11175585 -087.89453416
111  42.11181287 -087.89436875
111  42.11182497 -087.89433416
111  42.11170487 -087.89426153 53
112  42.11166008 -087.89427970  42.11165091 -087.89430708
111  42.11166008 -087.89427970 53 102
111  42.11160297 -087.89444603
112  42.11160297 -087.89444603  42.11159707 -087.89446899 53
113  42.11162514 -087.89449608
111  42.11183874 -087.89426330
111  42.11191237 -087.89430971
111  42.11195243 -087.89433495
111  42.11200062 -087.89436532
111  42.11205956 -087.89440246
111  42.11211793 -087.89443925
111  42.11217695 -087.89447644
111  42.11223211 -087.89451121
111  42.11228945 -087.89454734
111  42.11234621 -087.89458312
111  42.11240186 -087.89461818
111  42.11246192 -087.89465603
111  42.11251652 -087.89469044
111  42.11257602 -087.89472794
111  42.11263279 -087.89476371
111  42.11269814 -087.89480490
111  42.11275595 -087.89484133
111  42.11281978 -087.89488156
111  42.11287767 -087.89491804
111  42.11294502 -087.89496048
111  42.11299659 -087.89499298
111  42.11306523 -087.89503624
111  42.11311654 -087.89506858
111  42.11317877 -087.89510779
111  42.11322960 -087.89513983
111  42.11329126 -087.89517869
111  42.11334851 -087.89521477
111  42.11340584 -087.89525090
111  42.11346261 -087.89528667
111  42.11352220 -087.89532422
111  42.11357191 -087.89535555
111  42.11363413 -087.89539477
111  42.11368449 -087.89542650
111  42.11374928 -087.89546733
111  42.11376702 -087.89547851 53
111  42.11383169 -087.89551927 53
112  42.11386081 -087.89551436  42.11387376 -087.89550456
111  42.11386081 -087.89551436 53
111  42.11397956 -087.89538433
112  42.11397956 -087.89538433  42.11399814 -087.89535520 53
112  42.11393861 -087.89524745  42.11387529 -087.89520911
111  42.11393861 -087.89524745 53
111  42.11387348 -087.89520675 53
111  42.11385359 -087.89519432 53
111  42.11378165 -087.89514937 53
111  42.11373657 -087.89512119 53
111  42.11366785 -087.89507825 53
111  42.11362049 -087.89504866 53
111  42.11355811 -087.89500968 53
111  42.11350234 -087.89497483 53
111  42.11343996 -087.89493585 53
111  42.11338957 -087.89490436 53
111  42.11332229 -087.89486231 53
111  42.11327928 -087.89483544 53
111  42.11320639 -087.89478990 53
111  42.11315857 -087.89476001 53
111  42.11308541 -087.89471430 53
111  42.11304524 -087.89468919 53
111  42.11296357 -087.89463816 53
111  42.11292161 -087.89461194 53
111  42.11284702 -087.89456533 53
111  42.11279750 -087.89453439 53
111  42.11272661 -087.89449009 53
111  42.11267283 -087.89445648 53
111  42.11261262 -087.89441886 53
111  42.11255911 -087.89438542 53
111  42.11249352 -087.89434443 53
111  42.11243926 -087.89431053 53
111  42.11237754 -087.89427196 53
111  42.11232697 -087.89424036 53
111  42.11226799 -087.89420350 53
111  42.11221516 -087.89417049 53
111  42.11214974 -087.89412961 53
111  42.11209710 -087.89409671 53
111  42.11204189 -087.89406222 53
111  42.11199325 -087.89403182 53
111  42.11191995 -087.89398602 53
111  42.11185358 -087.89394454
112  42.11185358 -087.89394454  42.11183212 -087.89393421 53
112  42.11178777 -087.89394845  42.11176839 -087.89395877
111  42.11178777 -087.89394845
112  42.11178777 -087.89394845  42.11177402 -087.89395577 53
112  42.11175818 -087.89397733  42.11175328 -087.89398832
111  42.11175818 -087.89397733 53
111  42.11170740 -087.89412747
112  42.11170740 -087.89412747  42.11169889 -087.89415926 53
113  42.11172758 -087.89419285
111  42.11185312 -087.89464175
111  42.11193312 -087.89440574
111  42.11188952 -087.89437865
111  42.11185312 -087.89439501
111  42.11179662 -087.89455907
113  42.11181558 -087.89461836
111  42.11175202 -087.89494553
111  42.11183255 -087.89470695
111  42.11178069 -087.89467445
111  42.11174838 -087.89469530
111  42.11169834 -087.89484434
111  42.11170082 -087.89488683
113  42.11170243 -087.89491425
111  42.11184731 -087.89500721
111  42.11187134 -087.89499690
111  42.11194013 -087.89480187
111  42.11194013 -087.89477464
111  42.11188335 -087.89473857
111  42.11186752 -087.89474593
111  42.11179599 -087.89495127
113  42.11179872 -087.89497630
111  42.11196033 -087.89507933
111  42.11198436 -087.89506903
111  42.11205315 -087.89487399
111  42.11205315 -087.89484676
111  42.11199637 -087.89481070
111  42.11198053 -087.89481806
111  42.11190901 -087.89502340
113  42.11191174 -087.89504842
111  42.11207499 -087.89515219
111  42.11209901 -087.89514189
111  42.11216780 -087.89494686
111  42.11216780 -087.89491962
111  42.11211102 -087.89488356
111  42.11209519 -087.89489092
111  42.11202367 -087.89509626
113  42.11202640 -087.89512128
111  42.11218746 -087.89522138
111  42.11221148 -087.89521107
111  42.11228028 -087.89501604
111  42.11228028 -087.89498881
111  42.11222349 -087.89495274
111  42.11220766 -087.89496010
111  42.11213614 -087.89516544
113  42.11213887 -087.89519046
111  42.11229829 -087.89528982
111  42.11232232 -087.89527952
111  42.11239111 -087.89508448
111  42.11239111 -087.89505725
111  42.11233433 -087.89502119
111  42.11231849 -087.89502855
111  42.11224697 -087.89523389
113  42.11224970 -087.89525891
111  42.11241950 -087.89536784
111  42.11244352 -087.89535753
111  42.11251231 -087.89516250
111  42.11251231 -087.89513526
111  42.11244636 -087.89509214
111  42.11243053 -087.89509950
111  42.11235901 -087.89530484
113  42.11236174 -087.89532986
111  42.11253852 -087.89544364
111  42.11256255 -087.89543334
111  42.11263134 -087.89523830
111  42.11263134 -087.89521107
111  42.11256800 -087.89517147
111  42.11255217 -087.89517883
111  42.11248065 -087.89538418
113  42.11248338 -087.89540920
111  42.11265864 -087.89551651
111  42.11268266 -087.89550620
111  42.11275145 -087.89531116
111  42.11275145 -087.89528393
111  42.11269205 -087.89524522
111  42.11267622 -087.89525258
111  42.11260469 -087.89545792
113  42.11260742 -087.89548294
111  42.11277548 -087.89559084
111  42.11279950 -087.89558053
111  42.11286829 -087.89538550
111  42.11286829 -087.89535827
111  42.11281151 -087.89532220
111  42.11279568 -087.89532956
111  42.11272415 -087.89553490
113  42.11272688 -087.89555993
111  42.11290050 -087.89566959
111  42.11292453 -087.89565929
111  42.11299332 -087.89546425
111  42.11299332 -087.89543702
111  42.11292802 -087.89539654
111  42.11291219 -087.89540390
111  42.11284067 -087.89560924
113  42.11284339 -087.89563426
111  42.11301680 -087.89574245
111  42.11304082 -087.89573215
111  42.11310961 -087.89553711
111  42.11310961 -087.89550988
111  42.11305283 -087.89547382
111  42.11303700 -087.89548118
111  42.11296548 -087.89568652
