I
1050 Generated by WorldEditor 2.2.0r2

1     21 1 0 KBFI Boeing Fld King Co Intl
111  47.52440872 -122.29545207 20
111  47.52443285 -122.29547304 20
111  47.52457034 -122.29558934 20
111  47.52655160 -122.29726432
111  47.52663783 -122.29704548
111  47.52665324 -122.29700911
112  47.52680579 -122.29695492  47.52690585 -122.29699847
111  47.52680579 -122.29695492
111  47.52753450 -122.29757362
111  47.52757214 -122.29748717
111  47.52788602 -122.29758302
111  47.52799905 -122.29761754
111  47.52813842 -122.29773391 20
111  47.52819020 -122.29771485
112  47.52819020 -122.29771485  47.52832455 -122.29767367 20
112  47.52860721 -122.29770280  47.52874634 -122.29773959
111  47.52860721 -122.29770280
112  47.52860721 -122.29770280  47.52868584 -122.29772359 20
112  47.52883648 -122.29780924  47.52891003 -122.29785890
111  47.52883648 -122.29780924
111  47.52982465 -122.29864429
111  47.52982827 -122.29863448 20
111  47.52984392 -122.29864770 20
111  47.53017481 -122.29892736 20
111  47.53041554 -122.29913083 20
111  47.53274152 -122.30109670
111  47.53275810 -122.30105535
111  47.53271274 -122.30101709
111  47.53285444 -122.30064515
111  47.53289998 -122.30068582
111  47.53299321 -122.30044640
112  47.53299321 -122.30044640  47.53300300 -122.30044440
111  47.53301012 -122.30043341
111  47.53308184 -122.30024819
111  47.53313847 -122.30029252
111  47.53317425 -122.30032053
111  47.53345228 -122.29951404
111  47.53360256 -122.29956673
111  47.53321329 -122.30033109
111  47.53334172 -122.30048605
111  47.53382415 -122.29951909
111  47.53394501 -122.29965696
111  47.53398561 -122.29980413
111  47.53404332 -122.29987096
111  47.53375520 -122.30040075
111  47.53413888 -122.30085249
111  47.53414461 -122.30084132
111  47.53419554 -122.30090180
111  47.53415296 -122.30098310
111  47.53421205 -122.30105002
111  47.53425684 -122.30096195
111  47.53434945 -122.30107097
111  47.53432770 -122.30111356
111  47.53434921 -122.30113780
111  47.53433343 -122.30116557
111  47.53441758 -122.30126850
111  47.53439210 -122.30131836
111  47.53515640 -122.30222966
111  47.53528224 -122.30229424
111  47.53552269 -122.30257890
111  47.53552987 -122.30256935
111  47.53554883 -122.30258476
111  47.53585432 -122.30253558
111  47.53586013 -122.30252561
111  47.53586889 -122.30253701
111  47.53588029 -122.30253687
111  47.53588035 -122.30254756
111  47.53590080 -122.30254693
111  47.53620085 -122.30289903
111  47.53617639 -122.30294073
111  47.53625303 -122.30303304
111  47.53624465 -122.30304918
111  47.53623220 -122.30303500
111  47.53610842 -122.30326659
111  47.53616842 -122.30333802
111  47.53612611 -122.30341784
111  47.53649258 -122.30384510
111  47.53648134 -122.30370431
111  47.53674547 -122.30402052
111  47.53673005 -122.30404826
111  47.53673321 -122.30409728
111  47.53677457 -122.30414719
111  47.53681025 -122.30414169
111  47.53682452 -122.30411417
111  47.53695908 -122.30426905
111  47.53698524 -122.30429916
111  47.53710696 -122.30443926
111  47.53712561 -122.30446072
111  47.53713676 -122.30442784
111  47.53726972 -122.30418361
111  47.53735343 -122.30402983
111  47.53747797 -122.30417117
111  47.53747781 -122.30420370
111  47.53746684 -122.30420328
111  47.53746562 -122.30425229
111  47.53747718 -122.30425374
111  47.53747639 -122.30429292
111  47.53763987 -122.30430678
111  47.53763806 -122.30437529
111  47.53772235 -122.30438259
111  47.53772489 -122.30431542
111  47.53780704 -122.30432112
111  47.53780936 -122.30424355
111  47.53787420 -122.30424704
111  47.53793882 -122.30411585
111  47.53850351 -122.30479249
111  47.53849590 -122.30480635
111  47.53848017 -122.30478817
111  47.53846560 -122.30481684
111  47.53848061 -122.30483331
111  47.53842761 -122.30493202
111  47.53832858 -122.30511644
111  47.53813153 -122.30488210
111  47.53807892 -122.30481953
111  47.53807364 -122.30482955
111  47.53806448 -122.30481867
111  47.53800363 -122.30493300
111  47.53826093 -122.30523986
111  47.53830905 -122.30515364
111  47.53834189 -122.30515183
111  47.53834756 -122.30514048
111  47.53840291 -122.30520539
111  47.53849438 -122.30531265
111  47.53858863 -122.30541788
111  47.53874180 -122.30558889
111  47.53851624 -122.30600028
111  47.53851657 -122.30601981
111  47.53852262 -122.30602929
111  47.53856255 -122.30607606
111  47.53855768 -122.30608666
111  47.53856708 -122.30609657
111  47.53857048 -122.30609015
111  47.53882544 -122.30639066
111  47.53882126 -122.30639736
111  47.53883116 -122.30640938
111  47.53883655 -122.30640038
111  47.53887517 -122.30644541
111  47.53906582 -122.30609588
111  47.53907277 -122.30610326
111  47.53908068 -122.30608788
111  47.53907649 -122.30608317
111  47.53923215 -122.30578863
111  47.53933872 -122.30591453
111  47.53931675 -122.30595571
111  47.53934382 -122.30598587
111  47.53935050 -122.30597271
111  47.53938069 -122.30600678
111  47.53936907 -122.30602817
111  47.53941692 -122.30608291
111  47.53942943 -122.30605715
111  47.53947205 -122.30610665
111  47.54000052 -122.30673194
111  47.54008610 -122.30683054
111  47.54001993 -122.30695379
111  47.54029414 -122.30727676
111  47.54066477 -122.30771328
111  47.54069413 -122.30775231
111  47.54068460 -122.30776930
111  47.54072655 -122.30781841
111  47.54059566 -122.30806061
111  47.54119452 -122.30876296
111  47.54119461 -122.30890238
111  47.54138569 -122.30912661
111  47.54139953 -122.30921954
111  47.54139800 -122.30928157
111  47.54142682 -122.30931064
111  47.54148429 -122.30924252
111  47.54169887 -122.30949736
111  47.54198870 -122.30896845
111  47.54198283 -122.30896156
111  47.54216223 -122.30863241
111  47.54216766 -122.30863890
111  47.54220499 -122.30857096
111  47.54225456 -122.30847841
111  47.54239333 -122.30863498
111  47.54196725 -122.30942275
111  47.54209827 -122.30957736
111  47.54247837 -122.30887164
111  47.54259562 -122.30901117
111  47.54260273 -122.30907731
111  47.54261126 -122.30910524
111  47.54260317 -122.30912063
111  47.54258739 -122.30910180
111  47.54255856 -122.30915474
111  47.54225789 -122.30970671
111  47.54223834 -122.30974306
111  47.54237212 -122.30989981
111  47.54267357 -122.30934181
111  47.54279544 -122.30948062
111  47.54279400 -122.30963421
111  47.54281757 -122.30966477
111  47.54279773 -122.30969426
111  47.54274297 -122.30962886
111  47.54250720 -122.31006238
111  47.54259416 -122.31016526
111  47.54277932 -122.30982036
111  47.54287939 -122.30979865
111  47.54275936 -122.31001746
111  47.54290680 -122.31019271
111  47.54295193 -122.31055938
111  47.54297401 -122.31055287
111  47.54294980 -122.31035310
111  47.54296402 -122.31034991
111  47.54296141 -122.31032834
111  47.54294717 -122.31033145
111  47.54293432 -122.31022542
111  47.54318661 -122.31052530
111  47.54330513 -122.31030610
111  47.54335941 -122.31036985
111  47.54340158 -122.31028858
111  47.54368095 -122.31061884
111  47.54390978 -122.31089508
111  47.54393756 -122.31123414
111  47.54418541 -122.31152774
111  47.54435864 -122.31121349
111  47.54461054 -122.31150929
112  47.54461054 -122.31150929  47.54479781 -122.31167960
112  47.54495608 -122.31167442  47.54507592 -122.31175557
111  47.54495608 -122.31167442
111  47.54513670 -122.31182575
111  47.54593074 -122.31277004
111  47.54593133 -122.31277350
111  47.54594847 -122.31287425
111  47.54593190 -122.31290776
111  47.54598931 -122.31297605
111  47.54576968 -122.31342342
112  47.54576968 -122.31342342  47.54572429 -122.31347399
111  47.54565561 -122.31347959
111  47.54523024 -122.31348158 20
111  47.54514933 -122.31348181
111  47.54504568 -122.31349038
111  47.54504137 -122.31334433
112  47.54504137 -122.31334433  47.54503409 -122.31330119
111  47.54500696 -122.31326953 102
111  47.54453444 -122.31286828 102
111  47.54226168 -122.31017498
112  47.54226168 -122.31017498  47.54215041 -122.31005601 102
111  47.54203937 -122.31006780 102
111  47.54186658 -122.31009129 102
111  47.54176294 -122.31009484
112  47.54176294 -122.31009484  47.54166889 -122.31007764 102
111  47.54157981 -122.31000069 102
111  47.54150573 -122.30990823
111  47.54128931 -122.30965596
112  47.54128931 -122.30965596  47.54127991 -122.30964762
111  47.54126779 -122.30964279
111  47.54126139 -122.30964323
111  47.54124499 -122.30964437
112  47.54124499 -122.30964437  47.54122568 -122.30964808
111  47.54120989 -122.30967081
111  47.54127589 -122.30950070
111  47.54052611 -122.30861212
111  47.54041682 -122.30880975
111  47.54033784 -122.30871760
111  47.54026792 -122.30884422
111  47.54025815 -122.30885906
112  47.54025815 -122.30885906  47.54023078 -122.30866687
111  47.54019065 -122.30854352
112  47.54019065 -122.30854352  47.54017662 -122.30850333
111  47.54015398 -122.30847655
111  47.54003829 -122.30836208
111  47.53861049 -122.30715698
112  47.53861049 -122.30715698  47.53851747 -122.30711133
111  47.53846701 -122.30721222
111  47.53844578 -122.30725819
111  47.53841599 -122.30733836
111  47.53821307 -122.30716923
112  47.53821307 -122.30716923  47.53816361 -122.30714331
111  47.53812126 -122.30720439
111  47.53812724 -122.30720951
111  47.53795380 -122.30765758
111  47.53786585 -122.30787950
111  47.53784496 -122.30793397
111  47.53769199 -122.30832065
112  47.53769199 -122.30832065  47.53766725 -122.30839115
111  47.53768876 -122.30845798
111  47.53772149 -122.30851629
111  47.53742423 -122.30826404
111  47.53749350 -122.30828800
112  47.53749350 -122.30828800  47.53752499 -122.30829077
111  47.53755671 -122.30827984
112  47.53755671 -122.30827984  47.53757855 -122.30825562
111  47.53759102 -122.30822990
111  47.53773927 -122.30784440
111  47.53775971 -122.30779136
111  47.53780125 -122.30768615
111  47.53780049 -122.30762108
111  47.53759339 -122.30745542
111  47.53759633 -122.30742095
111  47.53412433 -122.30447936
111  47.53411557 -122.30450037
111  47.53411284 -122.30457590
111  47.53409302 -122.30457877
111  47.53409748 -122.30463962
111  47.53411929 -122.30463981
111  47.53419575 -122.30545727
112  47.53419575 -122.30545727  47.53420088 -122.30548706
111  47.53422045 -122.30552078
111  47.53430379 -122.30563181
111  47.52677630 -122.29926511
111  47.52677994 -122.29926564
112  47.52677994 -122.29926564  47.52684223 -122.29925113
111  47.52689222 -122.29914216
111  47.52702851 -122.29879128
111  47.52703186 -122.29877953
111  47.52698706 -122.29874497
112  47.52698706 -122.29874497  47.52700709 -122.29863382
111  47.52697391 -122.29858217
111  47.52390481 -122.29599976
112  47.52390481 -122.29599976  47.52383783 -122.29596924
111  47.52368414 -122.29598950
111  47.52342091 -122.29609500
112  47.52342091 -122.29609500  47.52336037 -122.29612502
112  47.52334577 -122.29628672  47.52336075 -122.29638526
111  47.52334577 -122.29628672
111  47.52337649 -122.29639220
111  47.52249594 -122.29564653
111  47.52249858 -122.29563964
111  47.52253407 -122.29566679
111  47.52260292 -122.29566685
112  47.52260292 -122.29566685  47.52267313 -122.29563103
111  47.52266501 -122.29545465
111  47.52263064 -122.29523101
111  47.52256370 -122.29489785
112  47.52256370 -122.29489785  47.52256363 -122.29487243
111  47.52257896 -122.29486710
111  47.52259915 -122.29490931
111  47.52258008 -122.29480870
112  47.52258008 -122.29480870  47.52256046 -122.29471801
112  47.52241371 -122.29449259  47.52230863 -122.29438595
111  47.52241371 -122.29449259
111  47.52138733 -122.29362378
113  47.52016577 -122.29258778
111  47.53774526 -122.30696176
112  47.53774526 -122.30696176  47.53778411 -122.30696628
112  47.53777137 -122.30679496  47.53772145 -122.30668288
111  47.53777137 -122.30679496
111  47.53759251 -122.30663970
111  47.53761020 -122.30655176
111  47.53762729 -122.30646530
112  47.53762729 -122.30646530  47.53764349 -122.30635090
111  47.53759060 -122.30629668
111  47.53656683 -122.30542899
111  47.53651076 -122.30537347
111  47.53647769 -122.30544277
111  47.53567075 -122.30448026
111  47.53547215 -122.30434698
111  47.53538793 -122.30437605
111  47.53520839 -122.30453629
111  47.53519154 -122.30455521
112  47.53519154 -122.30455521  47.53514623 -122.30462649
111  47.53514249 -122.30470687
113  47.53514192 -122.30476604
111  47.53477282 -122.30444697
111  47.53498852 -122.30444434
111  47.53505587 -122.30443386
111  47.53513098 -122.30440146
112  47.53513098 -122.30440146  47.53516349 -122.30438403
111  47.53521297 -122.30434948
112  47.53521297 -122.30434948  47.53526111 -122.30431434
111  47.53528064 -122.30426620
111  47.53530377 -122.30420564
111  47.53444877 -122.30349486
112  47.53444877 -122.30349486  47.53424227 -122.30337131
112  47.53406146 -122.30371486  47.53405361 -122.30393496
111  47.53406146 -122.30371486
113  47.53408971 -122.30387684
111  47.53362652 -122.30354577
111  47.53364104 -122.30349326
111  47.53359858 -122.30296835
112  47.53359858 -122.30296835  47.53358100 -122.30284468
111  47.53350856 -122.30274838
111  47.53312237 -122.30241020
111  47.53262830 -122.30262865
112  47.53262830 -122.30262865  47.53260795 -122.30264169
113  47.53260490 -122.30268344
111  47.53234326 -122.30246121
111  47.53281226 -122.30224626
112  47.53281226 -122.30224626  47.53284128 -122.30220620
111  47.53284041 -122.30217000
111  47.53190037 -122.30137693
111  47.53123100 -122.30094291
112  47.53123100 -122.30094291  47.53110785 -122.30090614
112  47.53100208 -122.30110486  47.53093190 -122.30123643
111  47.53100208 -122.30110486
113  47.53093040 -122.30126892
111  47.53365589 -122.30498132
112  47.53365589 -122.30498132  47.53374518 -122.30489162
111  47.53374423 -122.30474992
111  47.53374139 -122.30468869
111  47.53376495 -122.30468502
111  47.53376232 -122.30463962
111  47.53373967 -122.30463790
111  47.53369160 -122.30411387
111  47.53076288 -122.30163366
111  47.53067918 -122.30188336
111  47.53056303 -122.30228907
113  47.53055334 -122.30235012
111  47.53052889 -122.30092839
111  47.53062087 -122.30063021
112  47.53062087 -122.30063021  47.53064421 -122.30050028
111  47.53058228 -122.30040928
111  47.53002731 -122.29980271
111  47.52986777 -122.29966357
111  47.52981678 -122.29971211
111  47.52977853 -122.29980714
111  47.52956941 -122.29963152
112  47.52956941 -122.29963152  47.52951307 -122.29960190
111  47.52946549 -122.29966306
111  47.52945702 -122.29967703
111  47.52938791 -122.29985551
112  47.52938791 -122.29985551  47.52938598 -122.29988533
111  47.52939784 -122.29990923
111  47.52945933 -122.29998006
113  47.52947622 -122.30003907
111  47.53009381 -122.30196256
111  47.53014718 -122.30188361
111  47.53041547 -122.30134177
111  47.52924641 -122.30035599
111  47.52919782 -122.30035984
111  47.52916847 -122.30041163
111  47.52914168 -122.30049853
111  47.52912422 -122.30056119
113  47.52899535 -122.30103145
111  47.52880017 -122.30086567
111  47.52898260 -122.30052537
111  47.52901270 -122.30046805
111  47.52904035 -122.30041254
111  47.52905398 -122.30038556
111  47.52911061 -122.30025171
111  47.52906623 -122.30020356
111  47.52924951 -122.29972967
111  47.52926452 -122.29974082
111  47.52932323 -122.29959025
111  47.52935062 -122.29961219
111  47.52935918 -122.29959152
111  47.52936322 -122.29957650
112  47.52936322 -122.29957650  47.52937359 -122.29948988
111  47.52933082 -122.29943101
111  47.52911874 -122.29924937
111  47.52916632 -122.29912097
111  47.52917518 -122.29908149
111  47.52867094 -122.29867853
112  47.52867094 -122.29867853  47.52849026 -122.29857240
112  47.52822871 -122.29860182  47.52806937 -122.29863847
111  47.52822871 -122.29860182
111  47.52783370 -122.29875145
111  47.52781432 -122.29880063
111  47.52801157 -122.29896792
111  47.52783320 -122.29942862
111  47.52759076 -122.29922188
111  47.52757545 -122.29926421
111  47.52755618 -122.29924841
113  47.52738795 -122.29968144
111  47.52282323 -122.29340828
111  47.52285933 -122.29343709
112  47.52285933 -122.29343709  47.52288033 -122.29341973
111  47.52286993 -122.29338460
111  47.52281746 -122.29336299
114  47.52281746 -122.29336299  47.52281625 -122.29338658
110 2 0.00 150.2900 Boeing ramps
111  47.53837963 -122.31595708
111  47.53837893 -122.31594873
111  47.53847517 -122.31592312
111  47.53849423 -122.31591798
111  47.53853996 -122.31590539
111  47.53858368 -122.31589304
111  47.53861338 -122.31588423
111  47.53896581 -122.31617177
111  47.53899698 -122.31609063
111  47.53904384 -122.31613245
111  47.53931469 -122.31606289
111  47.53931599 -122.31536983
111  47.53923364 -122.31537113
111  47.53923403 -122.31512666
111  47.53931523 -122.31512836
111  47.53931454 -122.31480979
111  47.53925753 -122.31476082
111  47.53922588 -122.31484420
111  47.53923471 -122.31485103
111  47.53884692 -122.31584247
111  47.53697639 -122.31426112
111  47.53741896 -122.31312469
111  47.53738782 -122.31309805
111  47.53731062 -122.31303202
111  47.53726011 -122.31316394
111  47.53723444 -122.31314129
111  47.53711951 -122.31344312
111  47.53709715 -122.31342352
