I
1050 Generated by WorldEditor 2.0.0r4

1   4292 1 0 KCVS Cannon AFB
111  34.38125140 -103.33114061 3 102
111  34.38144773 -103.33090484 3 102
111  34.38164223 -103.33067008 3 102
111  34.38183545 -103.33043688 3 102
111  34.38202947 -103.33020272 3 102
111  34.38205379 -103.33017336
111  34.38207626 -103.33014625
111  34.38235555 -103.32980917
111  34.38250158 -103.32998530
111  34.38221981 -103.33031778
111  34.38219743 -103.33034475 3 102
111  34.38217190 -103.33037557 3 102
111  34.38197897 -103.33060858 3 102
111  34.38178637 -103.33084117 3 102
111  34.38158944 -103.33107901 3 102
111  34.38139550 -103.33131322 3 102
111  34.38120177 -103.33154718 3 102
111  34.38100783 -103.33178140 3 102
111  34.38081331 -103.33201632 3 102
111  34.38061937 -103.33225053 3 102
111  34.38042486 -103.33248545 3 102
111  34.38023015 -103.33272058 3 102
111  34.38003582 -103.33295528 3 102
111  34.37984210 -103.33318924 3 102
111  34.37964465 -103.33342768 3 102
111  34.37959899 -103.33348283 3 102
111  34.37955109 -103.33354068 3 102
112  34.37949362 -103.33359392  34.37946928 -103.33361522 3 102
111  34.37943480 -103.33363980 3 102
112  34.37937057 -103.33367994  34.37934353 -103.33369496 3 102
111  34.37930702 -103.33371107 3 102
112  34.37923738 -103.33373482  34.37920515 -103.33374425 3 102
111  34.37915963 -103.33375285 3 102
112  34.37909810 -103.33375940  34.37906227 -103.33376213 3 102
111  34.37901224 -103.33375694
112  34.37892908 -103.33374711  34.37888468 -103.33373961
111  34.37892908 -103.33374711
111  34.37892232 -103.33376186
112  34.37892232 -103.33376186  34.37889047 -103.33377345 3 102
111  34.37885538 -103.33381019 3 102
111  34.37855587 -103.33415179 3 102
111  34.37744181 -103.33355143
111  34.37741477 -103.33353686 3 102
111  34.37739907 -103.33352840 3 102
111  34.37741428 -103.33287797 3 102
111  34.37741529 -103.33283456 3 102
111  34.37739276 -103.33273196 3 102
111  34.37739028 -103.33272069 3 102
111  34.37718400 -103.33247222 3 102
111  34.37717695 -103.33246372
111  34.37715256 -103.33243434 3 102
111  34.37706713 -103.33233144 3 102
111  34.37691690 -103.33215047
113  34.37657693 -103.33174096
111  34.37779206 -103.31466875 102
111  34.37677862 -103.31589910 3 102
111  34.37688943 -103.31603271 3 102
111  34.37708388 -103.31626716 3 102
111  34.37727857 -103.31650189 3 102
111  34.37747396 -103.31673748 3 102
111  34.37766626 -103.31696933 3 102
111  34.37786262 -103.31720608 3 102
111  34.37801817 -103.31739363 102
111  34.37821644 -103.31715673 102
111  34.37825377 -103.31720363 102
111  34.37887597 -103.31645375 102
111  34.37884024 -103.31641143 102
111  34.37903566 -103.31617794 3 102
111  34.37887899 -103.31598781 3 102
111  34.37868457 -103.31575187 3 102
111  34.37848945 -103.31551508 3 102
111  34.37829600 -103.31528031 3 102
111  34.37810207 -103.31504496 3 102
113  34.37790765 -103.31480902 3 102
111  34.39638142 -103.31323573
112  34.39632871 -103.31341130  34.39632752 -103.31350328
111  34.39632871 -103.31341130
112  34.39632871 -103.31341130  34.39632845 -103.31344372
111  34.39633586 -103.31347076
111  34.39634871 -103.31346935
111  34.39704151 -103.31430754
111  34.39703450 -103.31431320
111  34.39705553 -103.31434435
112  34.39705553 -103.31434435  34.39717820 -103.31438399 3 102
111  34.39725414 -103.31429196 3 102
111  34.39769225 -103.31375677
111  34.39766071 -103.31371146
111  34.39725180 -103.31371287
111  34.39704735 -103.31346510
111  34.39704852 -103.31311962
111  34.39773314 -103.31311538
111  34.39773314 -103.31164997
111  34.39773314 -103.31162163
111  34.39772263 -103.31162022 3 102
111  34.39760182 -103.31176573 3 102
111  34.39740769 -103.31199956 3 102
111  34.39721487 -103.31223182 3 102
111  34.39702433 -103.31246133 3 102
111  34.39682677 -103.31269930 3 102
111  34.39663949 -103.31292488 3 102
113  34.39644210 -103.31316263 3 102
111  34.38866046 -103.31785656
111  34.38868188 -103.31788369
111  34.38856813 -103.31802084 3 102
112  34.38852530 -103.31808527  34.38851070 -103.31811595 3 102
111  34.38850388 -103.31817729 3 102
112  34.38851265 -103.31827168  34.38852336 -103.31831297 3 102
111  34.38854477 -103.31835308 3 102
111  34.38860116 -103.31842114 3 102
111  34.38863492 -103.31846189
111  34.38865620 -103.31848758 3 102
111  34.38879653 -103.31865698 3 102
111  34.38899033 -103.31889091 3 102
111  34.38918162 -103.31912182 3 102
111  34.38937230 -103.31935199 3 102
111  34.38956844 -103.31958876 3 102
111  34.38976204 -103.31982247 3 102
111  34.38995877 -103.32005993 3 102
111  34.39001265 -103.32012497 3 102
111  34.39005870 -103.32018056 3 102
112  34.39011808 -103.32022067  34.39014729 -103.32023365 3 102
111  34.39018429 -103.32023837 3 102
112  34.39025731 -103.32022775  34.39028359 -103.32021831 3 102
111  34.39032351 -103.32019000 3 102
111  34.39034190 -103.32016779 3 102
111  34.39038153 -103.32011992 3 102
111  34.39057564 -103.31988545 3 102
111  34.39077135 -103.31964907 3 102
111  34.39096489 -103.31941530 3 102
111  34.39115839 -103.31918156 3 102
111  34.39135233 -103.31894731 3 102
111  34.39154508 -103.31871450 3 102
111  34.39173804 -103.31848143 3 102
111  34.39193490 -103.31824364 3 102
111  34.39211587 -103.31802505
111  34.39209348 -103.31799320
111  34.39366874 -103.31609603
112  34.39383035 -103.31516513  34.39368709 -103.31460041
111  34.39383035 -103.31516513
111  34.39380893 -103.31510378
111  34.39384158 -103.31508704
111  34.39402792 -103.31499150
111  34.39406206 -103.31497400
111  34.39414969 -103.31522295
112  34.39419837 -103.31531615  34.39423012 -103.31534866
111  34.39419837 -103.31531615
112  34.39419837 -103.31531615  34.39425592 -103.31537392 3 102
111  34.39433272 -103.31534447 3 102
111  34.39435901 -103.31533031 3 102
111  34.39456127 -103.31508623 3 102
111  34.39474928 -103.31485934 3 102
111  34.39494155 -103.31462731 3 102
111  34.39513599 -103.31439266 3 102
111  34.39532943 -103.31415922 3 102
111  34.39552250 -103.31392623 3 102
111  34.39571477 -103.31369419 3 102
111  34.39590745 -103.31346168 3 102
111  34.39610286 -103.31322585 3 102
111  34.39629883 -103.31298936 3 102
111  34.39649093 -103.31275755 3 102
111  34.39668363 -103.31252500 3 102
111  34.39687746 -103.31229108 3 102
111  34.39706992 -103.31205882 3 102
111  34.39726184 -103.31182722 3 102
111  34.39745686 -103.31159187 3 102
111  34.39765101 -103.31135758 3 102
112  34.39770104 -103.31128547  34.39771630 -103.31125584 3 102
111  34.39772741 -103.31117394 3 102
112  34.39773485 -103.31109537  34.39773620 -103.31105604 3 102
111  34.39773282 -103.31100197 3 102
112  34.39772200 -103.31091347  34.39771321 -103.31086759 3 102
111  34.39769766 -103.31080450 3 102
112  34.39767535 -103.31073731  34.39765912 -103.31068978 3 102
111  34.39763749 -103.31064554 3 102
112  34.39759557 -103.31056852  34.39757258 -103.31053328 3 102
111  34.39754216 -103.31049641 3 102
111  34.39734702 -103.31026390 3 102
111  34.39715289 -103.31003260 3 102
111  34.39698804 -103.30983618
111  34.39696051 -103.30980337 3 102
111  34.39693975 -103.30977864
111  34.39693637 -103.30978602
112  34.39693637 -103.30978602  34.39683496 -103.30971227
111  34.39673760 -103.30979421
111  34.39673016 -103.30978520 3 102
111  34.39649285 -103.31007034 3 102
111  34.39620416 -103.31006214 3 102
111  34.39600201 -103.30982535 3 102
111  34.39638265 -103.30936896
111  34.39637454 -103.30935995
111  34.39640023 -103.30926163
111  34.39640023 -103.30921656
111  34.39639550 -103.30917232
111  34.39637656 -103.30911742
111  34.39638400 -103.30911004 3 102
111  34.39634479 -103.30906006
112  34.39634479 -103.30906006  34.39630693 -103.30902237 3 102
111  34.39620994 -103.30901229 3 102
112  34.39606974 -103.30902220  34.39599965 -103.30904061 3 102
111  34.39593539 -103.30910008
113  34.39592488 -103.30909300
111  34.38753443 -103.31169878
112  34.38749148 -103.31150303  34.38746238 -103.31134388
111  34.38749148 -103.31150303
112  34.38749148 -103.31150303  34.38740383 -103.31114573
112  34.38678489 -103.31150303  34.38665771 -103.31191401
112  34.38738638 -103.31201358  34.38773205 -103.31171934
111  34.38738638 -103.31201358
112  34.38738638 -103.31201358  34.38741308 -103.31198354
113  34.38744246 -103.31197450
111  34.39940031 -103.31258379
111  34.39935756 -103.31241857
111  34.39881909 -103.31261808
113  34.39886184 -103.31278330
111  34.38722612 -103.32947387 3
111  34.38713187 -103.32936134
111  34.38709500 -103.32931733
111  34.38626226 -103.32832312
111  34.38627349 -103.32830762
112  34.38627349 -103.32830762  34.38628614 -103.32820590 3
111  34.38624306 -103.32815583 3
111  34.38623547 -103.32814677
111  34.38623228 -103.32814986
111  34.38615432 -103.32812322
111  34.38615490 -103.32811182 3
112  34.38607098 -103.32813369  34.38602198 -103.32816361
111  34.38607098 -103.32813369 3
111  34.38578262 -103.32848173 3
111  34.38598331 -103.32873501
111  34.38617108 -103.32850152
111  34.38633053 -103.32869442
111  34.38614276 -103.32892791
111  34.38620848 -103.32900742
111  34.38639920 -103.32877154
111  34.38655923 -103.32896514
111  34.38636851 -103.32920101
111  34.38643383 -103.32928003
111  34.38662357 -103.32904535
111  34.38678378 -103.32923918
111  34.38659405 -103.32947386
111  34.38666959 -103.32956525
111  34.38664944 -103.32959367 3 102
111  34.38689155 -103.32988124 3
111  34.38689760 -103.32987388
112  34.38689760 -103.32987388  34.38712410 -103.33011576 3
112  34.38722113 -103.32947996  34.38701019 -103.32918319
113  34.38722113 -103.32947996 3
111  34.39101203 -103.32247321
111  34.39116658 -103.32228021
111  34.39112057 -103.32221874
112  34.39112057 -103.32221874  34.39104153 -103.32215012
111  34.39099552 -103.32220587
111  34.39099198 -103.32220158 3
111  34.39087725 -103.32233695
113  34.39099670 -103.32247607
110 1 0.00 175.0000 New Taxiway 4
111  34.38779489 -103.32998522
111  34.38796705 -103.33019109
112  34.38819921 -103.33017908  34.38831954 -103.33006929
111  34.38819921 -103.33017908
111  34.38824876 -103.33023569
112  34.38816072 -103.33029594  34.38811008 -103.33031589
111  34.38816072 -103.33029594
112  34.38816072 -103.33029594  34.38807894 -103.33033133
111  34.38799816 -103.33029825
112  34.38792741 -103.33025113  34.38790051 -103.33022197
111  34.38792741 -103.33025113
113  34.38774619 -103.33004184
110 1 0.00 175.0000 main Aspjalt
111  34.37019109 -103.31513050
111  34.36824224 -103.31278281
111  34.36853519 -103.31242958
111  34.37038638 -103.31466730
111  34.37039738 -103.31465231
111  34.37039783 -103.31405303
111  34.37039876 -103.31279779
111  34.37044372 -103.31279718
111  34.37101216 -103.31278946
111  34.37101824 -103.31278210
111  34.37113683 -103.31263842
111  34.37127929 -103.31246582
111  34.37129823 -103.31244288
111  34.37131628 -103.31244334
111  34.37157970 -103.31245009
111  34.37185746 -103.31245720
111  34.37212170 -103.31246397
111  34.37214405 -103.31246454
111  34.37215580 -103.31247843
111  34.37230577 -103.31265577
111  34.37242245 -103.31279375
111  34.37243150 -103.31280446
111  34.37264331 -103.31279805
111  34.37264320 -103.31278893
111  34.37272548 -103.31279092
111  34.37280146 -103.31277780
111  34.37282209 -103.31278613
111  34.37421942 -103.31446241
111  34.37421255 -103.31448241
111  34.37417404 -103.31452907
111  34.37498923 -103.31541707
111  34.37682660 -103.31583487
111  34.37807271 -103.31733535
111  34.37825377 -103.31720363
111  34.37887597 -103.31645375
111  34.37898490 -103.31623579
111  34.37559829 -103.31214653
111  34.37564779 -103.31209187
111  34.37603729 -103.31161864
111  34.37642679 -103.31106475
111  34.37640603 -103.31104128
111  34.37645154 -103.31097876
111  34.37772126 -103.31250876
111  34.37787967 -103.31232851
111  34.37811800 -103.31262068
111  34.37869635 -103.31331210
111  34.37887720 -103.31353463
111  34.37872949 -103.31372367
111  34.37953562 -103.31469505
111  34.37958385 -103.31463558
111  34.37969380 -103.31450338
111  34.37934133 -103.31408542
111  34.37975765 -103.31357899
112  34.37977533 -103.31360186  34.37976004 -103.31363480
111  34.37979526 -103.31362766
111  34.37946570 -103.31402080
111  34.38014573 -103.31483481
111  34.38019160 -103.31477512
111  34.38021454 -103.31480258
111  34.38056450 -103.31439091
112  34.38059288 -103.31442489  34.38056910 -103.31445782
111  34.38061722 -103.31445402
111  34.38026727 -103.31486569
111  34.38028843 -103.31489102
111  34.38024257 -103.31495072
111  34.38065843 -103.31544850
111  34.38067814 -103.31542933
111  34.38070036 -103.31545780
111  34.38089062 -103.31522521
112  34.38090700 -103.31525437  34.38088661 -103.31528318
111  34.38092350 -103.31528374
111  34.38070482 -103.31554812
112  34.38070482 -103.31554812  34.38068104 -103.31559958
111  34.38072808 -103.31565441
111  34.38086810 -103.31630069
111  34.38130555 -103.31682781
111  34.38135900 -103.31678973
111  34.38157708 -103.31651874
111  34.38143068 -103.31634065
111  34.38185703 -103.31583072
111  34.38222656 -103.31627385
111  34.38180021 -103.31678378
111  34.38165061 -103.31660884
111  34.38143412 -103.31687887
111  34.38140602 -103.31694887
111  34.38163192 -103.31722108
111  34.38171114 -103.31728347
111  34.38316849 -103.31904429
112  34.38323811 -103.31900515  34.38327249 -103.31895849
111  34.38323811 -103.31900515
111  34.38488721 -103.31663423
112  34.38488769 -103.31655100  34.38487149 -103.31653137
111  34.38488769 -103.31655100
111  34.38453128 -103.31614858
111  34.38455296 -103.31612024
111  34.38490937 -103.31652266
112  34.38490937 -103.31652266  34.38493020 -103.31653809
111  34.38496083 -103.31652840
111  34.38520673 -103.31617487
111  34.38531836 -103.31602817
111  34.38552253 -103.31578144
111  34.38803321 -103.31272647
111  34.38833564 -103.31235848
111  34.38833838 -103.31234409
111  34.38760049 -103.31197876
112  34.38760049 -103.31197876  34.38751109 -103.31195543
111  34.38744246 -103.31197450
111  34.38753443 -103.31169878
112  34.38765410 -103.31182364  34.38773525 -103.31188197
111  34.38765410 -103.31182364
111  34.38837431 -103.31218146
111  34.38852661 -103.31213209
111  34.38930242 -103.31118950
112  34.38932633 -103.31121596  34.38931147 -103.31125196
111  34.38935066 -103.31124289
111  34.38887667 -103.31181880
111  34.38862935 -103.31211932
111  34.38866108 -103.31220640
111  34.39203900 -103.31220260
111  34.39261228 -103.31220196
112  34.39261228 -103.31220196  34.39270735 -103.31219236
111  34.39277682 -103.31214551
111  34.39598107 -103.30828074
111  34.39598520 -103.30824907
111  34.39619700 -103.30799240
111  34.39629052 -103.30794739
111  34.39793541 -103.30596061
111  34.39797975 -103.30601238
111  34.39796875 -103.30602071
111  34.39817818 -103.30626521
111  34.39818918 -103.30625687
111  34.39823523 -103.30631064
111  34.39667148 -103.30819575
111  34.39658621 -103.30833076
111  34.39651882 -103.30850577
111  34.39672375 -103.30876578
111  34.39660822 -103.30890745
111  34.39663497 -103.30893966
111  34.39681727 -103.30915914
112  34.39681727 -103.30915914  34.39685028 -103.30919580
111  34.39691904 -103.30917080
111  34.39729176 -103.30898579
111  34.39747982 -103.30921144
111  34.39825862 -103.31014587
111  34.39800555 -103.31087259
111  34.39800005 -103.31090259
111  34.39800968 -103.31136762
111  34.39956857 -103.30948059
112  34.39957738 -103.30949387  34.39957050 -103.30951609
111  34.39958937 -103.30950786
111  34.39803048 -103.31139489
112  34.39803048 -103.31139489  34.39796084 -103.31147848
111  34.39794091 -103.31157597
111  34.39773324 -103.31172765
111  34.39632871 -103.31341130
111  34.39257527 -103.32065600
111  34.39254447 -103.32069348
111  34.39236516 -103.32091175
111  34.39232931 -103.32095538
111  34.39202575 -103.32132490
111  34.39201361 -103.32133880
111  34.39203509 -103.32136931
111  34.39175496 -103.32170973
111  34.39169920 -103.32163787
111  34.39172294 -103.32159649
111  34.39162432 -103.32147942
111  34.39159754 -103.32146694
111  34.39028994 -103.32304534
111  34.39023600 -103.32344945
111  34.39005128 -103.32370502
111  34.39026247 -103.32396078
111  34.39020799 -103.32403160
