A
1050 Generated by WorldEditor 2.0.0r4

1      8 1 0 KOAK Metro Oakland Intl
111  37.72678796 -122.20633310
111  37.72673707 -122.20624181
111  37.72678188 -122.20620111
111  37.72667541 -122.20600939
111  37.72665692 -122.20597610
111  37.72668532 -122.20594817
111  37.72662599 -122.20579337
111  37.72654510 -122.20564640
111  37.72639059 -122.20536569
111  37.72609032 -122.20476899
111  37.72599509 -122.20474589
111  37.72602191 -122.20472129
113  37.72584467 -122.20440478
111  37.72773846 -122.20652367
111  37.72769480 -122.20644363
111  37.72758650 -122.20653663
111  37.72763321 -122.20661867
113  37.72771891 -122.20654131
111  37.72856111 -122.20902540
111  37.72840771 -122.20915839
111  37.72844847 -122.20922932
111  37.72854442 -122.20914586
111  37.72855770 -122.20916943
113  37.72861195 -122.20912126
111  37.72916655 -122.20930686
111  37.72930315 -122.20918541
111  37.72927904 -122.20913923
113  37.72913953 -122.20925976
111  37.72920266 -122.20912160
111  37.72929433 -122.20904261
111  37.72925739 -122.20897460
113  37.72916582 -122.20905284
110 2 0.00 0.0000 New Taxiway 24
111  37.72580045 -122.20287628
111  37.72585128 -122.20283085
111  37.72586799 -122.20284018
111  37.72598300 -122.20273877
111  37.72610401 -122.20295667
111  37.72598811 -122.20305921
111  37.72598899 -122.20307970
113  37.72594000 -122.20312277
110 2 0.00 0.0000 New Taxiway 23
111  37.72588525 -122.20305427
111  37.72580460 -122.20312661
111  37.72573855 -122.20300886
113  37.72582012 -122.20293883
110 2 0.00 0.0000 New Taxiway 22
111  37.72589669 -122.20321824
111  37.72584772 -122.20313297
111  37.72590068 -122.20308410
111  37.72593598 -122.20314759
111  37.72602150 -122.20307140
113  37.72603461 -122.20309583
110 2 0.00 0.0000 New Taxiway 21
111  37.72108613 -122.20996924
112  37.72108613 -122.20996924  37.72087718 -122.20934496
111  37.72072304 -122.20906987
111  37.72088905 -122.20853345
112  37.72126205 -122.20940044  37.72134188 -122.20963896
113  37.72126205 -122.20940044
110 2 0.00 0.0000 New Taxiway 20
111  37.71872120 -122.20994772
111  37.71863598 -122.20985576
111  37.71874098 -122.20969685
113  37.71882529 -122.20978381
110 2 0.00 0.0000 New Taxiway 19
111  37.71944872 -122.21200367
111  37.71943348 -122.21198231
111  37.71875060 -122.21106304
111  37.71980662 -122.20909949
111  37.71901992 -122.20822248
111  37.71948950 -122.20755256
111  37.71958574 -122.20766958
111  37.71975667 -122.20807914
111  37.72017796 -122.20856068
111  37.72015288 -122.20860119
111  37.72025292 -122.20875689
111  37.72014132 -122.20914016
111  37.72002041 -122.20955539
111  37.72012341 -122.20984357
113  37.71988621 -122.21055972
110 2 0.00 0.0000 New Taxiway 18
111  37.72004643 -122.21470531
111  37.72043086 -122.21430207
111  37.72097942 -122.21512883
112  37.72097942 -122.21512883  37.72100259 -122.21516516
111  37.72100387 -122.21520688
111  37.72098932 -122.21562070
112  37.72098932 -122.21562070  37.72098494 -122.21569273
111  37.72094988 -122.21574029
113  37.72082591 -122.21587412
110 2 0.00 0.0000 New Taxiway 17
111  37.71998476 -122.21737364
111  37.72008132 -122.21727140
111  37.71986990 -122.21695237
111  37.71993175 -122.21688615
111  37.71980994 -122.21670025 20
111  37.71982950 -122.21652153 20
111  37.72009647 -122.21623590
111  37.72011813 -122.21626836
111  37.72013890 -122.21629948
111  37.72083712 -122.21734565
111  37.72091780 -122.21746654 20
111  37.72047454 -122.21793732
111  37.72040830 -122.21800767
113  37.72032739 -122.21788656 22
110 2 0.00 0.0000 New Taxiway 16
111  37.71937514 -122.21595201
111  37.71958551 -122.21572728
111  37.71987317 -122.21616130
113  37.71966279 -122.21638270
110 2 0.00 0.0000 New Taxiway 15
111  37.71909182 -122.21689149
111  37.71905960 -122.21684197
111  37.71904510 -122.21681970
111  37.71891347 -122.21695215
111  37.71874366 -122.21670302
111  37.71882909 -122.21661744
111  37.71868402 -122.21639126
111  37.71885971 -122.21620788
111  37.71899188 -122.21640349
111  37.71906679 -122.21632746
111  37.71904072 -122.21628638
111  37.71912928 -122.21619373
111  37.71933198 -122.21649722
111  37.71907793 -122.21676847
113  37.71913284 -122.21684905
110 2 0.00 0.0000 New Taxiway 14
111  37.71780910 -122.21663606
111  37.71806310 -122.21636674 20
111  37.71816898 -122.21625447
111  37.71819770 -122.21629751
111  37.71842086 -122.21663192 20
111  37.71843876 -122.21665874
111  37.71844676 -122.21667073 20
111  37.71847496 -122.21671300 20
111  37.71850332 -122.21675549
111  37.71864872 -122.21697338
111  37.71866666 -122.21700027
111  37.71867184 -122.21700802
111  37.71869936 -122.21704927
111  37.71875674 -122.21713525
111  37.71877491 -122.21716248
111  37.71877986 -122.21716989
111  37.71880856 -122.21721290
111  37.71883641 -122.21725464
111  37.71897227 -122.21745823 20
111  37.71899896 -122.21749823 20
111  37.71891447 -122.21758818
113  37.71863923 -122.21788119
110 2 0.00 0.0000 New Taxiway 13
111  37.71750274 -122.21937504
111  37.71864418 -122.21816859
111  37.71865188 -122.21818031
111  37.71891107 -122.21857462
111  37.71882476 -122.21866594
111  37.71892589 -122.21881744
111  37.71868755 -122.21907866
111  37.71865719 -122.21903334
111  37.71856481 -122.21889544
111  37.71846722 -122.21900306
111  37.71858460 -122.21917994
111  37.71819827 -122.21960149
111  37.71818642 -122.21958380
111  37.71807523 -122.21941782
111  37.71799381 -122.21950141
111  37.71798918 -122.21950618
111  37.71797833 -122.21948940
113  37.71774295 -122.21973587
110 2 0.00 0.0000 New Taxiway 12
111  37.71745109 -122.21938210
111  37.71791482 -122.22007992
111  37.71721170 -122.22106055
112  37.71722932 -122.22111942  37.71725346 -122.22115689
111  37.71722932 -122.22111942
111  37.71699497 -122.22148076
111  37.71696827 -122.22144246 20
111  37.71679830 -122.22168177
111  37.71665962 -122.22187701
111  37.71658930 -122.22197601
111  37.71655289 -122.22202727
113  37.71608772 -122.22132966 20
110 2 0.00 0.0000 New Taxiway 11
111  37.71585205 -122.21998498
111  37.71557944 -122.21956035
111  37.71659880 -122.21810096
111  37.71660869 -122.21811694
111  37.71663081 -122.21815267
111  37.71722478 -122.21731100
111  37.71757594 -122.21783626
111  37.71689870 -122.21855395
113  37.71702684 -122.21874811
110 2 0.00 0.0000 New Taxiway 7
111  37.71475553 -122.21512624
111  37.71471961 -122.21517709
111  37.71457388 -122.21538336
111  37.71444532 -122.21523747
111  37.71461638 -122.21499924
111  37.71462222 -122.21500611
111  37.71464481 -122.21503276
111  37.71467656 -122.21507018
111  37.71469285 -122.21504984
111  37.71470514 -122.21506482
113  37.71473338 -122.21509925
110 2 0.00 0.0000 New Taxiway 6
111  37.71511144 -122.21851315
111  37.71505008 -122.21844335
111  37.71510406 -122.21836449
113  37.71516579 -122.21843504
110 2 0.00 0.0000 New Taxiway 5
111  37.71514306 -122.21826012
111  37.71496766 -122.21842440
111  37.71499946 -122.21847954
111  37.71478044 -122.21868748
111  37.71481225 -122.21874377
111  37.71463685 -122.21890691
111  37.71447236 -122.21863119
111  37.71442950 -122.21867345
111  37.71413096 -122.21817145
111  37.71408671 -122.21821432
111  37.71389107 -122.21788324
111  37.71384742 -122.21792446
111  37.71371962 -122.21770241
111  37.71367157 -122.21774442
111  37.71343894 -122.21735842
111  37.71396660 -122.21686117
111  37.71413110 -122.21713688
111  37.71417563 -122.21709667
111  37.71434194 -122.21737354
111  37.71438738 -122.21733218
111  37.71439668 -122.21734779
111  37.71441351 -122.21737607
111  37.71443106 -122.21740554
111  37.71451734 -122.21755046
111  37.71456142 -122.21750955
111  37.71472659 -122.21778809
111  37.71477095 -122.21774729
111  37.71493377 -122.21802333
113  37.71497732 -122.21798184
110 2 0.00 0.0000 New Taxiway 4
111  37.71289389 -122.21562938
111  37.71292666 -122.21568546
111  37.71296896 -122.21564452
111  37.71300314 -122.21570033
111  37.71304649 -122.21565869
111  37.71307967 -122.21571425
111  37.71312427 -122.21567324
111  37.71315651 -122.21572735
111  37.71320006 -122.21568641
111  37.71329865 -122.21585158
111  37.71325455 -122.21589416
111  37.71328828 -122.21594984
111  37.71324424 -122.21599008
111  37.71327683 -122.21604501
111  37.71323287 -122.21608796
111  37.71326596 -122.21614200
111  37.71322236 -122.21618358
111  37.71325460 -122.21623724
111  37.71303540 -122.21644375
111  37.71300132 -122.21638871
111  37.71295804 -122.21643070
111  37.71292370 -122.21637528
111  37.71288019 -122.21641671
111  37.71284761 -122.21636256
111  37.71280444 -122.21640210
111  37.71277236 -122.21634706
111  37.71272852 -122.21638833
111  37.71269387 -122.21633275
111  37.71265123 -122.21637506
111  37.71261732 -122.21632049
111  37.71257337 -122.21636154
111  37.71253947 -122.21630634
111  37.71249489 -122.21634832
111  37.71246218 -122.21629312
111  37.71241971 -122.21633418
111  37.71238599 -122.21627788
111  37.71234228 -122.21632074
111  37.71230877 -122.21626453
111  37.71226463 -122.21630533
111  37.71223135 -122.21625038
111  37.71064975 -122.21774132
111  37.70942027 -122.21567600
111  37.70937342 -122.21571904
111  37.70835891 -122.21401283
111  37.70849432 -122.21352448
111  37.70850268 -122.21351664
111  37.70854158 -122.21348018
111  37.71003568 -122.21207962
111  37.70999097 -122.21200380
111  37.71022570 -122.21178140
111  37.71025209 -122.21175639
111  37.71027472 -122.21173495
111  37.71060849 -122.21141871
111  37.71071516 -122.21144353
111  37.71087502 -122.21170899
111  37.71087445 -122.21173455
111  37.71092075 -122.21180855
111  37.71089319 -122.21183344
111  37.71095417 -122.21193528
111  37.71097911 -122.21191240
111  37.71104570 -122.21202562
111  37.71100452 -122.21206415
111  37.71103296 -122.21211156
111  37.71103022 -122.21214070
111  37.71118889 -122.21240729
111  37.71118319 -122.21244825
111  37.71120012 -122.21247780
111  37.71123248 -122.21248422
111  37.71155856 -122.21303839
111  37.71168506 -122.21306045
111  37.71171124 -122.21310318
111  37.71174396 -122.21307285
111  37.71176031 -122.21307561
111  37.71179194 -122.21313075
111  37.71176894 -122.21315192
111  37.71183228 -122.21326011
111  37.71183005 -122.21334111
111  37.71194026 -122.21336137
111  37.71196834 -122.21341021
111  37.71190065 -122.21347205
111  37.71196788 -122.21358063
111  37.71195829 -122.21359019
111  37.71202271 -122.21369298
111  37.71208067 -122.21363957
111  37.71211859 -122.21364463
111  37.71213984 -122.21367782
111  37.71210672 -122.21371009
111  37.71214757 -122.21377579
111  37.71216710 -122.21375709
111  37.71218604 -122.21378901
111  37.71199121 -122.21407845
111  37.71193496 -122.21416201
111  37.71189543 -122.21422073
111  37.71182689 -122.21432255
111  37.71179776 -122.21436583
111  37.71177693 -122.21439677
111  37.71181959 -122.21468323
111  37.71148901 -122.21499606
111  37.71148333 -122.21498604
111  37.71142398 -122.21504354
111  37.71143063 -122.21505407
111  37.71121376 -122.21566916
111  37.71081897 -122.21603860
111  37.71080338 -122.21601420
111  37.71059904 -122.21620679
111  37.71061466 -122.21623340
111  37.71044854 -122.21639473
111  37.71049435 -122.21647330
111  37.71051143 -122.21645767
111  37.71054633 -122.21651695
111  37.71052846 -122.21653437
111  37.71056836 -122.21660157
111  37.71058520 -122.21658538
111  37.71061854 -122.21664182
111  37.71072901 -122.21653657
111  37.71074408 -122.21656023
111  37.71089540 -122.21641831
111  37.71088253 -122.21639590
111  37.71116006 -122.21613240
111  37.71116954 -122.21614710
111  37.71122181 -122.21609682
111  37.71121275 -122.21608167
111  37.71143197 -122.21587473
111  37.71150597 -122.21564346
111  37.71153247 -122.21565757
111  37.71160866 -122.21543438
111  37.71158261 -122.21541945
111  37.71163320 -122.21526666
111  37.71194489 -122.21497243
111  37.71194174 -122.21496702
111  37.71210194 -122.21481526
111  37.71225424 -122.21507415
111  37.71226325 -122.21506681
111  37.71227781 -122.21505495
111  37.71255917 -122.21553414
111  37.71262468 -122.21547285
111  37.71278192 -122.21573719
113  37.71286321 -122.21565891
110 2 0.00 0.0000 New Taxiway 3
111  37.70793945 -122.21562591
111  37.70780650 -122.21539813
111  37.70809966 -122.21512859
111  37.70817832 -122.21526584
111  37.70843780 -122.21502358
113  37.70848955 -122.21511036
110 2 0.00 0.0000 New Taxiway 2
111  37.71185722 -122.22130163
111  37.71111087 -122.22208533
111  37.71107840 -122.22211943
111  37.71076288 -122.22165621
111  37.71052972 -122.22119459
111  37.71039462 -122.22099284
111  37.71014611 -122.22062114
111  37.70988094 -122.22022454
111  37.70984587 -122.22017209
111  37.70879204 -122.21859589
111  37.70867249 -122.21841707
111  37.70857114 -122.21826550
111  37.70843671 -122.21806442
111  37.70834487 -122.21792706
111  37.70820114 -122.21771208
111  37.70808967 -122.21754536
111  37.70802981 -122.21745583
111  37.70801282 -122.21743042
111  37.70871442 -122.21668524
111  37.70985297 -122.21859059
113  37.71040131 -122.21911993
110 2 0.00 0.0000 New Taxiway 1
111  37.71171210 -122.22297986
111  37.71136084 -122.22246038
111  37.71133082 -122.22236919
111  37.71130330 -122.22228561
111  37.71128946 -122.22224356
111  37.71119138 -122.22209386
111  37.71166848 -122.22159328
111  37.71175118 -122.22171850
111  37.71179707 -122.22175769
111  37.71185630 -122.22180828
111  37.71191931 -122.22186210
113  37.71227185 -122.22239959
110 1 0.00 0.0000 New Taxiway 4
111  37.71985561 -122.24238684
111  37.71982717 -122.24241621
111  37.71947980 -122.24190095
111  37.71944600 -122.24193798
111  37.71941773 -122.24189611
111  37.71945265 -122.24185875
111  37.71688520 -122.23801777
111  37.71683746 -122.23807043
111  37.71631165 -122.23728237
111  37.71633661 -122.23725581
111  37.71629079 -122.23718749
111  37.71631702 -122.23715972
111  37.70337658 -122.21774974
111  37.70332214 -122.21780974
111  37.70277412 -122.21699283
111  37.70282892 -122.21692967
111  37.70249527 -122.21643260
111  37.70244967 -122.21648206
111  37.70190535 -122.21568292
111  37.70195654 -122.21562757
111  37.70124129 -122.21456521
111  37.70127711 -122.21452843
111  37.70055013 -122.21344739
111  37.70101368 -122.21295013
111  37.70165456 -122.21390780
111  37.70261306 -122.21290103
112  37.70266771 -122.21281275  37.70268640 -122.21277095
111  37.70266771 -122.21281275
111  37.70271944 -122.21258568
111  37.70440247 -122.21335847
112  37.70440247 -122.21335847  37.70444200 -122.21339118
111  37.70442371 -122.21345000
111  37.70424347 -122.21406707
112  37.70425121 -122.21416486  37.70427062 -122.21420756
111  37.70425121 -122.21416486
111  37.70581480 -122.21649107
111  37.70641690 -122.21733189
112  37.70687530 -122.21746880  37.70714003 -122.21731280
111  37.70687530 -122.21746880
111  37.70731823 -122.21709231
111  37.70787334 -122.21651045
111  37.70791590 -122.21656424
111  37.70843000 -122.21598101
112  37.70843000 -122.21598101  37.70853242 -122.21584751
111  37.70853832 -122.21570475
111  37.70855960 -122.21523290
111  37.70841745 -122.21536450 20
111  37.70777818 -122.21596372 20
111  37.70769370 -122.21581883
111  37.70767782 -122.21579158
111  37.70766168 -122.21576391 20
111  37.70757730 -122.21561918 20
111  37.70780650 -122.21539813
111  37.70793945 -122.21562591
111  37.70848955 -122.21511036
111  37.70843780 -122.21502358
111  37.70835467 -122.21488417
111  37.70831869 -122.21491590
111  37.70835891 -122.21401283
111  37.70937342 -122.21571904
111  37.70942027 -122.21567600
111  37.71064975 -122.21774132
111  37.71223135 -122.21625038
111  37.71226463 -122.21630533
111  37.71230877 -122.21626453
111  37.71234228 -122.21632074
111  37.71238599 -122.21627788
111  37.71241971 -122.21633418
111  37.71246218 -122.21629312
111  37.71249489 -122.21634832
111  37.71253947 -122.21630634
111  37.71257337 -122.21636154
111  37.71261732 -122.21632049
111  37.71265123 -122.21637506
111  37.71269387 -122.21633275
111  37.71272852 -122.21638833
111  37.71277236 -122.21634706
111  37.71280444 -122.21640210
111  37.71284761 -122.21636256
111  37.71288019 -122.21641671
111  37.71292370 -122.21637528
111  37.71295804 -122.21643070
111  37.71300132 -122.21638871
111  37.71303540 -122.21644375
111  37.71325460 -122.21623724
111  37.71322236 -122.21618358
111  37.71326596 -122.21614200
111  37.71323287 -122.21608796
111  37.71327683 -122.21604501
111  37.71324424 -122.21599008
111  37.71328828 -122.21594984
111  37.71325455 -122.21589416
111  37.71329865 -122.21585158
111  37.71320006 -122.21568641
111  37.71315651 -122.21572735
111  37.71312427 -122.21567324
111  37.71307967 -122.21571425
111  37.71304649 -122.21565869
111  37.71300314 -122.21570033
111  37.71296896 -122.21564452
111  37.71292666 -122.21568546
111  37.71289389 -122.21562938
111  37.71313583 -122.21540084 20
111  37.71313861 -122.21532883 20
111  37.71326755 -122.21520827
111  37.71331389 -122.21521544
111  37.71336169 -122.21522284
111  37.71344707 -122.21523604
111  37.71461638 -122.21499924
111  37.71462222 -122.21500611
111  37.71464481 -122.21503276
111  37.71467656 -122.21507018
