I
1050 Generated by WorldEditor 2.1.0r1

1    187 1 0 LPMR Monte Real AB
1302 city Monte Real
1302 country Portugal
111  39.81742314 -008.89303007
111  39.81744681 -008.89304515
112  39.81745756 -008.89326690  39.81742115 -008.89338847
111  39.81745756 -008.89326690
111  39.81746618 -008.89327532
111  39.81757839 -008.89329926
111  39.81763723 -008.89334564
111  39.81760823 -008.89340503
111  39.81754929 -008.89335907
111  39.81753520 -008.89338948
111  39.81754303 -008.89339563
111  39.81755028 -008.89338065
111  39.81772753 -008.89351987
111  39.81765751 -008.89367039
111  39.81748018 -008.89353112
111  39.81748721 -008.89351587
111  39.81747945 -008.89350977
111  39.81746554 -008.89353978
111  39.81731261 -008.89340796
112  39.81731261 -008.89340796  39.81703722 -008.89340178
112  39.81724365 -008.89296854  39.81738056 -008.89297369
111  39.81724365 -008.89296854
112  39.81724365 -008.89296854  39.81728560 -008.89297060
111  39.81730075 -008.89293855
111  39.81731035 -008.89294617
111  39.81733240 -008.89296368
111  39.81769808 -008.89210289
111  39.81769039 -008.89209756
112  39.81769039 -008.89209756  39.81771932 -008.89202337
111  39.81766408 -008.89197315
111  39.81766759 -008.89196630
111  39.81760535 -008.89190809
111  39.81753171 -008.89183618
111  39.81746245 -008.89175172
111  39.81740897 -008.89168666
111  39.81738091 -008.89164899
111  39.81735637 -008.89161019
111  39.81735023 -008.89161361
112  39.81725498 -008.89160308  39.81719489 -008.89163700
111  39.81725498 -008.89160308
111  39.81723950 -008.89162006
111  39.81725529 -008.89163840
112  39.81723226 -008.89170849  39.81722685 -008.89175609
111  39.81723226 -008.89170849
112  39.81723226 -008.89170849  39.81723955 -008.89184608
112  39.81698587 -008.89190381  39.81685226 -008.89182285
111  39.81698587 -008.89190381
112  39.81698587 -008.89190381  39.81695273 -008.89188062
112  39.81692308 -008.89204690  39.81690466 -008.89207415
111  39.81692308 -008.89204690
111  39.81687293 -008.89212126
111  39.81682173 -008.89207278
111  39.81686774 -008.89200390
111  39.81684719 -008.89198059
111  39.81684155 -008.89198912
111  39.81685204 -008.89200062
111  39.81671689 -008.89220487
111  39.81661485 -008.89209005
111  39.81674967 -008.89188630
111  39.81675961 -008.89189709
111  39.81676558 -008.89188806
111  39.81674976 -008.89187012
111  39.81685103 -008.89173347
112  39.81688399 -008.89165975  39.81688602 -008.89162237
111  39.81688399 -008.89165975
112  39.81688399 -008.89165975  39.81689201 -008.89155360
112  39.81710310 -008.89148087  39.81723702 -008.89152634
111  39.81710310 -008.89148087
112  39.81710310 -008.89148087  39.81712233 -008.89148831
111  39.81714398 -008.89148914
111  39.81714587 -008.89151126
111  39.81719084 -008.89146958
112  39.81719084 -008.89146958  39.81722472 -008.89141816
111  39.81719944 -008.89135338
111  39.81720470 -008.89134995
111  39.81716613 -008.89127690
111  39.81711299 -008.89114988
111  39.81706794 -008.89101210
111  39.81702849 -008.89086258
111  39.81701972 -008.89086373
112  39.81694381 -008.89079867  39.81688069 -008.89081465
111  39.81694381 -008.89079867
111  39.81694208 -008.89078880
111  39.81669184 -008.89085802
111  39.81669904 -008.89089026
112  39.81667104 -008.89094958  39.81666100 -008.89098665
111  39.81667104 -008.89094958
112  39.81667104 -008.89094958  39.81663672 -008.89108257
112  39.81637573 -008.89095540  39.81631628 -008.89078972
111  39.81637573 -008.89095540
112  39.81637573 -008.89095540  39.81636568 -008.89092270
111  39.81633622 -008.89095533
111  39.81626016 -008.89102416
111  39.81617375 -008.89105519
111  39.81615989 -008.89099325
111  39.81621804 -008.89097240
111  39.81621106 -008.89093873
111  39.81620217 -008.89094186
111  39.81620570 -008.89095863
111  39.81602346 -008.89102278
111  39.81598828 -008.89085317
111  39.81617047 -008.89078904
111  39.81617399 -008.89080621
111  39.81618294 -008.89080307
111  39.81617589 -008.89076908
111  39.81635911 -008.89070915
112  39.81639902 -008.89067261  39.81640655 -008.89065191
111  39.81639902 -008.89067261
112  39.81639902 -008.89067261  39.81641743 -008.89061048
112  39.81663244 -008.89065243  39.81674212 -008.89076252
111  39.81663244 -008.89065243
112  39.81663244 -008.89065243  39.81664332 -008.89066333
111  39.81665921 -008.89066414
111  39.81666272 -008.89068377
111  39.81666817 -008.89071421
111  39.81691750 -008.89064894
111  39.81691603 -008.89064057
112  39.81691603 -008.89064057  39.81696951 -008.89062116
111  39.81696887 -008.89053387
111  39.81697413 -008.89052930
111  39.81696624 -008.89043228
111  39.81695747 -008.89027363
111  39.81696186 -008.89012297
111  39.81697238 -008.88998943
111  39.81699079 -008.88985247
111  39.81701621 -008.88970979
111  39.81706355 -008.88952603
111  39.81711791 -008.88936624
111  39.81715736 -008.88923727
111  39.81719418 -008.88910829
111  39.81722662 -008.88897361
111  39.81725117 -008.88884121
111  39.81727221 -008.88868141
112  39.81723960 -008.88861589  39.81721099 -008.88860862
111  39.81723960 -008.88861589
111  39.81701981 -008.88857888
111  39.81700176 -008.88859178
111  39.81700168 -008.88855685
111  39.81698353 -008.88855642
111  39.81698341 -008.88846631
111  39.81702988 -008.88845652
111  39.81704682 -008.88847826
111  39.81704682 -008.88852822
111  39.81706377 -008.88854894
111  39.81724226 -008.88858258
112  39.81724226 -008.88858258  39.81726738 -008.88858712
111  39.81728536 -008.88854216
111  39.81729412 -008.88843602
111  39.81730114 -008.88830133
111  39.81729938 -008.88811529
111  39.81729851 -008.88796006
111  39.81730201 -008.88781625
111  39.81731078 -008.88766444
111  39.81732656 -008.88749666
111  39.81734672 -008.88734942
111  39.81738793 -008.88711430
111  39.81743527 -008.88690200
111  39.81748173 -008.88673422
111  39.81751943 -008.88661551
111  39.81761587 -008.88634957
111  39.81768600 -008.88619891
111  39.81774123 -008.88607221
111  39.81779559 -008.88592840
111  39.81784644 -008.88579371
111  39.81788764 -008.88565446
111  39.81792271 -008.88552891
111  39.81795339 -008.88540221
111  39.81797794 -008.88526753
111  39.81800073 -008.88513513
111  39.81802002 -008.88499588
111  39.81803843 -008.88481440
111  39.81804807 -008.88467629
111  39.81804895 -008.88449937
111  39.81804544 -008.88436469
111  39.81804720 -008.88427452
111  39.81805334 -008.88418663
111  39.81805947 -008.88411701
111  39.81805242 -008.88411574
112  39.81801046 -008.88399779  39.81796535 -008.88398027
111  39.81801046 -008.88399779
111  39.81797090 -008.88398646
111  39.81795991 -008.88399788
111  39.81796070 -008.88402352
112  39.81792731 -008.88403932  39.81791781 -008.88405169
111  39.81792731 -008.88403932
112  39.81792731 -008.88403932  39.81789644 -008.88408259
111  39.81782517 -008.88409142
111  39.81782022 -008.88411942
111  39.81785486 -008.88425375
111  39.81784845 -008.88434777
111  39.81779511 -008.88434160
111  39.81780151 -008.88424758
111  39.81777497 -008.88424451
111  39.81777413 -008.88425641
111  39.81778720 -008.88425801
111  39.81776838 -008.88452646
111  39.81763404 -008.88451075
111  39.81765284 -008.88424267
111  39.81766609 -008.88424428
111  39.81766695 -008.88423201
111  39.81764019 -008.88422891
111  39.81766521 -008.88398872
112  39.81766521 -008.88398872  39.81755600 -008.88368994
112  39.81795754 -008.88374689  39.81808494 -008.88399621
111  39.81795754 -008.88374689
112  39.81795754 -008.88374689  39.81797653 -008.88378810
111  39.81799377 -008.88380908
111  39.81798536 -008.88383591
111  39.81799249 -008.88384751
111  39.81803206 -008.88385884
112  39.81803206 -008.88385884  39.81807384 -008.88386997
111  39.81811013 -008.88378759
111  39.81811452 -008.88378950
111  39.81814009 -008.88370484
111  39.81817735 -008.88358785
111  39.81821753 -008.88347656
111  39.81828182 -008.88335196
111  39.81828036 -008.88334911
112  39.81826867 -008.88322070  39.81822191 -008.88316743
111  39.81826867 -008.88322070
111  39.81827232 -008.88321499
111  39.81810136 -008.88302476
111  39.81808972 -008.88303628
111  39.81808925 -008.88305499
112  39.81804328 -008.88305020  39.81802151 -008.88305783
111  39.81804328 -008.88305020
112  39.81804328 -008.88305020  39.81786997 -008.88311125
112  39.81787555 -008.88268431  39.81797100 -008.88253824
112  39.81817948 -008.88283392  39.81816441 -008.88305847
111  39.81817948 -008.88283392
112  39.81817948 -008.88283392  39.81817697 -008.88286662
111  39.81818505 -008.88289227
111  39.81816931 -008.88291728
111  39.81833661 -008.88310275
111  39.81834245 -008.88309990
112  39.81834245 -008.88309990  39.81839067 -008.88314175
111  39.81844108 -008.88308754
111  39.81844839 -008.88309039
111  39.81851852 -008.88300669
111  39.81857186 -008.88295247
111  39.81865149 -008.88287638
111  39.81864819 -008.88286951
112  39.81867297 -008.88274919  39.81864263 -008.88267622
111  39.81867297 -008.88274919
111  39.81867896 -008.88274492
111  39.81843496 -008.88217568
111  39.81841705 -008.88218838
111  39.81840976 -008.88219355
112  39.81837112 -008.88216551  39.81834897 -008.88216345
111  39.81837112 -008.88216551
112  39.81837112 -008.88216551  39.81816933 -008.88209133
112  39.81831010 -008.88173950  39.81840902 -008.88166429
111  39.81848252 -008.88173617
112  39.81857378 -008.88175214  39.81860227 -008.88173153
111  39.81857378 -008.88175214
111  39.81867395 -008.88168252
111  39.81874094 -008.88167796
111  39.81874344 -008.88174137
111  39.81867645 -008.88174592
111  39.81867784 -008.88178106
111  39.81868680 -008.88178046
111  39.81868625 -008.88176272
111  39.81889298 -008.88174874
111  39.81889987 -008.88192442
111  39.81869322 -008.88193840
111  39.81869242 -008.88192082
111  39.81868338 -008.88192143
111  39.81868475 -008.88195636
111  39.81857273 -008.88197011
111  39.81855568 -008.88204352
111  39.81855178 -008.88209234
111  39.81852814 -008.88208485
111  39.81852871 -008.88210709
111  39.81877271 -008.88267633
111  39.81878283 -008.88266892
112  39.81878283 -008.88266892  39.81881053 -008.88273245
111  39.81887212 -008.88271182
111  39.81887431 -008.88271848
111  39.81896929 -008.88266712
111  39.81904892 -008.88262907
111  39.81913221 -008.88260149
111  39.81917458 -008.88258817
111  39.81920819 -008.88258056
111  39.81920819 -008.88257105
112  39.81926736 -008.88246547  39.81926152 -008.88238652
111  39.81926736 -008.88246547
111  39.81926402 -008.88242082
111  39.81924101 -008.88243108
112  39.81919289 -008.88239429  39.81915689 -008.88238230
111  39.81919289 -008.88239429
112  39.81919289 -008.88239429  39.81904721 -008.88236595
112  39.81928581 -008.88191463  39.81953280 -008.88188737
112  39.81944420 -008.88236231  39.81930103 -008.88243535
111  39.81944420 -008.88236231
112  39.81944420 -008.88236231  39.81941824 -008.88237866
111  39.81940226 -008.88241082
111  39.81938292 -008.88240565
111  39.81938571 -008.88246927
112  39.81938571 -008.88246927  39.81939375 -008.88253586
111  39.81945804 -008.88254252
111  39.81945877 -008.88254917
111  39.81974735 -008.88253491
111  39.81974808 -008.88253015
111  39.82012086 -008.88252340
111  39.82012067 -008.88251493
112  39.82012067 -008.88251493  39.82018419 -008.88250798
111  39.82019738 -008.88244169
111  39.82020483 -008.88243978
111  39.82020090 -008.88231333
111  39.82019969 -008.88227461
111  39.82049056 -008.88226634
111  39.82205598 -008.88222183
111  39.82215836 -008.88221891
111  39.82218032 -008.88221829
111  39.82217759 -008.88209010
111  39.82221585 -008.88208901
111  39.82221234 -008.88187503
111  39.82195936 -008.88188393
111  39.82195872 -008.88184475
111  39.82174950 -008.88185544
111  39.82174585 -008.88163292
111  39.82195507 -008.88162224
111  39.82195466 -008.88159761
111  39.82227616 -008.88158676
111  39.82228437 -008.88208706
111  39.82231969 -008.88208606
111  39.82232242 -008.88221425
111  39.82234439 -008.88221362
111  39.82324404 -008.88218804
111  39.82326753 -008.88215690
111  39.82335351 -008.88215605
111  39.82336894 -008.88274928
111  39.82285288 -008.88277101
112  39.82280536 -008.88286698  39.82280777 -008.88294704
111  39.82280536 -008.88286698
111  39.82281309 -008.88305012
112  39.82281309 -008.88305012  39.82281550 -008.88309094
111  39.82287529 -008.88311814
111  39.82296866 -008.88311432
111  39.82297348 -008.88329014
111  39.82292642 -008.88329223
111  39.82293606 -008.88357636
111  39.82277936 -008.88358333
111  39.82276972 -008.88329920
111  39.82268294 -008.88330306
111  39.82268776 -008.88358719
111  39.82252972 -008.88359422
111  39.82252490 -008.88331009
111  39.82245970 -008.88331299
111  39.82247297 -008.88369287
111  39.82235371 -008.88369969
111  39.82233562 -008.88314399
111  39.82263119 -008.88312952
112  39.82267582 -008.88304378  39.82267461 -008.88299355
111  39.82267582 -008.88304378
111  39.82266857 -008.88287208
112  39.82266857 -008.88287208  39.82266254 -008.88279359
111  39.82260696 -008.88278136
111  39.82058292 -008.88286658
111  39.82021843 -008.88287655
111  39.82021654 -008.88281587
111  39.82021529 -008.88277579
111  39.82020774 -008.88277576
112  39.82012419 -008.88267193  39.82004533 -008.88266767
111  39.82012419 -008.88267193
111  39.82012395 -008.88266156
111  39.81992785 -008.88266893
111  39.81992812 -008.88267652
112  39.81986775 -008.88280768  39.81986933 -008.88292514
111  39.81986775 -008.88280768
112  39.81986775 -008.88280768  39.81987012 -008.88286744
111  39.81989582 -008.88288262
111  39.81991399 -008.88285876
112  39.81991399 -008.88285876  39.82003744 -008.88297931
112  39.81981946 -008.88325626  39.81965644 -008.88326862
111  39.81981946 -008.88325626
111  39.81981634 -008.88329067
111  39.81985252 -008.88342257
111  39.81984428 -008.88351629
111  39.81979780 -008.88350890
111  39.81980605 -008.88341517
111  39.81977882 -008.88341084
111  39.81977768 -008.88342284
111  39.81979082 -008.88342503
111  39.81976562 -008.88369178
111  39.81963200 -008.88367054
111  39.81965722 -008.88340353
111  39.81967036 -008.88340549
111  39.81967146 -008.88339376
111  39.81964471 -008.88338951
111  39.81965983 -008.88314944
112  39.81969358 -008.88285778  39.81979171 -008.88272075
111  39.81969358 -008.88285778
111  39.81970804 -008.88287034
111  39.81972330 -008.88288359
112  39.81974631 -008.88281225  39.81974472 -008.88275764
111  39.81974631 -008.88281225
112  39.81974631 -008.88281225  39.81974393 -008.88269479
111  39.81968068 -008.88268582
111  39.81968042 -008.88267823
111  39.81939613 -008.88268892
111  39.81928756 -008.88270207
111  39.81919287 -008.88272015
111  39.81911839 -008.88274644
111  39.81899972 -008.88279575
111  39.81889494 -008.88285328
111  39.81882677 -008.88289437
111  39.81876365 -008.88294697
111  39.81867023 -008.88302915
111  39.81860206 -008.88309489
111  39.81851621 -008.88319844
111  39.81845057 -008.88328720
111  39.81845814 -008.88329706
112  39.81847287 -008.88345001  39.81853351 -008.88350708
111  39.81847287 -008.88345001
111  39.81848381 -008.88346013
111  39.81849660 -008.88343673
111  39.81850915 -008.88341378
112  39.81855823 -008.88342513  39.81858263 -008.88341998
111  39.81855823 -008.88342513
112  39.81855823 -008.88342513  39.81869078 -008.88339336
112  39.81875563 -008.88371445  39.81870551 -008.88387672
111  39.81875563 -008.88371445
111  39.81876114 -008.88374121
111  39.81879437 -008.88376389
111  39.81885494 -008.88376226
111  39.81892974 -008.88382188
111  39.81890958 -008.88386525
111  39.81883478 -008.88380563
111  39.81882038 -008.88383668
111  39.81882823 -008.88384283
111  39.81883506 -008.88382746
111  39.81901136 -008.88396559
111  39.81894199 -008.88411620
111  39.81876559 -008.88397800
111  39.81877234 -008.88396309
111  39.81876459 -008.88395703
111  39.81875085 -008.88398668
111  39.81861013 -008.88387893
112  39.81861013 -008.88387893  39.81850660 -008.88389782
112  39.81842493 -008.88369802  39.81842098 -008.88360272
111  39.81842493 -008.88369802
112  39.81842493 -008.88369802  39.81842295 -008.88366110
111  39.81839493 -008.88363538
111  39.81840688 -008.88361327
111  39.81841887 -008.88359109
111  39.81840712 -008.88358317
112  39.81840712 -008.88358317  39.81833260 -008.88354132
111  39.81828950 -008.88362692
111  39.81828292 -008.88362217
111  39.81825151 -008.88371063
111  39.81822813 -008.88379243
111  39.81820695 -008.88388184
111  39.81818064 -008.88400644
111  39.81816165 -008.88413675
111  39.81815288 -008.88423472
111  39.81814996 -008.88433364
111  39.81814850 -008.88442780
111  39.81815142 -008.88461613
111  39.81814704 -008.88471981
111  39.81813535 -008.88488341
111  39.81812220 -008.88502323
111  39.81809882 -008.88518873
111  39.81807398 -008.88533046
111  39.81803805 -008.88551718
112  39.81800018 -008.88566510  39.81800018 -008.88566674
