I
1050 Generated by WorldEditor 2.0.0r4

1   1334 1 0 KMFR Rogue Valley Intl
115  42.36987782 -122.87363518
120 Linear Feature 322
111  42.36941330 -122.87398819 51
111  42.36940548 -122.87398420 51
115  42.36939729 -122.87398003
120 Linear Feature 321
111  42.36955381 -122.87346728 51
115  42.36940548 -122.87398420
120 Linear Feature 320
111  42.36905169 -122.87382159 51
111  42.36904588 -122.87381847 51
115  42.36903978 -122.87381519
120 Linear Feature 319
111  42.36904967 -122.87382865 51
115  42.36903776 -122.87382242
120 Linear Feature 318
111  42.36903863 -122.87385536 51
111  42.36903553 -122.87385371 51
115  42.36903224 -122.87385197
120 Linear Feature 317
111  42.36902954 -122.87388584 51
111  42.36902648 -122.87388436 51
115  42.36902354 -122.87388294
120 Linear Feature 316
111  42.36920343 -122.87328354 51
111  42.36904588 -122.87381847 51
111  42.36904381 -122.87382552 51
111  42.36903553 -122.87385371 51
115  42.36902648 -122.87388436
120 Linear Feature 315
111  42.36874054 -122.87362553 51
111  42.36873517 -122.87362274 51
115  42.36872957 -122.87361982
120 Linear Feature 314
111  42.36873802 -122.87363463 51
111  42.36873251 -122.87363178 51
115  42.36872699 -122.87362898
120 Linear Feature 313
111  42.36888430 -122.87311619 51
111  42.36873517 -122.87362274 51
115  42.36873251 -122.87363178
120 Linear Feature 312
111  42.36844846 -122.87347954 51
111  42.36844103 -122.87347558 51
115  42.36843363 -122.87347170
120 Linear Feature 311
111  42.36859791 -122.87295382 51
115  42.36844103 -122.87347558
120 Linear Feature 310
111  42.36816050 -122.87332690 51
111  42.36815425 -122.87332351 51
115  42.36814806 -122.87332020
120 Linear Feature 308
111  42.36788638 -122.87282506 51
111  42.36788457 -122.87281318 51
115  42.36788278 -122.87280132
120 Linear Feature 306
111  42.36803084 -122.87221806 51
111  42.36802585 -122.87222445 51
115  42.36802091 -122.87223111
120 Linear Feature 304
111  42.36756015 -122.87256933 51
111  42.36755357 -122.87256611 51
115  42.36754703 -122.87256289
120 Linear Feature 4
111  42.36985022 -122.87422961 20
111  42.36986938 -122.87416864 20
111  42.36984752 -122.87415560 20
115  42.36982198 -122.87424645
120 Linear Feature 90
111  42.37174769 -122.87344708
112  42.37174769 -122.87344708  42.37173421 -122.87341057 3 102
111  42.37170160 -122.87337958 3 102
111  42.37158457 -122.87330473 3 102
111  42.37111911 -122.87313791
112  42.37111911 -122.87313791  42.37096471 -122.87308927 3 102
111  42.37087326 -122.87326927 3 102
111  42.37085462 -122.87333326 3 102
111  42.37083858 -122.87340366
112  42.37083858 -122.87340366  42.37083254 -122.87344566 3 102
111  42.37084477 -122.87352625 3 102
111  42.37096531 -122.87405216 3 102
111  42.37105443 -122.87433128
112  42.37105443 -122.87433128  42.37107824 -122.87438905 3 102
111  42.37110929 -122.87441148 3 102
111  42.37150104 -122.87465422 3 102
111  42.37159402 -122.87469585 3 102
111  42.37194157 -122.87476137 3 102
112  42.37205582 -122.87470796  42.37211253 -122.87464070 3 102
111  42.37208906 -122.87451670 3 102
113  42.37181898 -122.87366882 3 102
120 Linear Feature 89
112  42.37623152 -122.87555603  42.37621249 -122.87554442 1
111  42.37616507 -122.87549144 7
116  42.37610140 -122.87512891  42.37615404 -122.87491273
120 Linear Feature 88
112  42.37579774 -122.87532957  42.37581674 -122.87533797 1
111  42.37587283 -122.87533832 7
112  42.37610140 -122.87512891  42.37616123 -122.87493241
111  42.37610140 -122.87512891 7
111  42.37615104 -122.87495998 1
111  42.37632253 -122.87436533 1
112  42.37623222 -122.87398794  42.37608572 -122.87384151
111  42.37623222 -122.87398794 1
115  42.37565049 -122.87368251
120 Linear Feature 87
111  42.37207592 -122.87401111 1
111  42.37199472 -122.87375923 1
111  42.37187061 -122.87336872 1
116  42.37175796 -122.87321127  42.37168990 -122.87316563
120 Linear Feature 86
111  42.37569341 -122.87527491 1
111  42.37479810 -122.87527531 1
111  42.37286364 -122.87527540 1
111  42.37279312 -122.87527455 1
112  42.37253396 -122.87520018  42.37240545 -122.87513222
111  42.37253396 -122.87520018 1
112  42.37240971 -122.87505699  42.37235477 -122.87495473
111  42.37240971 -122.87505699 1
111  42.37221930 -122.87446555 1
111  42.37207592 -122.87401111 1
112  42.37208068 -122.87380537  42.37210193 -122.87372003
111  42.37208068 -122.87380537 1
116  42.37241754 -122.87355695  42.37268007 -122.87363260
120 Linear Feature 85
112  42.36591697 -122.87040382  42.36590340 -122.87032419 3 102
111  42.36583426 -122.87028392 3 102
111  42.36545197 -122.87005314 3 102
111  42.36521937 -122.86993900 3 102
111  42.36491905 -122.86980641
112  42.36491905 -122.86980641  42.36480546 -122.86976807 3 102
111  42.36475064 -122.86990979 3 102
111  42.36462988 -122.87032118 3 102
111  42.36363511 -122.86979959 3 102
111  42.36375305 -122.86938662
112  42.36375305 -122.86938662  42.36378687 -122.86923249 3 102
111  42.36367396 -122.86915342 3 102
111  42.36327935 -122.86891572 3 102
111  42.36345530 -122.86830727 3 102
115  42.36363924 -122.86767122
120 Linear Feature 84
111  42.36372001 -122.86914798 9
115  42.36489958 -122.86976398
120 Linear Feature 83
111  42.37466712 -122.87516528 3 102
111  42.37479967 -122.87516814 3 102
111  42.37484011 -122.87516824 3 102
112  42.37490255 -122.87509385  42.37491447 -122.87502489 3 102
111  42.37486434 -122.87498684 3 102
111  42.37260371 -122.87379914 3 102
111  42.37235086 -122.87372772 3 102
112  42.37220589 -122.87387327  42.37217364 -122.87403277
111  42.37220589 -122.87387327 3 102
112  42.37220665 -122.87396417  42.37221359 -122.87400128
111  42.37220665 -122.87396417 3 102
111  42.37250615 -122.87490084 3 102
112  42.37279831 -122.87516654  42.37301484 -122.87518277
111  42.37279831 -122.87516654 3 102
115  42.37324376 -122.87516392
120 Linear Feature 82
111  42.37378953 -122.87298537 3 102
111  42.37371546 -122.87297478 3 102
111  42.37351866 -122.87333903 3 102
111  42.37349954 -122.87357062 3 102
111  42.37348138 -122.87379051 3 102
111  42.37377132 -122.87407475 3 102
111  42.37458679 -122.87454889 3 102
111  42.37553142 -122.87499858 3 102
111  42.37588389 -122.87505039 3 102
111  42.37598212 -122.87487175 3 102
111  42.37599030 -122.87485689 3 102
111  42.37610642 -122.87445057 3 102
116  42.37605950 -122.87417830  42.37598308 -122.87404409
120 Linear Feature 81
111  42.37350510 -122.87287553 1
112  42.37375952 -122.87268940  42.37392855 -122.87271701
111  42.37375952 -122.87268940 1
115  42.37434195 -122.87299779
120 Linear Feature 80
111  42.37367437 -122.87228762 1
112  42.37376531 -122.87265498  42.37390579 -122.87278820
111  42.37376531 -122.87265498 1
115  42.37435185 -122.87296382
120 Linear Feature 79
111  42.37367437 -122.87228762 1
112  42.37342809 -122.87247774  42.37325671 -122.87246394
111  42.37342809 -122.87247774 1
115  42.37283030 -122.87216617
120 Linear Feature 78
111  42.37350510 -122.87287553 1
112  42.37341364 -122.87251026  42.37327792 -122.87237439
111  42.37341364 -122.87251026 1
115  42.37282703 -122.87220388
120 Linear Feature 77
112  42.37416879 -122.86780464  42.37416458 -122.86781564 3 102
111  42.37415962 -122.86800942 3 102
112  42.37426903 -122.86830822  42.37437841 -122.86838995
111  42.37426903 -122.86830822 3 102
111  42.37481835 -122.86869322 3 102
111  42.37419835 -122.87084559 3 102
111  42.37396719 -122.87174556 3 102
111  42.37391781 -122.87193782 3 102
111  42.37387874 -122.87241171 3 102
115  42.37394428 -122.87247314
120 Linear Feature 76
111  42.37338333 -122.87218089 3 102
111  42.37346218 -122.87219263 3 102
111  42.37367250 -122.87179990 3 102
111  42.37372910 -122.87162114 3 102
111  42.37401116 -122.87074433 3 102
111  42.37419027 -122.87011454 3 102
111  42.37437610 -122.86918051 3 102
112  42.37426883 -122.86883505  42.37411749 -122.86871234
111  42.37426883 -122.86883505 3 102
111  42.37362493 -122.86838124 3 102
111  42.37304649 -122.86807954 3 102
111  42.37314746 -122.86772973 3 102
112  42.37344217 -122.86757372  42.37354406 -122.86731409
111  42.37344217 -122.86757372 3 102
115  42.37348535 -122.86744708
120 Linear Feature 75
112  42.37341387 -122.87407912  42.37339585 -122.87406798 1
111  42.37334525 -122.87401278 7
116  42.37328084 -122.87365330  42.37332888 -122.87343781
120 Linear Feature 74
111  42.37420846 -122.86853993 1
112  42.37400282 -122.86787664  42.37408913 -122.86740282
111  42.37400282 -122.86787664 1
115  42.37422606 -122.86709939
120 Linear Feature 73
111  42.37379915 -122.86832133 1
111  42.37362613 -122.86823073 1
112  42.37346630 -122.86777960  42.37352848 -122.86744189
111  42.37346630 -122.86777960 1
111  42.37356079 -122.86744770 1
111  42.37359929 -122.86731404 1
112  42.37396193 -122.86711469  42.37422931 -122.86723566
111  42.37396193 -122.86711469 1
112  42.37412079 -122.86737769  42.37415099 -122.86756891
111  42.37412079 -122.86737769 1
112  42.37411672 -122.86756289  42.37409757 -122.86765356
111  42.37411672 -122.86756289 1
111  42.37397723 -122.86804735 1
116  42.37412474 -122.86849521  42.37434295 -122.86864832
120 Linear Feature 72
111  42.37297960 -122.87385152 1
112  42.37305258 -122.87385972  42.37307125 -122.87385795
111  42.37305258 -122.87385972 7
112  42.37328084 -122.87365330  42.37334838 -122.87345807
111  42.37328084 -122.87365330 7
111  42.37333056 -122.87348184 1
111  42.37350510 -122.87287553 1
111  42.37367437 -122.87228762 1
111  42.37384832 -122.87168344 7
111  42.37400338 -122.87114700 1
111  42.37455271 -122.86923495 1
112  42.37429482 -122.86858605  42.37395756 -122.86839649
111  42.37429482 -122.86858605 1
111  42.37420846 -122.86853993 1
111  42.37412474 -122.86849521 1
111  42.37379915 -122.86832133 1
112  42.37360908 -122.86766655  42.37370564 -122.86721878
111  42.37360908 -122.86766655 1
115  42.37383022 -122.86688987
120 Linear Feature 70
111  42.36749013 -122.86968424 3 102
111  42.36742008 -122.86967561 3 102
111  42.36722293 -122.87004105 3 102
111  42.36720344 -122.87027259 3 102
111  42.36718504 -122.87049122 3 102
111  42.36747288 -122.87077438 3 102
111  42.36824247 -122.87122256 3 102
111  42.37189570 -122.87313774 3 102
111  42.37270768 -122.87351801 3 102
111  42.37306377 -122.87357213 3 102
111  42.37316125 -122.87339290 3 102
111  42.37326303 -122.87320575 3 102
111  42.37329939 -122.87275456 3 102
115  42.37323377 -122.87268884
120 Linear Feature 69
111  42.36710532 -122.87077287 1
112  42.36705072 -122.87071425  42.36703636 -122.87069425
111  42.36705072 -122.87071425 7
116  42.36698630 -122.87035128  42.36703454 -122.87013613
120 Linear Feature 68
111  42.36400418 -122.86786358 3 102
112  42.36383335 -122.86803103  42.36376727 -122.86818313
111  42.36383335 -122.86803103 3 102
111  42.36371321 -122.86844507 3 102
112  42.36381428 -122.86878276  42.36395650 -122.86889413
111  42.36381428 -122.86878276 3 102
111  42.36448199 -122.86925190 3 102
111  42.36629846 -122.87020399 3 102
111  42.36643133 -122.87022267 3 102
111  42.36676790 -122.87027244 3 102
111  42.36686491 -122.87009294 3 102
111  42.36696609 -122.86990572 3 102
111  42.36700436 -122.86945664 3 102
115  42.36694053 -122.86939341
120 Linear Feature 67
111  42.36720838 -122.86957862 1
112  42.36745969 -122.86938894  42.36763399 -122.86940514
111  42.36745969 -122.86938894 1
115  42.36796968 -122.86965607
120 Linear Feature 66
112  42.36668223 -122.87055115  42.36670857 -122.87056042 1
111  42.36675725 -122.87055991 7
112  42.36698630 -122.87035128  42.36706000 -122.87014566
111  42.36698630 -122.87035128 7
111  42.36703497 -122.87018319 1
111  42.36720838 -122.86957862 1
112  42.36712204 -122.86921308  42.36698572 -122.86906590
111  42.36712204 -122.86921308 1
115  42.36661063 -122.86894575
120 Linear Feature 65
111  42.36670576 -122.87212724 1
111  42.36671166 -122.87210564 1
115  42.36671411 -122.87209664
120 Linear Feature 64
111  42.36648984 -122.87199072 1
112  42.36650877 -122.87200850  42.36651739 -122.87201319
111  42.36650877 -122.87200850 1
115  42.36671166 -122.87210564
120 Linear Feature 63
111  42.36673125 -122.87217656 1
111  42.36673589 -122.87215906 1
115  42.36673772 -122.87215217
120 Linear Feature 62
111  42.36645074 -122.87189583 1
111  42.36648997 -122.87199070 1
111  42.36651095 -122.87204143 1
112  42.36653338 -122.87206649  42.36654769 -122.87207553
111  42.36653338 -122.87206649 1
115  42.36673589 -122.87215906
120 Linear Feature 61
111  42.36667261 -122.87115658 3
111  42.36718911 -122.87142496 3
111  42.36701686 -122.87202099 3
111  42.36694551 -122.87207519 3
111  42.36685109 -122.87239937 3
115  42.36677475 -122.87235939
120 Linear Feature 60
111  42.36651490 -122.87222512 3
111  42.36626628 -122.87204305 3
111  42.36625748 -122.87203349 3
111  42.36521633 -122.87148803 3
111  42.36532479 -122.87110880 3
111  42.36488252 -122.87087576 3
111  42.36495861 -122.87061510 3
111  42.36504806 -122.87030435 3
115  42.36565699 -122.87062371
120 Linear Feature 59
111  42.36475064 -122.86990979 2
115  42.36375305 -122.86938662
120 Linear Feature 58
111  42.36619565 -122.87118604 1
111  42.36619069 -122.87118335 1
115  42.36618562 -122.87118059
120 Linear Feature 57
111  42.36622004 -122.87098496 1
112  42.36623231 -122.87104317  42.36622635 -122.87107306
111  42.36623231 -122.87104317 1
115  42.36619069 -122.87118335
120 Linear Feature 56
111  42.36636760 -122.87127623 1
111  42.36636190 -122.87127340 1
115  42.36635599 -122.87127043
120 Linear Feature 55
111  42.36638809 -122.87107354 1
112  42.36640288 -122.87113151  42.36639559 -122.87116342
111  42.36640288 -122.87113151 1
115  42.36636190 -122.87127340
120 Linear Feature 53
111  42.36656068 -122.87116390 1
112  42.36657340 -122.87122623  42.36656333 -122.87126581
111  42.36657340 -122.87122623 1
115  42.36653278 -122.87136463
120 Linear Feature 54
111  42.36653967 -122.87136829 1
111  42.36653278 -122.87136463 1
115  42.36652597 -122.87136108
120 Linear Feature 52
111  42.36671055 -122.87145652 1
111  42.36670423 -122.87145345 1
115  42.36669770 -122.87145030
120 Linear Feature 51
111  42.36673395 -122.87125435 1
112  42.36674583 -122.87131013  42.36674003 -122.87133851
111  42.36674583 -122.87131013 1
115  42.36670423 -122.87145345
120 Linear Feature 50
111  42.36688255 -122.87154774 1
111  42.36687575 -122.87154407 1
115  42.36686891 -122.87154041
120 Linear Feature 49
111  42.36615309 -122.87064232 5
115  42.36591918 -122.87051965
120 Linear Feature 48
111  42.36602187 -122.87062853 1
116  42.36613993 -122.87094350  42.36629286 -122.87104289
120 Linear Feature 47
111  42.36589735 -122.87106395 1
112  42.36613993 -122.87094350  42.36630245 -122.87100599
111  42.36613993 -122.87094350 1
111  42.36622004 -122.87098496 1
111  42.36638809 -122.87107354 1
111  42.36656068 -122.87116390 1
111  42.36673395 -122.87125435 1
111  42.36689864 -122.87133966 1
112  42.36691712 -122.87140332  42.36690905 -122.87144851
111  42.36691712 -122.87140332 1
115  42.36687575 -122.87154407
120 Linear Feature 46
111  42.36587604 -122.87113600 1
112  42.36598445 -122.87137796  42.36610592 -122.87143940
111  42.36598445 -122.87137796 1
115  42.36697047 -122.87189745
120 Linear Feature 45
111  42.36634856 -122.87037759 1
116  42.36604035 -122.87056558  42.36593420 -122.87081624
120 Linear Feature 44
111  42.36602187 -122.87062853 1
111  42.36589735 -122.87106395 1
111  42.36587604 -122.87113600 1
115  42.36582838 -122.87129821
120 Linear Feature 43
111  42.36591113 -122.87014861 1
112  42.36604035 -122.87056558  42.36598994 -122.87083462
111  42.36604035 -122.87056558 1
111  42.36602187 -122.87062853 1
112  42.36579855 -122.87076105  42.36565558 -122.87071922
111  42.36579855 -122.87076105 1
115  42.36576644 -122.87074837
120 Linear Feature 42
111  42.36373269 -122.86772080 1
111  42.36354859 -122.86835712 7
111  42.36349456 -122.86855082 7
112  42.36356406 -122.86888773  42.36367147 -122.86903359
111  42.36356406 -122.86888773 1
112  42.36364944 -122.86896466  42.36369102 -122.86898484
111  42.36364944 -122.86896466
112  42.36364944 -122.86896466  42.36368254 -122.86898238 1
112  42.36591113 -122.87014861  42.36727647 -122.87086411
111  42.36591113 -122.87014861
112  42.36591113 -122.87014861  42.36605023 -122.87022151 1
111  42.36634856 -122.87037759 1
111  42.36668223 -122.87055115 1
111  42.36710532 -122.87077287 1
111  42.37175796 -122.87321127 1
111  42.37241754 -122.87355695 1
111  42.37297960 -122.87385152 1
111  42.37341387 -122.87407912 1
111  42.37569341 -122.87527491 1
111  42.37579774 -122.87532957 1
111  42.37623152 -122.87555603 1
111  42.37635631 -122.87562142 1
111  42.37681147 -122.87585996 1
111  42.38016756 -122.87761878 1
111  42.38021043 -122.87764279 1
111  42.38053518 -122.87781284 1
111  42.38058498 -122.87783892 1
111  42.38224620 -122.87870993 1
111  42.38251623 -122.87885049 1
111  42.38549955 -122.88041311 1
112  42.38558697 -122.88042846  42.38563671 -122.88042775
111  42.38558697 -122.88042846 7
112  42.38581167 -122.88023464  42.38589399 -122.88003907
111  42.38581167 -122.88023464 7
111  42.38586425 -122.88005141 1
115  42.38604758 -122.87941345
120 Linear Feature 300
111  42.37770982 -122.87749289 20
111  42.37780625 -122.87753561 20
111  42.37808405 -122.87765869 20
111  42.37917442 -122.87823106 20
111  42.37972237 -122.87851870 20
112  42.37975083 -122.87852846  42.37975424 -122.87852917
111  42.37975083 -122.87852846 20
115  42.38010566 -122.87860329
120 Linear Feature 299
111  42.37662226 -122.87695052 20
112  42.37672218 -122.87693327  42.37677289 -122.87695393
111  42.37672218 -122.87693327 20
111  42.37771953 -122.87745582 20
111  42.37776962 -122.87747780 20
111  42.37808139 -122.87761699 20
111  42.37813981 -122.87764712 20
111  42.37971058 -122.87847093 20
112  42.37975788 -122.87849102  42.37977290 -122.87849527
111  42.37975788 -122.87849102 20
115  42.38012391 -122.87856817
120 Linear Feature 297
111  42.37735944 -122.87759274 20
111  42.37776172 -122.87780384 20
112  42.37785263 -122.87787969  42.37788466 -122.87791810
111  42.37785263 -122.87787969 20
111  42.37800836 -122.87808009
112  42.37800836 -122.87808009  42.37800859 -122.87808037 20
112  42.37814023 -122.87820366  42.37819620 -122.87823624
111  42.37814023 -122.87820366 20
111  42.37958873 -122.87896531 20
112  42.37978995 -122.87896416  42.37990828 -122.87891379
111  42.37978995 -122.87896416 20
111  42.38018380 -122.87871277 20
112  42.38041345 -122.87869883  42.38051037 -122.87873978
111  42.38041345 -122.87869883 20
115  42.38046218 -122.87872260
120 Linear Feature 296
111  42.37635214 -122.87794275 20
111  42.37633052 -122.87793260 20
112  42.37630771 -122.87782784  42.37632778 -122.87775666
111  42.37630771 -122.87782784 20
111  42.37633903 -122.87774592 20
111  42.37643308 -122.87749815
112  42.37643308 -122.87749815  42.37649975 -122.87735223 20
111  42.37662575 -122.87730689
112  42.37662575 -122.87730689  42.37673667 -122.87726984 20
111  42.37682303 -122.87731158 20
115  42.37711082 -122.87746139
120 Linear Feature 295
111  42.37669056 -122.87846093 20
111  42.37658449 -122.87812850 20
112  42.37651236 -122.87801627  42.37646926 -122.87799311
111  42.37651236 -122.87801627 20
115  42.37648301 -122.87800102
120 Linear Feature 294
111  42.37648112 -122.87808348 20
111  42.37650949 -122.87809535 20
112  42.37656347 -122.87816506  42.37657759 -122.87820741
111  42.37656347 -122.87816506 20
115  42.37666297 -122.87847708
120 Linear Feature 293
111  42.37492014 -122.88148682 20
112  42.37491129 -122.88139818  42.37490919 -122.88135573
111  42.37491129 -122.88139818 20
112  42.37490110 -122.88066072  42.37490321 -122.88058650
111  42.37490110 -122.88066072 20
111  42.37490473 -122.88056620 20
111  42.37500096 -122.87943129 20
112  42.37503050 -122.87937664  42.37505818 -122.87936077
111  42.37503050 -122.87937664 20
111  42.37560113 -122.87925570 20
112  42.37582216 -122.87912124  42.37592780 -122.87901463
111  42.37582216 -122.87912124 20
112  42.37599865 -122.87882125  42.37604683 -122.87864838
111  42.37599865 -122.87882125 20
111  42.37621920 -122.87805799 20
116  42.37629404 -122.87800336  42.37634497 -122.87802398
120 Linear Feature 292
111  42.37494856 -122.88166294 20
115  42.37495460 -122.88170236
120 Linear Feature 291
111  42.37315549 -122.88016163 20
111  42.37419951 -122.87955647 20
112  42.37422699 -122.87954716  42.37424156 -122.87954317
111  42.37422699 -122.87954716 20
111  42.37492728 -122.87939895 20
112  42.37496871 -122.87945738  42.37497113 -122.87952386
111  42.37496871 -122.87945738 20
111  42.37487545 -122.88053936 20
111  42.37487070 -122.88064048 20
111  42.37487557 -122.88131987 20
112  42.37488848 -122.88149585  42.37490051 -122.88157847
111  42.37488848 -122.88149585 20
115  42.37492371 -122.88171161
120 Linear Feature 290
111  42.37140818 -122.87932049 20
111  42.37165844 -122.87917703 20
112  42.37173867 -122.87919564  42.37177610 -122.87923045
111  42.37173867 -122.87919564 20
111  42.37177140 -122.87923042 20
112  42.37194896 -122.87926295  42.37204962 -122.87921352
111  42.37194896 -122.87926295 20
111  42.37285138 -122.87874164 20
111  42.37294598 -122.87868966 20
112  42.37303203 -122.87872577  42.37306152 -122.87879666
111  42.37303203 -122.87872577 20
111  42.37338316 -122.87982124 20
112  42.37332159 -122.88002003  42.37323671 -122.88008210
111  42.37332159 -122.88002003 20
115  42.37314661 -122.88012225
120 Linear Feature 289
111  42.37140950 -122.87831364 20
111  42.37152340 -122.87824552 20
112  42.37155629 -122.87826562  42.37156602 -122.87829432
111  42.37155629 -122.87826562 20
111  42.37163635 -122.87851651 20
112  42.37164549 -122.87870818  42.37163148 -122.87880542
111  42.37164549 -122.87870818 20
111  42.37163381 -122.87878213 20
112  42.37164342 -122.87890674  42.37165917 -122.87898291
111  42.37164342 -122.87890674 20
111  42.37166409 -122.87898173 20
112  42.37162659 -122.87914657  42.37156184 -122.87918976
111  42.37162659 -122.87914657 20
115  42.37139477 -122.87928022
120 Linear Feature 288
111  42.36944796 -122.87436451 20
111  42.36949531 -122.87431162 20
112  42.36953527 -122.87430675  42.36955908 -122.87431458
111  42.36953527 -122.87430675 20
111  42.36993630 -122.87451559
112  42.36993630 -122.87451559  42.36994987 -122.87452126 20
111  42.36997346 -122.87452756 20
112  42.37001692 -122.87454764  42.37003136 -122.87455872
111  42.37001692 -122.87454764 20
111  42.37025545 -122.87474505 20
112  42.37029247 -122.87476863  42.37031566 -122.87478139
111  42.37029247 -122.87476863 20
111  42.37044546 -122.87484031 20
112  42.37052843 -122.87485086  42.37055868 -122.87484542
111  42.37052843 -122.87485086 20
111  42.37056849 -122.87484266 20
112  42.37068533 -122.87492796  42.37072258 -122.87503362
111  42.37068533 -122.87492796 20
112  42.37067131 -122.87507672  42.37063458 -122.87513623
111  42.37067131 -122.87507672 20
112  42.37062471 -122.87520651  42.37061578 -122.87525762
111  42.37062471 -122.87520651 20
112  42.37063197 -122.87537360  42.37065380 -122.87545848
111  42.37063197 -122.87537360 20
111  42.37151436 -122.87813451 20
112  42.37149680 -122.87818491  42.37147123 -122.87820057
111  42.37149680 -122.87818491 20
115  42.37138862 -122.87824740
120 Linear Feature 287
111  42.36985761 -122.87432941 20
111  42.37010116 -122.87445702 20
111  42.37014445 -122.87431102 20
111  42.37016440 -122.87432124 20
111  42.37012232 -122.87446834 20
111  42.37033448 -122.87457876 20
111  42.37032617 -122.87460793 20
115  42.36985014 -122.87435756
120 Linear Feature 286
111  42.36980906 -122.87429138 20
111  42.36982198 -122.87424645 20
111  42.36985022 -122.87422961 20
111  42.36991760 -122.87418881 20
111  42.36994575 -122.87420250 20
111  42.36983939 -122.87426762 20
115  42.36982947 -122.87430199
120 Linear Feature 285
111  42.36954114 -122.87409880 20
111  42.36963661 -122.87404165 20
111  42.36966402 -122.87405841 20
115  42.36955809 -122.87412117
120 Linear Feature 284
111  42.36952747 -122.87414498 20
111  42.36954114 -122.87409880 20
111  42.36956651 -122.87401311 20
111  42.36958696 -122.87402416 20
111  42.36955809 -122.87412117 20
115  42.36954785 -122.87415558
120 Linear Feature 283
111  42.36914858 -122.87418616 20
115  42.36919393 -122.87403058
120 Linear Feature 282
111  42.36919040 -122.87412460 20
115  42.36920255 -122.87408201
120 Linear Feature 281
111  42.36916941 -122.87419723 20
111  42.36919040 -122.87412460 20
111  42.36931064 -122.87403635 20
111  42.36928830 -122.87402070 20
111  42.36920255 -122.87408201 20
115  42.36921382 -122.87404171
120 Linear Feature 280
111  42.36829859 -122.87362929 20
111  42.36830751 -122.87359533 20
111  42.36859934 -122.87374852 20
111  42.36859676 -122.87375800 20
115  42.36858215 -122.87375077
120 Linear Feature 279
111  42.36819601 -122.87357561 20
111  42.36820534 -122.87354166 20
111  42.36828807 -122.87358444 20
115  42.36827274 -122.87364009
120 Linear Feature 277
111  42.37046872 -122.87436518 20
111  42.37042669 -122.87438864 20
111  42.37042455 -122.87447689 20
111  42.37037885 -122.87450289 20
111  42.37039465 -122.87455493 20
111  42.37029468 -122.87461196 20
111  42.37031832 -122.87468704 20
111  42.37032885 -122.87469328 20
111  42.37042180 -122.87464109 20
111  42.37043906 -122.87469306 20
111  42.37048440 -122.87466613 20
111  42.37053201 -122.87472481 20
115  42.37057408 -122.87470157
120 Linear Feature 276
111  42.37027247 -122.87409339 20
111  42.37025427 -122.87415428 20
111  42.37029964 -122.87421746 20
111  42.37028103 -122.87427940 20
111  42.37032043 -122.87429979 20
111  42.37028081 -122.87443782 20
111  42.37034522 -122.87447122 20
111  42.37038552 -122.87433370 20
111  42.37042504 -122.87435503 20
111  42.37044286 -122.87429128 20
111  42.37050710 -122.87428692 20
115  42.37052396 -122.87422934
120 Linear Feature 275
111  42.36997194 -122.87396639 20
111  42.36995630 -122.87402287 20
111  42.37000142 -122.87408447 20
111  42.36998318 -122.87414793 20
111  42.37002164 -122.87416927 20
111  42.36998264 -122.87430574 20
111  42.37004727 -122.87434008 20
111  42.37008672 -122.87420359 20
111  42.37012549 -122.87422319 20
111  42.37014473 -122.87416118 20
111  42.37020835 -122.87415594 20
115  42.37022532 -122.87409802
120 Linear Feature 274
111  42.36968093 -122.87381286 20
111  42.36966367 -122.87387030 20
111  42.36971008 -122.87393370 20
111  42.36969106 -122.87399560 20
111  42.36973063 -122.87401696 20
111  42.36969077 -122.87415185 20
111  42.36975594 -122.87418597 20
111  42.36979530 -122.87405076 20
111  42.36983434 -122.87407082 20
111  42.36985220 -122.87400771 20
111  42.36991627 -122.87400308 20
115  42.36993384 -122.87394377
120 Linear Feature 273
111  42.36932504 -122.87363532 20
111  42.36930608 -122.87369948 20
111  42.36936949 -122.87379422 20
111  42.36934706 -122.87387200 20
111  42.36939061 -122.87389484 20
111  42.36933654 -122.87408040 20
111  42.36940747 -122.87411757 20
111  42.36946099 -122.87393133 20
111  42.36950346 -122.87395493 20
111  42.36952564 -122.87387702 20
111  42.36962065 -122.87386395 20
115  42.36963634 -122.87380285
120 Linear Feature 272
111  42.36894721 -122.87353888 20
111  42.36892814 -122.87360687 20
111  42.36899129 -122.87370166 20
111  42.36896783 -122.87377980 20
111  42.36901144 -122.87380227 20
111  42.36895893 -122.87398266 20
111  42.36903106 -122.87401868 20
111  42.36908322 -122.87383497 20
111  42.36912527 -122.87385775 20
111  42.36914753 -122.87378136 20
111  42.36924100 -122.87376760 20
115  42.36926075 -122.87369913
120 Linear Feature 271
111  42.36805293 -122.87326994 20
111  42.36812901 -122.87350252 20
111  42.36818506 -122.87353095 20
115  42.36816981 -122.87358570
120 Linear Feature 270
111  42.36860829 -122.87348772 20
115  42.36867595 -122.87325849
120 Linear Feature 269
111  42.36831878 -122.87333375 20
111  42.36835297 -122.87321979 20
115  42.36838741 -122.87310503
120 Linear Feature 268
111  42.36809878 -122.87294417 20
111  42.36802931 -122.87317903 20
111  42.36811819 -122.87328927 20
111  42.36811136 -122.87331562 20
112  42.36813660 -122.87339551  42.36817225 -122.87341262 20
111  42.36818838 -122.87335877 20
111  42.36819783 -122.87333070 20
111  42.36831878 -122.87333375 20
111  42.36834877 -122.87337350 20
