A
1000 Generated by WorldEditor

1     39 1 0 KJFK John F Kennedy Int'l
113  40.64266834 -073.78379964 20
110 1 0.00 0.0000 New Taxiway 475
111  40.65159847 -073.78553570 20
111  40.65179577 -073.78531994 20
112  40.65179301 -073.78516110  40.65174885 -073.78506290 20
112  40.65161087 -073.78509563  40.65156948 -073.78511503 20
111  40.65149957 -073.78515019 20
112  40.65137906 -073.78535146  40.65137170 -073.78549574 20
112  40.65144345 -073.78558667  40.65146645 -073.78561213 20
111  40.65152918 -073.78567324 20
111  40.65149698 -073.78575204 20
112  40.65127972 -073.78554302  40.65124016 -073.78538905 20
112  40.65128432 -073.78522779  40.65130088 -073.78517565 20
112  40.65141747 -073.78505449  40.65151130 -073.78500599 20
112  40.65179261 -073.78486344  40.65190641 -073.78480919 20
111  40.65210809 -073.78462709 20
111  40.65214374 -073.78447721 20
111  40.65219733 -073.78445065 20
112  40.65220809 -073.78427484  40.65220970 -073.78414848 21
112  40.65214142 -073.78389916  40.65210865 -073.78382617 20
111  40.65166347 -073.78284640 21
111  40.65152561 -073.78254108 20
111  40.65122104 -073.78186892 21
111  40.65107970 -073.78155628 20
111  40.65067185 -073.78065818 21
111  40.65052941 -073.78034236 20
111  40.64955951 -073.77820367 21
111  40.64941297 -073.77788049 20
111  40.64862612 -073.77614473 21
111  40.64847096 -073.77580266 20
111  40.64760767 -073.77389821 21
111  40.64746237 -073.77357825 20
111  40.64673812 -073.77198048 20
112  40.64654798 -073.77168975  40.64642250 -073.77156088 20
112  40.64621554 -073.77153511  40.64616828 -073.77153511 20
111  40.64478433 -073.77154854 20
112  40.64459066 -073.77160428  40.64452944 -073.77164095 21
111  40.64432798 -073.77177884 20
111  40.64095044 -073.77442170 21
111  40.64070456 -073.77461239 20
111  40.63793908 -073.77677135 21
111  40.63757113 -073.77705743 20
111  40.63597034 -073.77830486 20
112  40.63579832 -073.77845606  40.63574689 -073.77851737 21
111  40.63558345 -073.77867432 20
111  40.63538511 -073.77886751 20
112  40.63536047 -073.77898926  40.63538250 -073.77903927
112  40.63529858 -073.77903819  40.63527287 -073.77899947 20
111  40.63522839 -073.77903088 20
111  40.63486855 -073.77939613 20
112  40.63470185 -073.77977643  40.63467675 -073.78000791 20
111  40.63474487 -073.78022287 20
111  40.63514102 -073.78142518 20
111  40.63524744 -073.78168376 20
112  40.63531363 -073.78178900  40.63534813 -073.78182126
111  40.63542799 -073.78195898 20
112  40.63541662 -073.78205337  40.63543888 -073.78210178 20
111  40.63560011 -073.78245222 21
111  40.63574090 -073.78276660 20
111  40.63605305 -073.78345418 21
111  40.63619875 -073.78376556 20
111  40.63626125 -073.78389922
111  40.63631791 -073.78403327 20
111  40.63692374 -073.78537603 21
111  40.63706177 -073.78569492 20
111  40.63837264 -073.78857595 21
111  40.63851845 -073.78888713 20
111  40.63860811 -073.78908471 20
111  40.63864546 -073.78917397 20
111  40.63904395 -073.79005261 20
111  40.63906193 -073.79009276 20
111  40.63920352 -073.79039852 21
111  40.63933494 -073.79069227 20
111  40.63936118 -073.79074566 20
111  40.63938000 -073.79078331 20
111  40.63997016 -073.79208818 21
111  40.64018903 -073.79258665 21
112  40.64021839 -073.79257809  40.64023496 -073.79255032 21
111  40.64025508 -073.79251729 20
111  40.64030276 -073.79270422 20
112  40.64027899 -073.79277841  40.64030181 -073.79283210 20
111  40.64085798 -073.79404769 20
112  40.64109083 -073.79433590  40.64125642 -073.79444528 20
111  40.64134677 -073.79443066 20
111  40.64197701 -073.79438804 21
111  40.64238088 -073.79435841 20
111  40.64350268 -073.79427148 20
112  40.64379854 -073.79421997  40.64397426 -073.79418091 20
111  40.64420425 -073.79414642 20
112  40.64440102 -073.79414598  40.64449416 -073.79415765
111  40.64439814 -073.79424666 20
111  40.64426992 -073.79424787 20
112  40.64414768 -073.79426261  40.64407598 -073.79427915 20
111  40.64375586 -073.79434650 20
112  40.64351748 -073.79438313  40.64342964 -073.79438785 20
111  40.64238554 -073.79446459 21
111  40.64194898 -073.79450124 20
111  40.64146678 -073.79454612 20
112  40.64078381 -073.79410437  40.64056512 -073.79362009 20
111  40.64010707 -073.79261332 21
111  40.63988036 -073.79211294 20
111  40.63927806 -073.79077117 21
111  40.63910956 -073.79041446 20
111  40.63845527 -073.78896641 21
111  40.63829215 -073.78860262 20
111  40.63700867 -073.78576561 21
111  40.63683658 -073.78539239 20
111  40.63612501 -073.78381965 21
111  40.63598717 -073.78350974 20
111  40.63566783 -073.78281764 21
111  40.63552622 -073.78250347 20
111  40.63509959 -073.78157044 20
112  40.63504760 -073.78141926  40.63502251 -073.78134840 20
111  40.63465862 -073.78023349 20
112  40.63461617 -073.77971251  40.63465911 -073.77947357 20
111  40.63480227 -073.77932580 20
111  40.63554291 -073.77858120 21
111  40.63575892 -073.77836465 20
112  40.63599032 -073.77816279  40.63607995 -073.77809407 20
111  40.63751160 -073.77697835 21
111  40.63791563 -073.77666153 20
111  40.64064469 -073.77452554 21
111  40.64092612 -073.77430821 20
111  40.64426580 -073.77170374 21
111  40.64443832 -073.77157172 21
112  40.64461084 -073.77147490  40.64471881 -073.77143823 20
111  40.64482677 -073.77144116 20
111  40.64623813 -073.77141608 20
112  40.64652347 -073.77154120  40.64670259 -073.77167788 20
111  40.64677532 -073.77184118 20
111  40.64752489 -073.77349379 21
111  40.64769382 -073.77387180 20
111  40.64853559 -073.77572566 21
111  40.64871468 -073.77611723 20
111  40.64946800 -073.77779083 21
111  40.64964126 -073.77816567 20
111  40.65058671 -073.78025673 21
111  40.65075909 -073.78064016 20
111  40.65113549 -073.78146188 21
111  40.65130454 -073.78183304 20
111  40.65158736 -073.78245789 21
111  40.65175302 -073.78282180 20
111  40.65219880 -073.78381233 21
112  40.65228222 -073.78433558  40.65226202 -073.78464268
111  40.65228222 -073.78433558
112  40.65228222 -073.78433558  40.65226000 -073.78455866 20
111  40.65219611 -073.78469458 20
111  40.65201537 -073.78510606 20
112  40.65186813 -073.78536661  40.65179998 -073.78545058 20
113  40.65166621 -073.78560169
110 2 0.00 0.0000 New Taxiway 3
111  40.64012341 -073.78990068 20
111  40.63995309 -073.78951535 20
111  40.63984470 -073.78940178 20
111  40.63985980 -073.78937437 20
111  40.64002057 -073.78956677 20
111  40.64004740 -073.78953338 20
113  40.64018302 -073.78985157 20
110 2 0.00 0.0000 New Taxiway 2
111  40.64019793 -073.78988300 20
111  40.64025456 -073.79001656 20
111  40.64023519 -073.79003620 20
111  40.64021880 -073.79031904 20
111  40.64020538 -073.79032100 20
111  40.64019793 -073.79009905 20
113  40.64013235 -073.78993210 20
110 1 0.00 0.0000 New Taxiway 34
112  40.64187891 -073.78686901  40.64186077 -073.78679133 20
111  40.64190229 -073.78677163 20
111  40.64185361 -073.78652414 20
111  40.64190672 -073.78650625 20
111  40.64194876 -073.78670747 20
111  40.64198165 -073.78669733 20
111  40.64215119 -073.78753415 20
111  40.64211472 -073.78754734 20
111  40.64215455 -073.78775439 20
111  40.64210381 -073.78777475 20
111  40.64206162 -073.78757067 20
113  40.64202852 -073.78758286 20
110 1 0.00 0.0000 New Taxiway 33
111  40.64326047 -073.78996892 20
111  40.64350203 -073.78941896 20
111  40.64305013 -073.78907237 20
111  40.64307733 -073.78901660 20
111  40.64298816 -073.78895286 20
111  40.64300478 -073.78890506 20
111  40.64309849 -073.78896880 20
111  40.64312116 -073.78892099 20
111  40.64368491 -073.78935721 20
111  40.64366736 -073.78939782 20
111  40.64381445 -073.78951937 20
111  40.64378979 -073.78957103 20
111  40.64361767 -073.78943834 20
111  40.64360518 -073.78946438 20
111  40.64356883 -073.78947563 20
113  40.64332541 -073.79001806 20
110 1 0.00 0.0000 New Taxiway 32
111  40.64828440 -073.78367991 20
111  40.64826228 -073.78357650 20
111  40.64822405 -073.78359241 20
111  40.64807720 -073.78275459 20
111  40.64811945 -073.78274398 20
111  40.64810335 -073.78262997 20
111  40.64814157 -073.78261937 20
111  40.64816773 -073.78272807 20
111  40.64820193 -073.78271482 20
111  40.64835481 -073.78354999 20
111  40.64831257 -073.78356060 20
113  40.64832665 -073.78366665 20
110 1 0.00 0.0000 New Taxiway 29
111  40.64683341 -073.78925800 20
111  40.64669347 -073.78914997 20
111  40.64665697 -073.78922626 20
111  40.64662219 -073.78920164 20
111  40.64654109 -073.78938417 20
111  40.64649401 -073.78934432 20
111  40.64657230 -073.78915467 20
111  40.64654022 -073.78913588 20
111  40.64686539 -073.78835976 20
111  40.64689747 -073.78838324 20
111  40.64702392 -073.78809965 20
111  40.64707123 -073.78813544 20
111  40.64694650 -073.78842665 20
111  40.64697538 -073.78845483 20
111  40.64673267 -073.78906736 20
113  40.64686625 -073.78917929 20
110 2 0.00 0.0000 New Taxiway 28
111  40.64536497 -073.79436011 20
111  40.64439814 -073.79424666
111  40.64440102 -073.79414598 20
113  40.64537459 -073.79426414
110 2 0.00 0.0000 New Taxiway 26
111  40.65304573 -073.78700648 20
111  40.65323361 -073.78655472
111  40.65329787 -073.78660413 20
113  40.65310504 -073.78705656
110 2 0.00 0.0000 New Taxiway 25
111  40.65138346 -073.78624222
111  40.65130983 -073.78621117 20
112  40.65155429 -073.78561334  40.65157491 -073.78556676 20
111  40.65159847 -073.78553570
111  40.65166621 -073.78560169 20
114  40.65162203 -073.78567545  40.65161025 -073.78569098 20
110 1 0.00 0.0000 New Taxiway 13
111  40.65360493 -073.79014815 20
111  40.65362684 -073.79016419 20
111  40.65357329 -073.79028611 20
111  40.65360980 -073.79032140 20
111  40.65361866 -073.79029890 20
111  40.65394912 -073.79054231 20
111  40.65342427 -073.79180632 20
111  40.65337891 -073.79177216 20
111  40.65324932 -073.79115723 20
111  40.65355063 -073.79046118 20
111  40.65306141 -073.79010247 20
111  40.65317805 -073.78982917 20
111  40.65309057 -073.78976938 20
111  40.65348583 -073.78880002 20
113  40.65401716 -073.78919289 20
110 2 0.00 0.0000 New Taxiway 15
111  40.65276490 -073.78875676
111  40.65274883 -073.78866147
111  40.65279971 -073.78856266
111  40.65301926 -073.78877088
113  40.65294429 -073.78891557
110 2 0.00 0.0000 New Taxiway 16
111  40.65370471 -073.78862265
111  40.65378504 -073.78842855
111  40.65402334 -073.78860500
111  40.65404744 -073.78870735
113  40.65399121 -073.78882735
110 2 0.00 0.0000 New Taxiway 14
111  40.65279168 -073.78819915
111  40.65287200 -073.78805092
111  40.65309959 -073.78824503
113  40.65301926 -073.78839678
110 1 0.00 0.0000 New Taxiway 12
111  40.65261921 -073.78915988
111  40.65268403 -073.78914428
112  40.65268615 -073.78823171  40.65279325 -073.78774468
111  40.65295122 -073.78766703
112  40.65311990 -073.78765292  40.65320291 -073.78772350
111  40.65395797 -073.78839052
112  40.65409720 -073.78870815  40.65413201 -073.78890225
111  40.65410256 -073.78899401
111  40.65401420 -073.78919165
111  40.65347334 -073.79020452
111  40.65360722 -073.79040216
111  40.65337963 -073.79177149
111  40.65331001 -073.79179267
111  40.65304916 -073.79065107
113  40.65296269 -073.79069059
110 2 0.00 0.0000 New Taxiway 9
111  40.64437879 -073.79664166
111  40.64437519 -073.79651775 20
111  40.64501823 -073.79656971
113  40.64502487 -073.79669511 20
110 1 0.00 0.0000 New Taxiway 7
111  40.64206994 -073.78976595
112  40.64187022 -073.79003945  40.64184638 -073.79008734
111  40.64181572 -073.79023998 20
112  40.64169422 -073.79078171  40.64168740 -073.79082511 20
111  40.64170216 -073.79085204 20
111  40.64217870 -073.79150054 20
111  40.64213253 -073.79155839 20
112  40.64166356 -073.79092537  40.64164085 -073.79089395 20
111  40.64160792 -073.79091789 20
112  40.64037533 -073.79248931  40.64032499 -073.79255339 20
111  40.64036158 -073.79264202 20
112  40.64064950 -073.79326908  40.64066168 -073.79329504 20
112  40.64070315 -073.79330448  40.64072962 -073.79329492 20
111  40.64076625 -073.79323269
111  40.64081167 -073.79329101 20
112  40.64074685 -073.79337136  40.64071666 -073.79340240 20
111  40.64073325 -073.79345701 20
112  40.64101890 -073.79408642  40.64108540 -073.79422983 20
112  40.64135746 -073.79431149  40.64145116 -073.79431149 20
111  40.64149600 -073.79425342 20
112  40.64271262 -073.79270276  40.64274259 -073.79266819 20
111  40.64272386 -073.79264185 20
111  40.64249028 -073.79222867 20
111  40.64242158 -073.79204595 20
111  40.64237845 -073.79193705 20
111  40.64234506 -073.79185623 20
111  40.64236735 -073.79182857 20
111  40.64240033 -073.79178448 20
111  40.64244740 -073.79191048 20
111  40.64254399 -073.79217435 20
112  40.64275134 -073.79253815  40.64277382 -073.79258424 20
111  40.64281754 -073.79255955 20
112  40.64289873 -073.79250358  40.64296493 -073.79246572 20
111  40.64301489 -073.79246078 20
112  40.64323099 -073.79247724  40.64332467 -073.79249370 20
111  40.64347456 -073.79255626 20
112  40.64393172 -073.79279002  40.64399168 -073.79281965 20
112  40.64415156 -073.79267149  40.64420902 -073.79260071 20
111  40.64422026 -073.79250358 20
112  40.64422151 -073.79179078  40.64422026 -073.79168543 20
111  40.64414782 -073.79167555 20
111  40.64396670 -073.79166732 20
111  40.64397544 -073.79156196 20
112  40.64419389 -073.79157464  40.64428882 -073.79157958 20
111  40.64429021 -073.79173646 20
112  40.64428688 -073.79253173  40.64428782 -073.79263438 20
112  40.64414330 -073.79286566  40.64407948 -073.79296090 20
111  40.64401097 -073.79291514 21
111  40.64361776 -073.79272714 21
112  40.64332684 -073.79258739  40.64325176 -073.79256636 21
112  40.64298712 -073.79255647  40.64291579 -073.79257007 21
111  40.64281256 -073.79266531 21
111  40.64275907 -073.79276549 21
112  40.64155913 -073.79428931  40.64153990 -073.79431466 20
112  40.64125136 -073.79437442  40.64104114 -073.79431466 20
111  40.64096494 -073.79413981 20
112  40.64033350 -073.79274717  40.64030910 -073.79269152 20
111  40.64030276 -073.79270422
111  40.64025508 -073.79251729 21
111  40.64163216 -073.79077482 21
111  40.64179355 -073.79003010 21
113  40.64202856 -073.78973072
110 1 0.00 0.0000 New Taxiway 6
111  40.64099584 -073.78795742 20
111  40.63976400 -073.78859019 20
111  40.63919236 -073.78869769 20
111  40.63876524 -073.78902175 20
112  40.63865554 -073.78913309  40.63864158 -073.78914944 20
111  40.63864546 -073.78917397 20
111  40.63860811 -073.78908471 20
112  40.63862018 -073.78904760  40.63861012 -073.78903169 20
111  40.63831239 -073.78836365 20
111  40.63836469 -073.78830797 20
112  40.63865236 -073.78893361  40.63868455 -073.78899724 20
111  40.63872277 -073.78896277 20
111  40.63915729 -073.78861814 20
111  40.63977487 -073.78848824 21
113  40.64097584 -073.78787850
110 1 0.00 0.0000 New Taxiway 78
111  40.64788883 -073.80143684 20
111  40.64788110 -073.80037359 20
111  40.64868248 -073.80036967 20
113  40.64869140 -073.80141646 20
110 1 0.00 0.0000 New Taxiway 77
111  40.64790906 -073.79960908 20
111  40.64790014 -073.79908765 20
111  40.64817976 -073.79908373 20
111  40.64817083 -073.79877793 20
111  40.64870033 -073.79877401 20
113  40.64871222 -073.79958948 20
110 2 0.00 0.0000 New Taxiway 73
111  40.65631066 -073.77988976
111  40.65664211 -073.77981115
111  40.65668683 -073.78006361
113  40.65635424 -073.78015885
110 2 0.00 0.0000 New Taxiway 72
111  40.65644870 -073.78050467
111  40.65692877 -073.78013967
111  40.65746962 -073.78130332
113  40.65698285 -073.78167128
110 1 0.00 0.0000 New Taxiway 67
111  40.65512135 -073.77910158 20
111  40.65563147 -073.77872718 20
111  40.65671547 -073.78109586 20
111  40.65650099 -073.78122575 20
111  40.65644882 -073.78114170 20
113  40.65615318 -073.78138621 20
110 2 0.00 0.0000 New Taxiway 2
111  40.64386696 -073.79503533
111  40.64387428 -073.79476057
112  40.64413397 -073.79477985  40.64428027 -073.79479672
111  40.64442657 -073.79481118
111  40.64443430 -073.79472632
111  40.64493337 -073.79478751
111  40.64492583 -073.79487626
111  40.64547081 -073.79493169
111  40.64545069 -073.79521850
111  40.64490754 -073.79514620
111  40.64490248 -073.79522353
111  40.64439701 -073.79516435
113  40.64440248 -073.79508313
110 2 0.00 0.0000 New Taxiway 1
111  40.64487931 -073.79575116
111  40.64487969 -073.79583052
111  40.64517855 -073.79586403
112  40.64533809 -073.79588258  40.64536249 -073.79588753
111  40.64544976 -073.79591474
111  40.64539203 -073.79618506
112  40.64530733 -073.79615877  40.64525885 -073.79614926
111  40.64522123 -073.79614441
111  40.64488030 -073.79611060
111  40.64488059 -073.79618209
111  40.64437758 -073.79612787
111  40.64437799 -073.79605871
112  40.64414979 -073.79603626  40.64405875 -073.79602215
111  40.64383060 -073.79604395
111  40.64382581 -073.79576808
112  40.64410695 -073.79576455  40.64417121 -073.79576455
111  40.64437664 -073.79578122
113  40.64437758 -073.79568872
110 2 0.00 0.0000 New Taxiway 60
111  40.65644896 -073.77637639
111  40.65723725 -073.77579999
111  40.65801960 -073.77754488
113  40.65726403 -073.77814089
110 2 0.00 0.0000 New Taxiway 58
111  40.65710637 -073.77834479
111  40.65799877 -073.77765468
111  40.65859687 -073.77898047
113  40.65770218 -073.77964043
110 2 0.00 0.0000 New Taxiway 57
111  40.65106411 -073.76983587
111  40.65201830 -073.76910528
111  40.65237860 -073.76990372
113  40.65144025 -073.77064474
110 1 0.00 0.0000 New Taxiway 56
111  40.65883736 -073.77932372 20
111  40.66001831 -073.77838263 20
111  40.66030686 -073.77901394 20
113  40.65911401 -073.77994328 20
110 1 0.00 0.0000 New Taxiway 55
111  40.65805641 -073.77779641 20
111  40.65864247 -073.77732591 20
111  40.65866330 -073.77736513 20
111  40.65887152 -073.77720436 20
111  40.65899646 -073.77747884 20
111  40.65878228 -073.77763961 20
111  40.65880013 -073.77767882 20
111  40.65875849 -073.77771019 20
