A
1050 Generated by WorldEditor 1.6.0r1

1    131 1 0 KFMH Cape Cod CGAS
111  41.65495639 -070.52827883 51
112  41.65485311 -070.52830831  41.65478942 -070.52831385
111  41.65485311 -070.52830831
112  41.65485311 -070.52830831  41.65480226 -070.52831273 51
112  41.65466007 -070.52826490  41.65458370 -070.52822436
111  41.65466007 -070.52826490
112  41.65466007 -070.52826490  41.65448805 -070.52817358 51
111  41.65443807 -070.52794977 51
111  41.65419469 -070.52686773 51
115  41.65410373 -070.52645130
120 Linear Feature 19
111  41.65690616 -070.52632326 51
112  41.65710065 -070.52653035  41.65715735 -070.52671172 51
111  41.65709200 -070.52686222 51
115  41.65732649 -070.52647118
120 Linear Feature 18
111  41.65745714 -070.52640159 51
112  41.65738511 -070.52642102  41.65734859 -070.52644031 51
111  41.65732649 -070.52647118 51
115  41.65736994 -070.52638919
120 Twy L CL
111  41.66255419 -070.52980319 51 105
111  41.66307200 -070.53070625 51 105
112  41.66303971 -070.53085598  41.66296474 -070.53088068 51 105
111  41.66286326 -070.53088223 51 105
111  41.66234436 -070.53089621 51 101
111  41.66059597 -070.53095941 51 101
112  41.66045412 -070.53092236  41.66040799 -070.53089148 51 101
115  41.66035694 -070.53082328
120 Twy E CL
111  41.66314618 -070.51174849 51 101
111  41.66439803 -070.51348246 51 105
115  41.66472638 -070.51393709
120 Twy E CL
111  41.66473377 -070.51427525 51 105
112  41.66478114 -070.51410050  41.66476579 -070.51399329 51 105
111  41.66472638 -070.51393709 51 105
112  41.66487391 -070.51402545  41.66495666 -070.51403528 51 105
115  41.66499871 -070.51399687
120 Twy D CL
111  41.66468476 -070.51441290 51 105
112  41.66481258 -070.51439231  41.66488081 -070.51440904 51 105
111  41.66490684 -070.51453559 51 105
111  41.66492886 -070.51426367 51 105
112  41.66495289 -070.51414403  41.66496730 -070.51411830 51 105
115  41.66499133 -070.51409128
120 Twy D CL
111  41.66269351 -070.52998470 51 105
111  41.66303228 -070.53057323 51 105
112  41.66317724 -070.53059467  41.66324291 -070.53049283
111  41.66317724 -070.53059467
112  41.66317724 -070.53059467  41.66320287 -070.53054214 51 105
111  41.66323170 -070.53041028 51 105
111  41.66341707 -070.52970319 51 101
111  41.66394740 -070.52763723 51 101
112  41.66397142 -070.52750001  41.66397783 -070.52744319 51 101
111  41.66398424 -070.52737030 51 101
111  41.66402926 -070.52675996 51 101
111  41.66430355 -070.52290688 51 101
111  41.66432529 -070.52260304 51 101
111  41.66434478 -070.52233064 51 101
111  41.66436970 -070.52198228 51 101
111  41.66437448 -070.52191554 51 101
111  41.66439011 -070.52169698 51 101
111  41.66440071 -070.52154884 51 101
111  41.66441688 -070.52132291 51 101
111  41.66442643 -070.52118942 51 101
111  41.66444710 -070.52090043 51 101
111  41.66452014 -070.51992617 51 101
111  41.66454381 -070.51959740 51 101
111  41.66462259 -070.51850301 51 101
111  41.66463804 -070.51828838 51 101
111  41.66466628 -070.51789615 51 101
111  41.66468662 -070.51761362 51 101
111  41.66474670 -070.51677903 51 101
111  41.66479641 -070.51609323 51 101
111  41.66484963 -070.51535511 51 105
115  41.66490684 -070.51453559
120 Twy C CL
111  41.66130407 -070.52762246 51 105
111  41.66099153 -070.52707447 51 105
112  41.66077934 -070.52690930  41.66061788 -070.52683675 51 105
111  41.66051349 -070.52683526 51 105
112  41.66063864 -070.52668393  41.66068823 -070.52653420 51 105
111  41.66061442 -070.52642769 51 105
115  41.66029151 -070.52585654
120 Twy CL CL
111  41.65466183 -070.52600574 51 105
111  41.65495345 -070.52604152 51 101
111  41.65690616 -070.52632326 51 101
111  41.65736994 -070.52638919 51 101
111  41.65745714 -070.52640159 51 101
111  41.65784618 -070.52645689 51 101
111  41.65996588 -070.52675618 51 105
115  41.66051349 -070.52683526
120 Twy CL CL
111  41.65348321 -070.52645952 51 105
111  41.65391683 -070.52599340 51 105
112  41.65409789 -070.52591931  41.65422359 -070.52592549 51 105
111  41.65425704 -070.52594092 51 105
111  41.65466183 -070.52600574 51 105
112  41.65446463 -070.52573409  41.65437929 -070.52549176
111  41.65446463 -070.52573409
112  41.65446463 -070.52573409  41.65436545 -070.52548250 51 105
111  41.65454766 -070.52531426 51 105
115  41.65497321 -070.52485739
120 Twy CL CL
111  41.65326654 -070.52664516 51 105
111  41.65370597 -070.52617515 51 105
112  41.65372673 -070.52598531  41.65370136 -070.52588807
111  41.65372673 -070.52598531
112  41.65372673 -070.52598531  41.65370251 -070.52587418 51 105
111  41.65361685 -070.52585930 51 105
111  41.65372327 -070.52586337 51 105
112  41.65399082 -070.52579855  41.65411191 -070.52574915 51 105
111  41.65419034 -070.52565037 51 105
115  41.65458821 -070.52522437
120 Twy C CL
111  41.65051199 -070.52541620 51 101
111  41.65300819 -070.52577201 51 105
115  41.65361685 -070.52585930
120 Twy B/E CL
111  41.66277621 -070.51171894 51 101
112  41.66299533 -070.51166328  41.66311297 -070.51169292 51 101
111  41.66314618 -070.51174849 51 101
112  41.66311712 -070.51152064  41.66313096 -070.51136318 51 101
115  41.66322544 -070.51123480
120 Twy B/C CL
111  41.65007375 -070.52541482 51 101
112  41.65017371 -070.52536861  41.65022176 -070.52536861 51 101
111  41.65027654 -070.52538019 51 101
111  41.65051199 -070.52541620 51 101
112  41.65042934 -070.52521427  41.65045913 -070.52505607 51 101
115  41.65055977 -070.52489103
120 Twy B CL
111  41.65638199 -070.51860943 51 105
111  41.65678435 -070.51818060 51 101
111  41.66277621 -070.51171894 51 101
111  41.66322544 -070.51123480 51 101
111  41.66327388 -070.51118259 51 101
112  41.66360588 -070.51095186  41.66374012 -070.51090370 51 101
111  41.66387435 -070.51090184 51 101
111  41.66594467 -070.51066472 51 101
112  41.66637921 -070.51077032  41.66655081 -070.51087962 51 101
111  41.66666183 -070.51104379 51 105
112  41.66686219 -070.51154467  41.66691616 -070.51190777
111  41.66686219 -070.51154467
112  41.66686219 -070.51154467  41.66690786 -070.51197631 51 105
111  41.66667813 -070.51219862 51 105
115  41.66614118 -070.51277290
120 Twy B CL
111  41.65580868 -070.51798489 51 105
111  41.65614350 -070.51856658 51 105
112  41.65625559 -070.51864811  41.65633308 -070.51866850 51 105
111  41.65638199 -070.51860943 51 105
112  41.65632061 -070.51877407  41.65630676 -070.51888335 51 105
111  41.65637179 -070.51896302 51 105
115  41.65669554 -070.51952803
120 Twy B CL
111  41.65666936 -070.51954644 51 105
111  41.65633445 -070.51896484 51 105
112  41.65622236 -070.51888334  41.65614486 -070.51886296 51 105
111  41.65609596 -070.51892205 51 105
112  41.65615732 -070.51875739  41.65617115 -070.51864810 51 105
111  41.65610611 -070.51856846 51 105
115  41.65578228 -070.51800353
120 Twy B CL
111  41.65127817 -070.52878679 51 105
111  41.65084329 -070.52925517 51 105
112  41.65012556 -070.52928456  41.64974294 -070.52920455
111  41.65012556 -070.52928456
112  41.65012556 -070.52928456  41.65000990 -070.52925860 51 105
112  41.64983181 -070.52916358  41.64974835 -070.52911325
111  41.64983181 -070.52916358
112  41.64983181 -070.52916358  41.64969237 -070.52907949 51 101
111  41.64959891 -070.52898618 51 101
111  41.64930572 -070.52870528 51 101
111  41.64925568 -070.52865778 51 101
111  41.64842418 -070.52786067 51 101
112  41.64832961 -070.52745323  41.64836075 -070.52723716 51 101
111  41.64842036 -070.52719669 51 101
111  41.65007375 -070.52541482 51 101
111  41.65055977 -070.52489103 51 101
111  41.65183109 -070.52352091 51 101
111  41.65205855 -070.52327578 51 101
111  41.65429777 -070.52086254 51 101
111  41.65450589 -070.52064014 51 101
111  41.65472298 -070.52040643 51 101
111  41.65512934 -070.51995898 51 101
111  41.65569606 -070.51934746 51 105
115  41.65609596 -070.51892205
120 Twy A/B CL
111  41.65469125 -070.52096296 51 101
112  41.65450923 -070.52080873  41.65438563 -070.52077286 51 101
111  41.65429777 -070.52086254 51 101
112  41.65439308 -070.52060544  41.65439903 -070.52044998 51 101
111  41.65435297 -070.52037383 51 101
112  41.65454646 -070.52046991  41.65465368 -070.52047589 51 101
111  41.65472218 -070.52040215 51 101
112  41.65462688 -070.52065925  41.65460454 -070.52081870 51 101
115  41.65469125 -070.52096296
120 Twy A CL
111  41.65602392 -070.52328381 51 101
111  41.65469125 -070.52096296 51 101
111  41.65450589 -070.52064014 51 101
111  41.65435297 -070.52037383 51 101
111  41.65376364 -070.51934751 51 101
111  41.65358290 -070.51903356 51 101
111  41.65337954 -070.51867860 51 101
111  41.65313538 -070.51825340 51 101
111  41.65303774 -070.51808334 51 101
111  41.65292857 -070.51789323 51 101
111  41.65286325 -070.51777948 51 101
111  41.65281667 -070.51769917 51 101
111  41.65274299 -070.51757003 51 101
111  41.65264427 -070.51739811 51 101
111  41.65257130 -070.51727104 51 101
111  41.65247291 -070.51709969 51 101
111  41.65240538 -070.51698162 51 101
111  41.65230616 -070.51680930 51 101
111  41.65223509 -070.51668552 51 101
111  41.65214373 -070.51652938 51 101
111  41.65205567 -070.51637307 51 101
111  41.65197423 -070.51623124 51 101
111  41.65189419 -070.51609184 51 101
111  41.65180897 -070.51594343 51 101
111  41.65173073 -070.51580718 51 101
111  41.65163638 -070.51564286 51 101
111  41.65156481 -070.51551822 51 101
111  41.65146305 -070.51534101 51 101
111  41.65138293 -070.51520147 51 101
111  41.65129912 -070.51505520 51 101
111  41.65123798 -070.51494905 51 101
111  41.65113482 -070.51476788 51 101
111  41.65096881 -070.51448015 51 101
111  41.65036192 -070.51342338 51 101
112  41.65030907 -070.51329928  41.65029052 -070.51324219 51 101
111  41.65027939 -070.51318262 51 101
112  41.65027149 -070.51270935  41.65031489 -070.51248597
111  41.65027149 -070.51270935
112  41.65027149 -070.51270935  41.65029027 -070.51261269 51 101
112  41.65036123 -070.51246126  41.65039612 -070.51239536
111  41.65036123 -070.51246126
112  41.65036123 -070.51246126  41.65036960 -070.51244546 51 101
112  41.65038588 -070.51241733  41.65039385 -070.51240390
111  41.65038588 -070.51241733
112  41.65038588 -070.51241733  41.65042149 -070.51235734 51 101
111  41.65045065 -070.51232216 51 101
111  41.65047338 -070.51229496 51 101
111  41.65061162 -070.51215401 51 101
111  41.65073365 -070.51202391 51 101
111  41.65086390 -070.51188665 51 101
112  41.65128511 -070.51165478  41.65145176 -070.51162475 51 101
111  41.65167716 -070.51163891 51 101
112  41.65198322 -070.51175257  41.65221396 -070.51187052
111  41.65198322 -070.51175257
112  41.65198322 -070.51175257  41.65224441 -070.51184693 51 101
111  41.65231972 -070.51196059 51 101
115  41.65266583 -070.51256964
120 Twy A CL
111  41.65553620 -070.52420175 51 105
111  41.65597243 -070.52373260 51 105
112  41.65606594 -070.52348541  41.65606980 -070.52333647 51 105
111  41.65602498 -070.52327959 51 105
112  41.65621353 -070.52337578  41.65632018 -070.52336957 51 105
111  41.65637736 -070.52329820 51 105
115  41.65680006 -070.52284105
120 Twy A CL
111  41.65554968 -070.52423128 51 105
111  41.65598737 -070.52376337 51 105
112  41.65616355 -070.52370380  41.65625721 -070.52372117 51 105
111  41.65632955 -070.52381563 51 105
112  41.65629060 -070.52353004  41.65632212 -070.52338607 51 105
111  41.65639075 -070.52332898 51 105
115  41.65681453 -070.52287100
120 Twy A CL
111  41.65632955 -070.52381563 51 101
111  41.65659895 -070.52428951 51 101
111  41.65784618 -070.52645689 51 101
111  41.66035694 -070.53082328 51 101
111  41.66516679 -070.53922706 51 101
112  41.66558327 -070.53954846  41.66586369 -070.53962890 51 101
111  41.66609870 -070.53937150 51 101
111  41.66643675 -070.53901653 51 101
112  41.66671690 -070.53852502  41.66681465 -070.53824402 51 105
115  41.66681205 -070.53780102
120 Linear Feature 77
111  41.66369981 -070.52729066 1
111  41.66368796 -070.52741687 1
112  41.66353190 -070.52742687  41.66344641 -070.52734909 1
111  41.66346478 -070.52725157 1
112  41.66358005 -070.52709131  41.66368381 -070.52708020 1
113  41.66371286 -070.52716686 1
120 Linear Feature 30
111  41.65952786 -070.52910018 55
115  41.65916115 -070.52845266
120 Linear Feature 28
111  41.65749020 -070.52904116 20
115  41.65839896 -070.52810576
120 Linear Feature 1
111  41.65939768 -070.53303254 54
115  41.66044087 -070.53593397
120 Taxiway Edge
111  41.66445960 -070.51409278 53 102
112  41.66449422 -070.51394000  41.66449492 -070.51387416 53 102
111  41.66449284 -070.51383613 53 102
111  41.66431858 -070.51358447 53 102
115  41.66381307 -070.51288398
120 Taxiway Edge
111  41.66397612 -070.51268088 53 102
111  41.66448153 -070.51337525 53 102
111  41.66466897 -070.51363640 53 102
112  41.66477372 -070.51366756  41.66485021 -070.51368091 53 102
115  41.66489679 -070.51364417
120 Taxiway Edge
111  41.66605064 -070.51052366 53 102
112  41.66652122 -070.51071749  41.66669960 -070.51088256 53 102
111  41.66673704 -070.51094503 53 102
111  41.66695630 -070.51130932 53 102
115  41.66700511 -070.51138641
120 X
111  41.65185314 -070.52330409 53
111  41.65185566 -070.52325720 53
111  41.65185780 -070.52320489 53
111  41.65185566 -070.52325720 53
111  41.65181913 -070.52325210 53
111  41.65185566 -070.52325720 53
115  41.65189315 -070.52326321
120 X
111  41.66273574 -070.51127381 53
111  41.66273159 -070.51118849 53
111  41.66272673 -070.51110410 53
111  41.66273159 -070.51118849 53
111  41.66267615 -070.51119035 53
111  41.66273159 -070.51118849 53
115  41.66278770 -070.51119035
120 X
111  41.66286322 -070.51142776 53
111  41.66286253 -070.51137304 53
111  41.66286183 -070.51131740 53
111  41.66286253 -070.51137304 53
111  41.66281749 -070.51136841 53
111  41.66286253 -070.51137304 53
115  41.66290894 -070.51137490
120 X
111  41.65278844 -070.52790983 53
111  41.65278844 -070.52782955 53
111  41.65278844 -070.52775441 53
111  41.65278844 -070.52782955 53
111  41.65273218 -070.52781690 53
111  41.65278844 -070.52782955 53
115  41.65284711 -070.52784094
120 X
111  41.65083591 -070.52999868 53
111  41.65080221 -070.52997088 53
111  41.65077037 -070.52994108 53
111  41.65080221 -070.52997088 53
111  41.65082285 -070.52992618 53
111  41.65080221 -070.52997088 53
115  41.65078128 -070.53001710
120 X
111  41.65315802 -070.52932941 53
111  41.65311574 -070.52929424 53
111  41.65307865 -070.52926244 53
111  41.65311574 -070.52929424 53
111  41.65314094 -070.52924266 53
111  41.65311574 -070.52929424 53
115  41.65309240 -070.52934179
120 X
111  41.65116514 -070.52990522 53
111  41.65112645 -070.52987853 53
111  41.65109378 -070.52984539 53
111  41.65112645 -070.52987853 53
111  41.65115540 -070.52981936 53
111  41.65112645 -070.52987853 53
115  41.65110552 -070.52992475
120 X
111  41.65413954 -070.52647791 53
111  41.65410373 -070.52645130 53
111  41.65406979 -070.52642459 53
111  41.65410373 -070.52645130 53
111  41.65412167 -070.52640636 53
111  41.65410373 -070.52645130 53
115  41.65408616 -070.52649532
120 X
111  41.65725499 -070.52665284 53
111  41.65721410 -070.52665594 53
111  41.65717474 -070.52665762 53
111  41.65721410 -070.52665594 53
111  41.65721133 -070.52660512 53
111  41.65721410 -070.52665594 53
115  41.65721681 -070.52670572
120 X
111  41.66362444 -070.52731544 53
111  41.66359882 -070.52727101 53
111  41.66357502 -070.52722754 53
111  41.66359882 -070.52727101 53
111  41.66363079 -070.52723997 53
111  41.66359882 -070.52727101 53
115  41.66356750 -070.52730142
120 X
111  41.66132321 -070.52699352 53
111  41.66132822 -070.52693779 53
111  41.66133402 -070.52688446 53
111  41.66132822 -070.52693779 53
111  41.66136728 -070.52694567 53
111  41.66132822 -070.52693779 53
115  41.66128996 -070.52693009
120 Taxiway Edge
111  41.65438891 -070.52816954 53
115  41.65449162 -070.52833138
120 L Hold 14-32
111  41.66234630 -070.53103777 54 104
111  41.66234436 -070.53089621 54 104
115  41.66234231 -070.53074798
120 L Hold
111  41.66137866 -070.53076871 54
115  41.66081892 -070.53078719
120 E Hold 05-23
111  41.66431858 -070.51358447 54 104
111  41.66439803 -070.51348246 54 104
115  41.66448153 -070.51337525
120 D Hold 32-14
111  41.66314823 -070.52956983 54 104
111  41.66341707 -070.52970319 54 104
115  41.66366236 -070.52982488
120 D Hold 32-14
111  41.66375500 -070.52673172 54
111  41.66402926 -070.52675996 54
115  41.66429843 -070.52678767
120 D Hold 05-23
111  41.66491302 -070.51610671 54
111  41.66479641 -070.51609323 54
115  41.66467929 -070.51607970
120 D Hold 05-23
111  41.66512119 -070.51539041 54 104
111  41.66484963 -070.51535511 54 104
115  41.66457454 -070.51531935
120 D ILS 05-23
111  41.66485418 -070.51679062 56 103
111  41.66474670 -070.51677903 56 103
115  41.66464394 -070.51676794
120 C Hold 23-05
111  41.65496532 -070.52591556 54 104
111  41.65495345 -070.52604152 54 104
115  41.65494072 -070.52617677
120 C Hold 14-32
111  41.65995341 -070.52689678 54 104
111  41.65996588 -070.52675618 54 104
115  41.65997780 -070.52662168
120 C Hold 05-23
111  41.65299819 -070.52590520 54 104
111  41.65300819 -070.52577201 54 104
115  41.65301835 -070.52563674
120 B Hold 32-14
111  41.65671786 -070.51807025 54 104
111  41.65678435 -070.51818060 54 104
115  41.65684685 -070.51828431
120 B Hold 23
111  41.66659301 -070.51113417 54 104
111  41.66666183 -070.51104379 54 104
115  41.66673704 -070.51094503
120 B ILS 14-32
111  41.65519360 -070.52006552 56 103
111  41.65512934 -070.51995898 56 103
115  41.65506663 -070.51985502
120 B Hold 14-32
111  41.65576081 -070.51945359 54 104
111  41.65569606 -070.51934746 54 104
115  41.65563375 -070.51924532
120 B Hold 05
111  41.64905483 -070.53020025 54 104
111  41.64903143 -070.53006230 54 104
115  41.64900374 -070.52989907
120 B Hold 05
111  41.64975165 -070.52930018 54 104
111  41.64983181 -070.52916358 54 104
115  41.64990125 -070.52904525
120 A Hold 32
111  41.65137177 -070.51180754 54 104
111  41.65128511 -070.51165478 54 104
115  41.65106650 -070.51126943
120 A Hold 23-05
111  41.65668494 -070.52420027 54 104
111  41.65659895 -070.52428951 54 104
115  41.65652059 -070.52436848
120 A Hold 14
111  41.66687028 -070.53879789 54 104
111  41.66671690 -070.53852502 54 104
115  41.66662689 -070.53836488
120 A Hold 05-23
111  41.65567278 -070.52289499 54 104
111  41.65575696 -070.52280997 54 104
115  41.65583840 -070.52272773
120 Hold
111  41.65235940 -070.51018335 54 104
111  41.65246861 -070.51037200 54 104
115  41.65253461 -070.51048832
120 Hold
111  41.65162200 -070.52959353 54
111  41.65164505 -070.52972619 54
115  41.65167682 -070.52990897
120 Hold
111  41.65429486 -070.52682203 55
111  41.65419469 -070.52686773 55
115  41.65410045 -070.52691073
21  41.65243600 -070.52849461 2 39.0000 3.00 05  PAPI-4L
21  41.66632674 -070.53513360 2 127.0000 3.00 14  PAPI-4L
21  41.66474439 -070.51334067 2 219.0000 3.00 23  PAPI-4L
21  41.65266571 -070.51371165 2 307.0000 3.00 32  PAPI-4L
14  41.65198436 -070.52038555  29.53 0 Tower
1300  41.64947379 -070.52147141 -140.76 hangar heavy|jets|fighters ANG Hangar
1301 E none 
1300  41.65017319 -070.51472662  38.51 tie_down heavy|jets|fighters East Military Ramp 08
1301 D military 
1300  41.65053900 -070.51538166  38.51 tie_down heavy|jets|fighters East Military Ramp 07
1301 D military 
1300  41.65088887 -070.51603738  38.51 tie_down heavy|jets|fighters East Military Ramp 06
1301 D military 
1300  41.65125966 -070.51665127  38.51 tie_down heavy|jets|fighters East Military Ramp 05
1301 D military 
1300  41.65162819 -070.51730477  38.51 tie_down heavy|jets|fighters East Military Ramp 04
1301 D military 
1300  41.65199659 -070.51795145  38.51 tie_down heavy|jets|fighters East Military Ramp 03
1301 D military 
1300  41.65222265 -070.51849461  38.51 tie_down jets|fighters East Military Ramp 02
1301 C military 
1300  41.65246916 -070.51894487  38.51 tie_down jets|fighters East Military Ramp 01
1301 C military 
1300  41.64809078 -070.52875979 -50.43 tie_down jets|fighters ANG Ramp 08
1301 A military 
1300  41.64796244 -070.52888521 -50.43 tie_down jets|fighters ANG Ramp 07
1301 A military 
1300  41.64784076 -070.52902101 -50.43 tie_down jets|fighters ANG Ramp 06
1301 A military 
1300  41.64771652 -070.52915527 -50.43 tie_down jets|fighters ANG Ramp 05
1301 A military 
1300  41.64736684 -070.52946751 -50.43 tie_down jets|fighters ANG Ramp 04
1301 B military 
1300  41.64720971 -070.52964558 -50.43 tie_down jets|fighters ANG Ramp 03
1301 B military 
1300  41.64705121 -070.52980737 -50.43 tie_down jets|fighters ANG Ramp 02
1301 B military 
1300  41.64689595 -070.52998063 -50.43 tie_down jets|fighters ANG Ramp 01
1301 B military 
1300  41.65966172 -070.53301517  25.74 tie_down jets|fighters ARNG Ramp 09
1301 B military 
1300  41.65977305 -070.53333375  25.74 tie_down jets|fighters ARNG Ramp 08
1301 B military 
1300  41.65989301 -070.53366200  25.74 tie_down jets|fighters ARNG Ramp 07
1301 B military 
1300  41.66000852 -070.53399025  25.74 tie_down jets|fighters ARNG Ramp 06
1301 B military 
1300  41.66012848 -070.53431850  25.74 tie_down jets|fighters ARNG Ramp 05
1301 B military 
1300  41.66025675 -070.53467669  25.74 tie_down jets|fighters ARNG Ramp 04
1301 B military 
1300  41.66037670 -070.53500494  25.74 tie_down jets|fighters ARNG Ramp 03
1301 B military 
1300  41.66049222 -070.53533319  25.74 tie_down jets|fighters ARNG Ramp 02
1301 B military 
1300  41.66061217 -070.53566144  25.74 tie_down jets|fighters ARNG Ramp 01
1301 B military 
1300  41.66492370 -070.52095262 -97.20 tie_down jets|props|fighters USCG Ops 05
1301 B military 
1300  41.66515789 -070.52096253 -94.75 tie_down jets|props|fighters USCG Ops 04
1301 B military 
1300  41.66539115 -070.52095708 -95.83 tie_down jets|props|fighters USCG Ops 03
1301 B military 
1300  41.66471923 -070.52147915 -39.50 tie_down jets|props|fighters USCG Ops 02
1301 B military 
1300  41.66468297 -070.52184487 -39.50 tie_down jets|props|fighters USCG Ops 01
1301 B military 
18  41.64359127 -070.52486602 4 BCN
53 12415 Coast Guard Ground
54 12842 Coast Guard Tower
55 28460 Cape Approach
56 28460 Cape Departure
56 11875 Boston ARTCC Departure
99
