I
1050 Generated by WorldEditor 2.1.0r1

1    289 0 0 DAUB Biskra / Mohamed Khider
1302 city Biskra
111  34.79704248  005.72962470 3 102
112  34.79686470  005.72964875  34.79677745  005.72955854
111  34.79686470  005.72964875 3 102
111  34.79557906  005.72833173 3 102
112  34.79556753  005.72822549  34.79560539  005.72816936
113  34.79556753  005.72822549 3 102
120 Linear Feature 50
111  34.79908712  005.72650588
112  34.79908712  005.72650588  34.79913256  005.72655640 3 102
111  34.79909503  005.72661654 3 102
111  34.79785251  005.72843753 3 102
112  34.79775769  005.72844234  34.79770436  005.72838701
111  34.79775769  005.72844234 3 102
111  34.79724111  005.72791747
111  34.79683136  005.72750035 3 102
111  34.79642826  005.72709043
112  34.79642826  005.72709043  34.79638283  005.72704473 3 102
111  34.79642036  005.72697978 3 102
111  34.79766803  005.72516215
112  34.79766803  005.72516215  34.79770359  005.72510923 3 102
111  34.79775967  005.72515901 3 102
111  34.79815445  005.72555957
113  34.79854681  005.72595767 3 102
120 Linear Feature 49
111  34.79930080  005.72631297 3 102
112  34.79921300  005.72632467  34.79916362  005.72627455
111  34.79921300  005.72632467 3 102
111  34.79866651  005.72576721
111  34.79828135  005.72537433 3 102
111  34.79788648  005.72497154 3 102
112  34.79787688  005.72486129  34.79791391  005.72480783
111  34.79787688  005.72486129 3 102
111  34.79852710  005.72391744 3 102
112  34.79861490  005.72390742  34.79866154  005.72395419
111  34.79861490  005.72390742 3 102
111  34.79994828  005.72524385 3 102
112  34.79995925  005.72534910  34.79992222  005.72540423
113  34.79995925  005.72534910 3 102
120 Linear Feature 47
111  34.79608553  005.73141855 3 102
111  34.79625537  005.73116905 3 102
111  34.80011328  005.72550154
112  34.80011328  005.72550154  34.80015114  005.72544541 3 102
111  34.80020217  005.72549151 3 102
111  34.80082327  005.72612012 3 102
111  34.80093306  005.72623124
112  34.80093306  005.72623124  34.80114212  005.72644173 3 102
115  34.80095446  005.72672840
120 Linear Feature 46
111  34.80148156  005.72594918 3 102
112  34.80104533  005.72602736  34.80080005  005.72578078
111  34.80104533  005.72602736 3 102
111  34.80094873  005.72593054 3 102
112  34.79702214  005.72200404  34.79695773  005.72193867
111  34.79702214  005.72200404
112  34.79702214  005.72200404  34.79695300  005.72193388 3 102
111  34.79688386  005.72202208 3 102
112  34.79371173  005.72660248  34.79365247  005.72669268 3 102
111  34.79372819  005.72677286 3 102
111  34.79432592  005.72737565
111  34.79476190  005.72781532 3 102
111  34.79675546  005.72982579
112  34.79675546  005.72982579  34.79683917  005.72990771 3 102
111  34.79676314  005.73002749 3 102
111  34.79610388  005.73101543 3 102
115  34.79590378  005.73131530
120 Linear Feature 48 red
111  34.79610388  005.73101543 3 106
115  34.79625537  005.73116905
120 NW
111  34.80316423  005.72836464 3 102
112  34.80352473  005.72828846  34.80370910  005.72847289
111  34.80352473  005.72828846 3 102
111  34.80385067  005.72862325
112  34.80385067  005.72862325  34.80400870  005.72879165 3 102
112  34.80388030  005.72904625  34.80385890  005.72907031
111  34.80388030  005.72904625 3 102
111  34.80350662  005.72959756
112  34.80350662  005.72959756  34.80341609  005.72973187 3 102
112  34.80311813  005.72971784  34.80297986  005.72959355
111  34.80311813  005.72971784 3 102
111  34.80279549  005.72938706
112  34.80279549  005.72938706  34.80260454  005.72917856 3 102
113  34.80273787  005.72899212 3 102
120 Linear Feature 135
112  34.80498282  005.73127042  34.80498282  005.73116641 22
111  34.80503841  005.73108105 22
115  34.80585692  005.72996843
120 Linear Feature 134
111  34.80479766  005.73049727 22
111  34.80509171  005.73078000 20
111  34.80511454  005.73080224 20
111  34.80513804  005.73085130 20
111  34.80515952  005.73081696 20
115  34.80511454  005.73080224
120 Linear Feature 133
111  34.80477140  005.73041232 20
111  34.80472314  005.73048803 20
111  34.80480669  005.73044627 20
113  34.80475738  005.73051951 20
120 Linear Feature 123
111  34.80625713  005.73918080 22
115  34.80243408  005.73909787
120 Linear Feature 122
111  34.80239635  005.73926119 22
115  34.80625379  005.73934763
120 Linear Feature 121
111  34.80149315  005.73780987 2
111  34.80089037  005.73787260
112  34.80089037  005.73787260  34.80078178  005.73788278 2
111  34.80077204  005.73806418 2
111  34.80089594  005.73991208
112  34.80089594  005.73991208  34.80091403  005.74017486 2
111  34.80106299  005.74018503 2
111  34.80239803  005.74024267
112  34.80239803  005.74024267  34.80248991  005.74024436 2
111  34.80250104  005.74012908 2
111  34.80253167  005.73929835
112  34.80253167  005.73929835  34.80254281  005.73904914 2
111  34.80270290  005.73904405 2
115  34.80309354  005.73905135
21  34.79971450  005.72982121 2 130.0000 3.00 PAPI 13 4L
21  34.78673699  005.74713096 2 310.0000 3.00 PAPI 31-4L
14  34.80174723  005.73946266  72.18 0 Tower Viewpoint MIL
1300  34.80463760  005.73023582 309.89 tie_down jets|turboprops|props|fighters Northwest Ramp 01 DV
1301 D military 
1300  34.80429925  005.72979094 309.89 tie_down jets|turboprops|props|fighters Northwest Ramp 02
1301 D military 
1300  34.80388279  005.72937554 309.89 tie_down jets|turboprops|props|fighters Northwest Ramp 03
1301 D military 
1300  34.79619750  005.74440177  69.02 hangar jets|turboprops|props|fighters North Hangar 01
1301 B none 
1300  34.79672939  005.74241143  71.88 hangar jets|turboprops|props|fighters North Hangar 02
1301 B none 
1300  34.79777847  005.74394032  70.11 hangar jets|turboprops|props|fighters North Hangar 03
1301 B none 
1300  34.79791974  005.74104645  85.52 hangar jets|turboprops|props|fighters North Hangar 04
1301 B none 
1300  34.79899076  005.74265979  69.88 hangar jets|turboprops|props|fighters North Hangar 05
1301 B none 
1300  34.79953518  005.74075826  85.14 hangar jets|turboprops|props|fighters North Hangar 06
1301 B none 
1300  34.80060727  005.74246411  69.99 hangar jets|turboprops|props|fighters North Hangar 07
1301 B none 
1300  34.80251105  005.74363147 242.32 hangar jets|turboprops|props|fighters North Hangar 08
1301 B none 
1300  34.80396764  005.74150357  91.24 hangar jets|turboprops|props|fighters North Hangar 09
1301 B none 
1300  34.80417689  005.74338786 271.65 hangar jets|turboprops|props|fighters North Hangar 10
1301 B none 
1300  34.80555200  005.74108878  90.73 hangar jets|turboprops|props|fighters North Hangar 11
1301 B none 
1300  34.80589146  005.74284666 271.74 hangar jets|turboprops|props|fighters North Hangar 12
1301 B none 
1300  34.80716820  005.74143828  91.10 hangar jets|turboprops|props|fighters North Hangar 13
1301 B none 
1300  34.80879303  005.74113292  91.54 hangar jets|turboprops|props|fighters North Hangar 14
1301 B none 
1300  34.80099602  005.73840084 175.39 tie_down turboprops|props|helos|fighters Mil Ramp 1
1301 B military 
1300  34.80102776  005.73889317 175.39 tie_down turboprops|props|helos|fighters Mil Ramp 2
1301 B military 
1300  34.80106710  005.73937081 175.39 tie_down turboprops|props|helos|fighters Mil Ramp 3
1301 B military 
1300  34.80109717  005.73986110 175.39 tie_down turboprops|props|helos|fighters Mil Ramp 4
1301 B military 
1300  34.80113559  005.74035342 175.39 tie_down turboprops|props|helos|fighters Mil Ramp 5
1301 B military 
1300  34.80116065  005.74085998 175.39 tie_down turboprops|props|helos|fighters Mil Ramp 6
1301 B military 
1300  34.80119013  005.74135194 175.39 tie_down turboprops|props|helos|fighters Mil Ramp 7
1301 B military 
1300  34.80165194  005.74076076 265.78 tie_down turboprops|props|helos|fighters Mil Ramp 8
1301 B military 
1300  34.80606498  005.74011016  91.84 tie_down turboprops|props|helos|fighters Heli Ramp 1
1301 B military 
1300  34.80567007  005.74010283  91.84 tie_down turboprops|props|helos|fighters Heli Ramp 2
1301 B military 
1300  34.80526312  005.74008818  91.84 tie_down turboprops|props|helos|fighters Heli Ramp 3
1301 B military 
1300  34.80485618  005.74007841  91.84 tie_down turboprops|props|helos|fighters Heli Ramp 4
1301 B military 
1300  34.80444122  005.74006620  91.84 tie_down turboprops|props|helos|fighters Heli Ramp 5
1301 B military 
1300  34.80403628  005.74005400  91.84 tie_down turboprops|props|helos|fighters Heli Ramp 6
1301 B military 
1300  34.80362533  005.74004423  91.84 tie_down turboprops|props|helos|fighters Heli Ramp 7
1301 B military 
1300  34.80265366  005.74007715  86.95 tie_down turboprops|props|helos|fighters Heli Ramp 8
1301 B military 
1300  34.80224787  005.74006733  86.95 tie_down turboprops|props|helos|fighters Heli Ramp 9
1301 B military 
1300  34.80183714  005.74005722  86.95 tie_down turboprops|props|helos|fighters Heli Ramp 10
1301 B military 
1300  34.80835511  005.74008493  91.83 tie_down turboprops|props|helos|fighters Heli Ramp N1
1301 D military 
1300  34.80759735  005.74007272  91.83 tie_down turboprops|props|helos|fighters Heli Ramp N2
1301 D military 
1300  34.80683760  005.74005318  91.83 tie_down turboprops|props|helos|fighters Heli Ramp N3
1301 D military 
1300  34.78730152  005.75330671 218.13 hangar jets|turboprops|props|fighters East Hangar 01
1301 D none 
1300  34.78841601  005.75225473 218.13 hangar jets|turboprops|props|fighters East Hangar 02
1301 D none 
1300  34.78906013  005.75071840 218.13 hangar jets|turboprops|props|fighters East Hangar 03
1301 D none 
1300  34.79017433  005.74968697 218.13 hangar jets|turboprops|props|fighters East Hangar 04
1301 D none 
1300  34.79302945  005.73329562 354.94 gate jets|turboprops|props|fighters P1
1301 D airline 
1300  34.79243148  005.73401178 354.94 gate jets|turboprops|props|fighters P2
1301 C airline 
1300  34.79206864  005.73469038 354.94 gate jets|turboprops|props|fighters P3
1301 C airline 
1300  34.79849775  005.72575444  39.91 hangar jets|turboprops|props|fighters Southwest Hangar 01
1301 D none 
1300  34.79705274  005.72788650  39.91 hangar jets|turboprops|props|fighters Southwest Hangar 02
1301 D none 
1300  34.79610461  005.72550337  39.91 hangar jets|turboprops|props|fighters Southwest Hangar 03
1301 D none 
1300  34.79468705  005.72758676  39.91 hangar jets|turboprops|props|fighters Southwest Hangar 04
1301 D none 
19  34.79428791  005.73287190 0 WDI
54 11850 Tower
54 11970 Tower
99
