I
1050 Generated by WorldEditor 2.1.0r1

1     20 1 0 EPMB Malbork
1302 city Malbork
1300  54.02677220  019.11588060  79.00 tie_down jets|turboprops|props|fighters D 5
1301 A military 
1300  54.02690830  019.11582780  79.00 tie_down jets|turboprops|props|fighters D 6
1301 A military 
1300  54.02704170  019.11579170  79.00 tie_down jets|turboprops|props|fighters D 7
1301 A military 
1300  54.02716670  019.11575560  79.00 tie_down jets|turboprops|props|fighters D 8
1301 A military 
1300  54.02730000  019.11570560  79.00 tie_down jets|turboprops|props|fighters D 9
1301 A military 
1300  54.03405219  019.12851003 192.00 tie_down jets|turboprops|props|fighters E 1
1301 B military 
1300  54.03408222  019.12827233 192.00 tie_down jets|turboprops|props|fighters E 2
1301 B military 
1300  54.03411210  019.12803580 192.00 tie_down jets|turboprops|props|fighters E 3
1301 B military 
1300  54.03414236  019.12779628 192.00 tie_down jets|turboprops|props|fighters E 4
1301 B military 
1300  54.03417262  019.12755676 192.00 tie_down jets|turboprops|props|fighters E 5
1301 B military 
1300  54.03267552  019.14229224  78.58 hangar fighters HAS 11
1301 A none 
1300  54.03222674  019.14298196  78.58 hangar fighters HAS 12
1301 A none 
1300  54.03249184  019.14410206 181.53 hangar fighters HAS 13
1301 A none 
1300  54.03155463  019.14344884  77.06 hangar fighters HAS 14
1301 A none 
1300  54.03170203  019.14619987 231.52 hangar fighters HAS 21
1301 A none 
1300  54.03191722  019.14491504 125.71 hangar fighters HAS 22
1301 A none 
1300  54.03238866  019.14590978 230.63 hangar fighters HAS 23
1301 A none 
1300  54.03289956  019.14510604 169.16 hangar fighters HAS 24
1301 A none 
1300  54.03207691  019.14724592 181.84 hangar fighters HAS 31
1301 A none 
1300  54.03176339  019.14824067 278.70 hangar fighters HAS 32
1301 A none 
1300  54.03255423  019.14818226 181.12 hangar fighters HAS 33
1301 A none 
1300  54.03220614  019.14913360 278.86 hangar fighters HAS 34
1301 A none 
1300  54.03011670  019.15343610 349.00 tie_down fighters DARM 1
1301 B military 
1300  54.03015191  019.15374261 349.00 tie_down fighters DARM 2
1301 B military 
1300  54.03305648  019.14944692 139.90 hangar fighters Teststand C
1301 B none 
1300  54.03510573  019.12452697 102.66 hangar fighters Teststand E
1301 A none 
1300  54.02230971  019.10445450 258.04 tie_down fighters Teststand W1
1301 B military 
1300  54.02176208  019.10425020  53.68 tie_down fighters Teststand W2
1301 B military 
1300  54.02397134  019.10180488  56.97 tie_down fighters Remote 1
1301 B military 
1300  54.02321742  019.10252635  56.97 tie_down fighters Remote 2
1301 B military 
1300  54.02246349  019.10352874  56.97 tie_down fighters Remote 3
1301 B military 
1300  54.02480404  019.10086630  62.42 tie_down fighters Enclosure 1
1301 B military 
1300  54.02528158  019.10048940  36.90 tie_down fighters Enclosure 2
1301 B military 
1300  54.02548345  019.10000535  36.90 tie_down fighters Enclosure 4
1301 B military 
1300  54.02518494  019.10290783 101.91 tie_down fighters Pad 01
1301 A military 
1300  54.02564254  019.10422951 101.91 tie_down fighters Pad 02
1301 A military 
1300  54.02614891  019.10562780 101.91 tie_down fighters Pad 03
1301 A military 
1300  54.02662152  019.10696866 101.91 tie_down fighters Pad 04
1301 A military 
1300  54.02709789  019.10853302 134.09 tie_down fighters Pad 05
1301 A military 
1300  54.02724792  019.11008462 134.09 tie_down fighters Pad 06
1301 A military 
1300  54.02740921  019.11161069 134.09 tie_down fighters Pad 07
1301 A military 
1300  54.02755924  019.11316231 134.09 tie_down fighters Pad 08
1301 A military 
1300  54.02770553  019.11470755 134.09 tie_down fighters Pad 09
1301 A military 
1300  54.02790432  019.11638049 134.09 tie_down fighters Pad 10
1301 A military 
1300  54.02806561  019.11793212 134.09 tie_down fighters Pad 11
1301 A military 
1300  54.02911481  019.12840888 134.09 tie_down fighters Pad 12
1301 A military 
1300  54.02942478  019.13136666 134.09 tie_down fighters Pad 13
1301 A military 
1300  54.02959149  019.13288325 134.09 tie_down fighters Pad 14
1301 A military 
55 12520 Malbork Approach
55 12850 Malbork Approach
54 12300 Tower
53 12850 Tower
50 13990 ATIS
99
