I
1050 Generated by WorldEditor 2.2.0r2

1     34 1 0 YSBK Bankstown
115 -33.91868488  150.98492225
120 Linear Feature 73
112 -33.91834584  150.98522968 -33.91846625  150.98491437 1 101
111 -33.91868488  150.98492225 1 101
115 -33.91981196  150.98493535
120 Linear Feature 72
112 -33.91955427  150.98306644 -33.91939836  150.98325433 1 101
115 -33.91949386  150.98346220
120 Linear Feature 71
112 -33.91917379  150.98337304 -33.91938065  150.98328003 1 101
115 -33.91949386  150.98346220
120 Linear Feature 70
112 -33.91887591  150.98663930 -33.91892415  150.98678141 1 101
116 -33.91872927  150.98691640 -33.91860867  150.98693578
120 Linear Feature 69
111 -33.91990064  150.98255412 1 101
116 -33.91995548  150.98274314 -33.91988312  150.98289429
120 Linear Feature 68
111 -33.91908346  150.98691741 1 101
112 -33.91898644  150.98683722 -33.91894773  150.98677083
111 -33.91898644  150.98683722 1 101
111 -33.91887591  150.98663930 1 101
111 -33.91840119  150.98578925 1 101
112 -33.91834422  150.98556583 -33.91834310  150.98544427
111 -33.91834422  150.98556583 1 101
111 -33.91834584  150.98522968 1 101
111 -33.91834902  150.98457169
112 -33.91834902  150.98457169 -33.91835026  150.98454996 1 101
112 -33.91835405  150.98450685 -33.91835617  150.98448535
111 -33.91835405  150.98450685
112 -33.91835405  150.98450685 -33.91838374  150.98420558 1 101
112 -33.91874088  150.98372189 -33.91898115  150.98351486
111 -33.91874088  150.98372189 1 101
111 -33.91917379  150.98337304 1 101
111 -33.91955427  150.98306644 1 101
111 -33.91995548  150.98274314 1 101
111 -33.92012150  150.98260936
112 -33.92012150  150.98260936 -33.92016803  150.98257033 1 101
115 -33.92022469  150.98255776
120 Linear Feature 67
112 -33.92108637  150.99177208 -33.92102026  150.99181891 20
112 -33.92114560  150.99189309 -33.92121930  150.99184895
111 -33.92114560  150.99189309
112 -33.92114560  150.99189309 -33.92120501  150.99184357 20
116 -33.92108637  150.99177208 -33.92101311  150.99181246
120 Linear Feature 66
112 -33.92105565  150.99170920 -33.92092572  150.99179710 22
112 -33.92117493  150.99195389 -33.92132325  150.99186398
111 -33.92117493  150.99195389
112 -33.92117493  150.99195389 -33.92129881  150.99187809 22
116 -33.92105565  150.99170920 -33.92089317  150.99179819
120 Linear Feature 65
111 -33.91988237  150.99426118 20
115 -33.92118533  150.99480584
120 Linear Feature 64
112 -33.92014452  150.99430402 -33.92024207  150.99431435 1
115 -33.92027621  150.99422130
120 Linear Feature 63
112 -33.92033052  150.99387781 -33.92036044  150.99391119 1
115 -33.92034953  150.99395388
120 Linear Feature 62
112 -33.92040391  150.99390839 -33.92036773  150.99391162 1
111 -33.92034953  150.99395388 1
111 -33.92027621  150.99422130 1
116 -33.92032168  150.99437866 -33.92038493  150.99444648
120 Linear Feature 61
112 -33.92020910  150.99382722 -33.92017374  150.99382685 1
115 -33.92015451  150.99385720
120 Linear Feature 60
112 -33.92089160  150.99411027 -33.92092417  150.99413232 1
115 -33.92092073  150.99417696
120 Linear Feature 59
111 -33.92097368  150.99409404 1
112 -33.92092073  150.99417696 -33.92089931  150.99422617
111 -33.92092073  150.99417696
112 -33.92092073  150.99417696 -33.92091712  150.99418525 1
112 -33.92091097  150.99420305 -33.92090814  150.99421212
111 -33.92091097  150.99420305 1
111 -33.92084803  150.99443431
112 -33.92084803  150.99443431 -33.92080365  150.99458391 1
111 -33.92070369  150.99453961 1
111 -33.92032168  150.99437866 1
111 -33.92014452  150.99430402 1
111 -33.92012357  150.99429519 1
112 -33.92007074  150.99413652 -33.92010740  150.99401601
111 -33.92007074  150.99413652 1
111 -33.92015451  150.99385720 1
116 -33.92013438  150.99379609 -33.92011019  150.99377366
120 Linear Feature 58
111 -33.91960402  150.99157154 20
111 -33.91973541  150.99142027 1
111 -33.92003811  150.99131516 20
115 -33.92023273  150.99124759
120 Linear Feature 57
111 -33.91972645  150.99130874 20
111 -33.91973996  150.99135835 1
111 -33.92002247  150.99126393 20
115 -33.92025396  150.99118656
120 Linear Feature 56
111 -33.91960448  150.99334489 20
115 -33.91951924  150.99363295
120 Linear Feature 55
111 -33.91980173  150.99266350 20
115 -33.91973904  150.99287895
120 Linear Feature 54
111 -33.91976135  150.99275704 1
115 -33.91907452  150.99246766
120 Linear Feature 53
111 -33.91959254  150.99374609 2
115 -33.91977618  150.99382535
120 Linear Feature 52
112 -33.91968105  150.99374745 -33.91973412  150.99364281 1 101
115 -33.91983176  150.99366999
120 Linear Feature 51
112 -33.92173730  150.99159823 -33.92179597  150.99146428 1 101
116 -33.92203205  150.99153629 -33.92213008  150.99163860
120 Linear Feature 50
112 -33.91975182  150.99350385 -33.91974869  150.99362981 1 101
111 -33.91983176  150.99366999 1 101
111 -33.92013438  150.99379609 1 101
111 -33.92020910  150.99382722 1 101
111 -33.92033052  150.99387781 1 101
111 -33.92040391  150.99390839 1 101
111 -33.92087563  150.99410495
112 -33.92087563  150.99410495 -33.92088082  150.99410728 1 101
112 -33.92089160  150.99411027 -33.92089703  150.99411150
111 -33.92089160  150.99411027
112 -33.92089160  150.99411027 -33.92091860  150.99411639 1 101
112 -33.92097368  150.99409404 -33.92099938  150.99407862
111 -33.92097368  150.99409404
112 -33.92097368  150.99409404 -33.92100364  150.99407607 1 101
112 -33.92103884  150.99401276 -33.92104910  150.99397896
111 -33.92103884  150.99401276 1 101
111 -33.92173730  150.99159823 1 101
111 -33.92180524  150.99136402 1 101
111 -33.92182825  150.99125118
112 -33.92182825  150.99125118 -33.92183724  150.99120370 1 101
115 -33.92181894  150.99115572
120 Linear Feature 49
111 -33.92109908  150.99407323 3
115 -33.92102354  150.99422423
120 Linear Feature 48
111 -33.92022755  150.99257208 20
115 -33.92010883  150.99297813
120 Linear Feature 47
111 -33.92014862  150.99286456 20
111 -33.92020580  150.99288951 20
111 -33.92019013  150.99293949 20
111 -33.92013381  150.99291538 20
115 -33.92014862  150.99286456
120 Linear Feature 47
111 -33.92021557  150.99263750 20
111 -33.92027120  150.99266214 20
111 -33.92025499  150.99271471 20
111 -33.92019867  150.99269059 20
115 -33.92021557  150.99263750
120 Linear Feature 46
111 -33.92094494  150.99006320 2
115 -33.92116723  150.99045771
120 Linear Feature 45
111 -33.92033910  150.98901303 2
115 -33.92051994  150.98933456
120 Linear Feature 44
112 -33.91911399  150.98866271 -33.91904267  150.98882902 1
112 -33.91930850  150.98878884 -33.91937796  150.98863704
111 -33.91930850  150.98878884
112 -33.91930850  150.98878884 -33.91937796  150.98863257 1
116 -33.91911399  150.98866271 -33.91903896  150.98881674
120 Linear Feature 43
111 -33.91816378  150.99045430 3
115 -33.91819267  150.99033799
120 Linear Feature 42
111 -33.91797532  150.99033298 20
111 -33.91816378  150.99045430 20
111 -33.91817279  150.99046010 20
111 -33.91806408  150.99069728 20
111 -33.91837762  150.99090019 20
111 -33.91840592  150.99079710 20
111 -33.91845159  150.99069556 20
115 -33.91845867  150.99063587
120 Linear Feature 41
111 -33.91835764  150.99048854 1
111 -33.91835268  150.99048783 1
111 -33.91835910  150.99047935 1
111 -33.91836274  150.99048938 1
115 -33.91835764  150.99048854
120 Linear Feature 40
112 -33.91876370  150.98931850 -33.91883829  150.98940570 1
115 -33.91879817  150.98951154
120 Linear Feature 39
112 -33.91895371  150.98944423 -33.91884948  150.98941058 1
111 -33.91879817  150.98951154 1
111 -33.91865840  150.98981251 1
111 -33.91837311  150.99042680
112 -33.91837311  150.99042680 -33.91836234  150.99044995 1
111 -33.91834148  150.99047331 1
111 -33.91823606  150.99058435
112 -33.91823606  150.99058435 -33.91818568  150.99067866 1
112 -33.91833790  150.99063667 -33.91835291  150.99053009
111 -33.91833790  150.99063667 1
115 -33.91835764  150.99048854
120 Linear Feature 38
111 -33.91733369  150.98725154 2
115 -33.91746625  150.98723013
120 Linear Feature 37
111 -33.91713355  150.98706783 2
115 -33.91721933  150.98714348
120 Linear Feature 36
111 -33.91701221  150.98551288 2
115 -33.91702352  150.98563178
120 Linear Feature 35
112 -33.91720627  150.98570306 -33.91716339  150.98555127 1
115 -33.91705449  150.98557123
120 Linear Feature 34
112 -33.91716831  150.98541126 -33.91715535  150.98554905 1
111 -33.91705449  150.98557123 1
111 -33.91593007  150.98569097
112 -33.91593007  150.98569097 -33.91580733  150.98571099 1
112 -33.91575240  150.98594961 -33.91575991  150.98607039
111 -33.91575240  150.98594961 1
111 -33.91581731  150.98671250
112 -33.91581731  150.98671250 -33.91583468  150.98683361 1
112 -33.91591187  150.98695898 -33.91595653  150.98700204
111 -33.91591187  150.98695898 1
115 -33.91594789  150.98699153
120 Linear Feature 33
111 -33.91780098  150.99527837 3
111 -33.91777635  150.99520028 3
111 -33.91768537  150.99504015 3
111 -33.91758476  150.99486306 3
111 -33.91749078  150.99469766 3
111 -33.91739740  150.99453329 3
111 -33.91725822  150.99428833 3
111 -33.91719130  150.99417054 3
111 -33.91710384  150.99401661 3
111 -33.91702902  150.99388151 3
111 -33.91696465  150.99376761 3
111 -33.91683646  150.99354078 3
111 -33.91687702  150.99350376 3
111 -33.91708110  150.99331965 3
111 -33.91801846  150.99496949 3
115 -33.91810255  150.99524938
120 Linear Feature 32
112 -33.91716371  150.99722388 -33.91717376  150.99727905 1
112 -33.91723369  150.99720908 -33.91722624  150.99715929
111 -33.91723369  150.99720908
112 -33.91723369  150.99720908 -33.91722364  150.99715480 1
116 -33.91716371  150.99722388 -33.91717004  150.99727726
120 Linear Feature 31
112 -33.91690478  150.99683190 -33.91680919  150.99682921 1
115 -33.91677438  150.99673172
120 Linear Feature 30
112 -33.91666783  150.99685548 -33.91679022  150.99685656 1
111 -33.91677438  150.99673172 1
115 -33.91675696  150.99662407
120 Linear Feature 29
112 -33.91696844  150.99681691 -33.91707939  150.99681368 1
115 -33.91710849  150.99693254
120 Linear Feature 28
112 -33.91719841  150.99676276 -33.91709603  150.99681508 1
111 -33.91710849  150.99693254 1
115 -33.91712403  150.99703071
120 Linear Feature 27
111 -33.91843263  150.99665650 20
115 -33.91817493  150.99671762
120 Linear Feature 26
112 -33.92032804  150.99602633 -33.92027131  150.99606078 1
115 -33.92028865  150.99613583
120 Linear Feature 25
112 -33.92016430  150.99606534 -33.92023207  150.99606700 1
112 -33.92028865  150.99613583 -33.92030842  150.99616955
111 -33.92028865  150.99613583
112 -33.92028865  150.99613583 -33.92030733  150.99616768 1
115 -33.92031080  150.99619827
120 Linear Feature 24
112 -33.92000592  150.99610307 -33.91991193  150.99615541 1
115 -33.91992092  150.99626718
120 Linear Feature 23
112 -33.91978543  150.99615560 -33.91989115  150.99615560 1
111 -33.91992092  150.99626718 1
115 -33.91992719  150.99630243
120 Linear Feature 22
111 -33.92107650  150.99599416 3
115 -33.92115112  150.99617696
120 Linear Feature 21
112 -33.91944880  150.99623439 -33.91955778  150.99623331 1
115 -33.91958815  150.99634856
120 Linear Feature 20
111 -33.91967207  150.99618213 1
112 -33.91958815  150.99634856 -33.91959485  150.99647344
111 -33.91958815  150.99634856 1
115 -33.91959172  150.99638032
120 Linear Feature 19
112 -33.91900082  150.99633923 -33.91911562  150.99633330 1
115 -33.91914540  150.99645039
120 Linear Feature 18
111 -33.91923138  150.99628527 1
112 -33.91914540  150.99645039 -33.91914577  150.99657510
111 -33.91914540  150.99645039 1
115 -33.91914824  150.99647690
120 Linear Feature 17
111 -33.91917309  150.99648317 20
115 -33.91912583  150.99649439
120 Linear Feature 16
112 -33.91871472  150.99640618 -33.91881745  150.99640843 1
115 -33.91879366  150.99651914
120 Linear Feature 15
111 -33.91890487  150.99636168 1
112 -33.91883536  150.99643218 -33.91881106  150.99648233
111 -33.91883536  150.99643218 1
111 -33.91879366  150.99651914 1
115 -33.91877961  150.99654845
120 Linear Feature 14
111 -33.91883430  150.99656227 20
115 -33.91869170  150.99659625
120 Linear Feature 13
112 -33.91982812  150.99591625 -33.91992835  150.99608419 1 101
115 -33.91978543  150.99615560
120 Linear Feature 12
112 -33.91917310  150.99549615 -33.91923527  150.99537859 1 101
116 -33.91938880  150.99544366 -33.91942900  150.99549534
120 Linear Feature 11
112 -33.91929737  150.99506831 -33.91930833  150.99520318 1 101
112 -33.91938880  150.99544366 -33.91943778  150.99555746
111 -33.91938880  150.99544366
112 -33.91938880  150.99544366 -33.91948052  150.99565673 1 101
112 -33.91982812  150.99591625 -33.92002264  150.99600790
111 -33.91982812  150.99591625
112 -33.91982812  150.99591625 -33.91990919  150.99595445 1 101
112 -33.92009151  150.99598889 -33.92018555  150.99599837
111 -33.92009151  150.99598889 1 101
111 -33.92039712  150.99600988 1 101
115 -33.92098637  150.99605034
120 Linear Feature 10
111 -33.91847454  150.99630562 1 101
116 -33.91861705  150.99642904 -33.91873452  150.99642850
120 Linear Feature 9
111 -33.91838062  150.99648437 1 101
111 -33.91861705  150.99642904 1 101
111 -33.91871472  150.99640618 1 101
111 -33.91890487  150.99636168 1 101
111 -33.91900082  150.99633923 1 101
111 -33.91923138  150.99628527 1 101
111 -33.91944880  150.99623439 1 101
111 -33.91967207  150.99618213 1 101
111 -33.91978543  150.99615560 1 101
111 -33.92000592  150.99610307 1 101
111 -33.92016430  150.99606534 1 101
111 -33.92032804  150.99602633 1 101
115 -33.92039712  150.99600988
120 Linear Feature 8
111 -33.91839607  150.99595654 1
116 -33.91845623  150.99611547 -33.91845437  150.99620780
120 Linear Feature 7
111 -33.91854167  150.99599603 1 101
112 -33.91845623  150.99611547 -33.91844248  150.99620429
111 -33.91845623  150.99611547
112 -33.91845623  150.99611547 -33.91845331  150.99613429 1 101
112 -33.91845653  150.99618005 -33.91846005  150.99620437
111 -33.91845653  150.99618005 1 101
111 -33.91847454  150.99630562
112 -33.91847454  150.99630562 -33.91849017  150.99644772 1 101
111 -33.91838062  150.99648437 1 101
111 -33.91719841  150.99676276 1 101
111 -33.91696844  150.99681691 1 101
111 -33.91690478  150.99683190 1 101
111 -33.91681483  150.99685308
112 -33.91681483  150.99685308 -33.91676031  150.99686514 1 101
112 -33.91666783  150.99685548 -33.91662448  150.99684497
111 -33.91666783  150.99685548
112 -33.91666783  150.99685548 -33.91656899  150.99683151 1 101
112 -33.91646570  150.99660403 -33.91643127  150.99645964
111 -33.91646570  150.99660403 1 101
111 -33.91641087  150.99626752
112 -33.91641087  150.99626752 -33.91637163  150.99604507 1 101
112 -33.91625455  150.99571690 -33.91613896  150.99547498
111 -33.91625455  150.99571690 1 101
115 -33.91585195  150.99500439
120 Linear Feature 6
111 -33.91974528  150.99264139 3 102
111 -33.91980173  150.99266350 3 102
112 -33.91992687  150.99259526 -33.91996350  150.99248492
111 -33.91992687  150.99259526 3 102
111 -33.91993810  150.99255767 3 102
115 -33.92008727  150.99204610
120 Linear Feature 5
111 -33.91953598  150.99331857 3 102
111 -33.91960448  150.99334489 3 102
111 -33.91961573  150.99334922 3 102
112 -33.91971168  150.99329496 -33.91973848  150.99321583
111 -33.91971168  150.99329496 3 102
111 -33.91973366  150.99321639 3 102
111 -33.91978321  150.99304526 3 102
111 -33.91979731  150.99299655
112 -33.91979731  150.99299655 -33.91982233  150.99291366 3 102
111 -33.91974954  150.99288306 3 102
111 -33.91973904  150.99287895 3 102
115 -33.91968371  150.99285730
120 Linear Feature 4
111 -33.91959267  150.99374234 3 102
112 -33.91953185  150.99363809 -33.91945627  150.99360321
111 -33.91953185  150.99363809 3 102
111 -33.91951924  150.99363295 3 102
115 -33.91944938  150.99360441
120 Linear Feature 3
111 -33.91891600  150.99583749 3 102
111 -33.91893327  150.99583349 3 102
112 -33.91904829  150.99572005 -33.91908403  150.99561912
111 -33.91904829  150.99572005 3 102
111 -33.91911904  150.99547124
112 -33.91911904  150.99547124 -33.91913170  150.99542324 3 102
111 -33.91908946  150.99540225 3 102
115 -33.91903350  150.99537822
120 Linear Feature 2
111 -33.92062576  150.99077240 1 101
111 -33.92064426  150.99070971
112 -33.92064426  150.99070971 -33.92066037  150.99066115 1 101
112 -33.92073040  150.99056909 -33.92079089  150.99051376
111 -33.92073040  150.99056909 1 101
115 -33.92078800  150.99052147
120 Linear Feature 1
111 -33.92054379  150.99049638 1 101
112 -33.92062576  150.99077240 -33.92059746  150.99094526
111 -33.92062576  150.99077240 1 101
111 -33.92042515  150.99144926
112 -33.92042515  150.99144926 -33.92038269  150.99158041 1 101
112 -33.92024839  150.99179435 -33.92021983  150.99187899
111 -33.92024839  150.99179435 1 101
111 -33.91975182  150.99350385 1 101
111 -33.91968105  150.99374745 1 101
111 -33.91929737  150.99506831 1 101
111 -33.91917310  150.99549615 1 101
111 -33.91909462  150.99576630
112 -33.91909462  150.99576630 -33.91906068  150.99587557 1 101
111 -33.91896773  150.99589912 1 101
111 -33.91854167  150.99599603 1
112 -33.91840891  150.99596626 -33.91835084  150.99592230
111 -33.91840891  150.99596626 1
111 -33.91839607  150.99595654 1
111 -33.91831686  150.99589658 1
112 -33.91822501  150.99579054 -33.91818109  150.99571698
111 -33.91822501  150.99579054 1
111 -33.91800437  150.99540182
112 -33.91800437  150.99540182 -33.91795420  150.99529795 1
112 -33.91788674  150.99507367 -33.91784686  150.99500158
111 -33.91788674  150.99507367 1
115 -33.91702013  150.99354435
120 Linear Feature 176
112 -33.92320328  150.98258860 -33.92343131  150.98264341 1 101
115 -33.92343414  150.98285416
120 Linear Feature 175
111 -33.92182256  150.98320832 1 101
116 -33.92174936  150.98332997 -33.92174758  150.98343986
120 Linear Feature 174
112 -33.92363014  150.98259275 -33.92344644  150.98264740 1 101
111 -33.92343414  150.98285416 1 101
111 -33.92343920  150.98304836
112 -33.92343920  150.98304836 -33.92343280  150.98321586 1 101
111 -33.92329293  150.98322036 1 101
111 -33.92182256  150.98320832 1 101
111 -33.92178421  150.98320801
112 -33.92178421  150.98320801 -33.92172949  150.98320694 1 101
115 -33.92170177  150.98315243
120 Linear Feature 173
111 -33.92165905  150.98244203 3
111 -33.92175970  150.98244304 3
111 -33.92378843  150.98246339 3
111 -33.92378725  150.98254470 3
115 -33.92378526  150.98263965
120 Linear Feature 171
111 -33.92169021  150.98257389 1 101
116 -33.92158791  150.98272763 -33.92158176  150.98286194
120 Linear Feature 170
111 -33.92147000  150.98257175 1 101
111 -33.92169021  150.98257389 1 101
111 -33.92320328  150.98258860 1 101
111 -33.92363014  150.98259275 1 101
115 -33.92377363  150.98259415
120 Linear Feature 169
112 -33.91721839  150.98703742 -33.91731269  150.98692754 1 101
115 -33.91738960  150.98691713
120 Linear Feature 168
111 -33.91720268  150.98706327 1 101
116 -33.91739142  150.98713034 -33.91745611  150.98730709
120 Linear Feature 167
111 -33.91734487  150.98676835 1 101
112 -33.91731617  150.98687648 -33.91728459  150.98693330
111 -33.91731617  150.98687648 1 101
111 -33.91721839  150.98703742 1 101
111 -33.91720268  150.98706327 1 101
115 -33.91651283  150.98819868
120 Linear Feature 166
111 -33.91747137  150.98691280 1 101
116 -33.91737918  150.98703498 -33.91736893  150.98713764
120 Linear Feature 165
111 -33.92507441  150.99676336 1 101
112 -33.92524482  150.99678467 -33.92533334  150.99671337
111 -33.92524482  150.99678467 1 101
115 -33.92551404  150.99656521
120 Linear Feature 164
111 -33.92500572  150.99587046 1 101
112 -33.92503660  150.99543738 -33.92490900  150.99519191
111 -33.92503660  150.99543738 1 101
115 -33.92463122  150.99471247
120 Linear Feature 163
112 -33.92446911  150.99588836 -33.92466095  150.99612179 1 101
111 -33.92486941  150.99598042 1 101
111 -33.92500572  150.99587046 1 101
115 -33.92508894  150.99580332
120 Linear Feature 162
111 -33.92366307  150.99409571 1 101
116 -33.92345261  150.99407311 -33.92332824  150.99392194
120 Linear Feature 161
111 -33.92305638  150.99243554 1 101
112 -33.92342143  150.99255502 -33.92356992  150.99280734
111 -33.92342143  150.99255502 1 101
111 -33.92386039  150.99333631
112 -33.92386039  150.99333631 -33.92391750  150.99343730 1 101
112 -33.92388322  150.99361402 -33.92384372  150.99371244
111 -33.92388322  150.99361402 1 101
111 -33.92366307  150.99409571 1 101
111 -33.92360743  150.99421919 1 101
116 -33.92361366  150.99436071 -33.92364213  150.99443951
120 Linear Feature 160
112 -33.92282347  150.99260936 -33.92271778  150.99276760 1 101
115 -33.92279650  150.99290144
120 Linear Feature 159
112 -33.92259876  150.99254830 -33.92269857  150.99268596 1 101
111 -33.92282347  150.99260936 1 101
111 -33.92305638  150.99243554 1 101
112 -33.92311282  150.99200047 -33.92298677  150.99173278
111 -33.92311282  150.99200047 1 101
115 -33.92282377  150.99148325
120 Linear Feature 158
111 -33.92165464  150.99086231 1 101
116 -33.92195740  150.99088531 -33.92211727  150.99070469
120 Linear Feature 157
112 -33.92187588  150.99107206 -33.92185347  150.99120483 1 101
115 -33.92189707  150.99129523
120 Linear Feature 156
112 -33.92203681  150.99070336 -33.92205679  150.99064871 1 101
112 -33.92242213  150.99076991 -33.92255049  150.99097184
111 -33.92242213  150.99076991 1 101
115 -33.92273456  150.99132836
120 Linear Feature 155
111 -33.92185126  150.98975171 1 101
111 -33.92210470  150.99020449
112 -33.92210470  150.99020449 -33.92217853  150.99034493 1 101
111 -33.92212707  150.99049657 1 101
111 -33.92203681  150.99070336 1 101
111 -33.92195740  150.99088531 1 101
111 -33.92187588  150.99107206 1 101
115 -33.92186161  150.99110476
120 Linear Feature 154
111 -33.92103342  150.98879962 1 101
112 -33.92138511  150.98891356 -33.92153822  150.98915142
111 -33.92138511  150.98891356 1 101
115 -33.92157882  150.98925920
120 Linear Feature 153
112 -33.91986765  150.98973112 -33.91974467  150.98991173 1 101
115 -33.91988297  150.99005911
120 Linear Feature 152
112 -33.92080929  150.98898153 -33.92069861  150.98910472 1 101
111 -33.92077839  150.98929751 1 101
116 -33.92049552  150.98922174 -33.92031259  150.98932363
120 Linear Feature 151
112 -33.91956969  150.98985182 -33.91967804  150.98988270 1 101
111 -33.91974288  150.98983233 1 101
111 -33.91986765  150.98973112 1 101
111 -33.92049552  150.98922174 1 101
112 -33.92055665  150.98890153 -33.92049154  150.98868283
111 -33.92055665  150.98890153
112 -33.92055665  150.98890153 -33.92068209  150.98907328 1 101
111 -33.92080929  150.98898153 1 101
111 -33.92103342  150.98879962 1 101
112 -33.92108093  150.98836998 -33.92095988  150.98812221
111 -33.92108093  150.98836998 1 101
115 -33.92094411  150.98812589
120 Linear Feature 150
111 -33.92107533  150.99028953 1 101
116 -33.92135937  150.99033502 -33.92149196  150.99048708
120 Linear Feature 149
111 -33.91735213  150.98682421 1 101
111 -33.91737918  150.98703498 1 101
111 -33.91739142  150.98713034 1 101
111 -33.91755842  150.98843164
112 -33.91755842  150.98843164 -33.91756861  150.98852433 1 101
111 -33.91763758  150.98857335 1 101
111 -33.91876370  150.98931850 1 101
111 -33.91895371  150.98944423 1 101
111 -33.91956969  150.98985182 1 101
111 -33.91988297  150.99005911 1 101
111 -33.92054379  150.99049638 1 101
111 -33.92056269  150.99050888
112 -33.92056269  150.99050888 -33.92067425  150.99059250 1 101
111 -33.92078800  150.99052147 1 101
111 -33.92107533  150.99028953 1 101
116 -33.92114968  150.98996055 -33.92108669  150.98973670
120 Linear Feature 148
111 -33.92805037  150.99543402 1 101
112 -33.92800347  150.99561692 -33.92792768  150.99568511
111 -33.92800347  150.99561692 1 101
115 -33.92721173  150.99625646
120 Linear Feature 147
112 -33.91973617  150.98691976 -33.91954105  150.98698077 1 101
115 -33.91960812  150.98720765
120 Linear Feature 146
111 -33.91937526  150.98691824 1 101
111 -33.91973617  150.98691976 1 101
115 -33.92011371  150.98692135
120 Linear Feature 145
111 -33.92147000  150.98257175 1 101
112 -33.92157913  150.98269489 -33.92160938  150.98279995
111 -33.92157913  150.98269489 1 101
111 -33.92158791  150.98272763 1 101
111 -33.92170177  150.98315243 1 101
111 -33.92174936  150.98332997 1 101
111 -33.92211026  150.98467637 1 101
111 -33.92215199  150.98483205
112 -33.92215199  150.98483205 -33.92218630  150.98497090 1 101
111 -33.92223100  150.98505243 1 101
111 -33.92224382  150.98507529 1 101
111 -33.92317376  150.98673429 1 101
111 -33.92325815  150.98688483 1 101
111 -33.92377674  150.98780998 1 101
111 -33.92387342  150.98798245 1 101
111 -33.92537800  150.99066658 1 101
111 -33.92549580  150.99087674 1 101
111 -33.92720799  150.99393124 1 101
111 -33.92732829  150.99414583 1 101
111 -33.92805037  150.99543402 1 101
111 -33.92820501  150.99570989
112 -33.92820501  150.99570989 -33.92823504  150.99576886 1 101
111 -33.92824930  150.99586331 1 101
111 -33.92851239  150.99744346
112 -33.92851239  150.99744346 -33.92852840  150.99759013 1 101
112 -33.92839000  150.99784415 -33.92825870  150.99796920
111 -33.92839000  150.99784415 1 101
111 -33.92673680  150.99917195 1 101
112 -33.92636412  150.99907390 -33.92621501  150.99881638
111 -33.92636412  150.99907390 1 101
111 -33.92507441  150.99676336 1 101
111 -33.92478645  150.99624746
112 -33.92478645  150.99624746 -33.92476560  150.99620806 1 101
111 -33.92473120  150.99617891 1 101
111 -33.92455903  150.99602422
112 -33.92455903  150.99602422 -33.92453092  150.99599649 1 101
111 -33.92450760  150.99595710 1 101
111 -33.92446911  150.99588836 1 101
111 -33.92365383  150.99443244 1 101
111 -33.92361366  150.99436071 1 101
111 -33.92346511  150.99409543 1 101
111 -33.92345261  150.99407311 1 101
111 -33.92322849  150.99367287 1 101
111 -33.92307174  150.99339295 1 101
111 -33.92279650  150.99290144 1 101
111 -33.92259876  150.99254830 1 101
111 -33.92203205  150.99153629 1 101
111 -33.92189707  150.99129523 1 101
111 -33.92181894  150.99115572 1 101
111 -33.92165464  150.99086231 1 101
111 -33.92135937  150.99033502 1 101
111 -33.92114968  150.98996055 1 101
111 -33.92077839  150.98929751 1 101
111 -33.92055665  150.98890153 1 101
111 -33.91960812  150.98720765 1 101
111 -33.91949409  150.98700401 1 101
112 -33.91937526  150.98691824 -33.91929927  150.98690447
111 -33.91937526  150.98691824 1 101
111 -33.91908346  150.98691741 1 101
111 -33.91872927  150.98691640 1 101
111 -33.91747137  150.98691280 1 101
111 -33.91745055  150.98691274 1 101
112 -33.91735213  150.98682421 -33.91732589  150.98673416
111 -33.91735213  150.98682421 1 101
111 -33.91734487  150.98676835 1 101
111 -33.91720627  150.98570306 1 101
111 -33.91716831  150.98541126 1 101
111 -33.91699172  150.98405395
112 -33.91699172  150.98405395 -33.91691495  150.98321657 1 101
112 -33.91806488  150.98253349 -33.91870877  150.98251413
111 -33.91806488  150.98253349 1 101
111 -33.91990064  150.98255412 1 101
111 -33.92022469  150.98255776 1 101
111 -33.92047057  150.98256052 1 101
111 -33.92085551  150.98256484 1 101
115 -33.92147000  150.98257175
120 Linear Feature 144
111 -33.91684113  150.98789897 1
115 -33.91693783  150.98798276
120 Linear Feature 143
111 -33.91690345  150.98777015 20
115 -33.91680615  150.98792797
120 Linear Feature 142
111 -33.91615477  150.98850563 2
115 -33.91618902  150.98840701
120 Linear Feature 141
111 -33.91604203  150.98845145 2
115 -33.91608175  150.98832950
120 Linear Feature 140
111 -33.91597734  150.98841980 2
115 -33.91601193  150.98831097
120 Linear Feature 139
111 -33.91636399  150.98929560 20
111 -33.91629941  150.98926666 20
111 -33.91632444  150.98918449 20
115 -33.91639175  150.98921713
120 Linear Feature 138
111 -33.91657817  150.98787546 20
115 -33.91673029  150.98762603
120 Linear Feature 137
111 -33.91688051  150.98737928 20
115 -33.91702080  150.98714306
120 Linear Feature 136
111 -33.91703827  150.98722008 3
115 -33.91713355  150.98706783
120 Linear Feature 135
111 -33.91714457  150.98725986 3
115 -33.91693344  150.98760719
120 Linear Feature 134
111 -33.91686580  150.98552976 20
111 -33.91686631  150.98553467 20
115 -33.91688304  150.98569426
120 Linear Feature 133
111 -33.91722551  150.98771524 20
111 -33.91704542  150.98720361 20
112 -33.91703316  150.98715630 -33.91702820  150.98712878
111 -33.91703316  150.98715630 20
115 -33.91682626  150.98553433
120 Linear Feature 132
