I
1050 Generated by WorldEditor

1   1023 1 0 KATL Hartsfield Jackson Atlanta Intl
1302 city Atlanta
111  33.64225205 -084.43566682
111  33.64190627 -084.43566789
111  33.64190358 -084.43573568
111  33.64150315 -084.43573353
111  33.64150495 -084.43566036
111  33.64137595 -084.43566251
111  33.64137595 -084.43568403
111  33.64112512 -084.43568188
111  33.64112692 -084.43573783
111  33.64107675 -084.43573245
111  33.64107675 -084.43564745
111  33.64095940 -084.43565175
111  33.64095402 -084.43568296
111  33.64084922 -084.43567973
111  33.64085011 -084.43534294
111  33.64078382 -084.43528376
111  33.64063243 -084.43528591
111  33.64052046 -084.43539244
111  33.64051598 -084.43573676
111  33.63752578 -084.43573245
111  33.63752399 -084.43568296
111  33.63746755 -084.43568188
111  33.63745770 -084.43568834
111  33.63745591 -084.43604878
111  33.63752578 -084.43604878
111  33.63752553 -084.43594008
111  33.63772071 -084.43593685
111  33.63772071 -084.43603224
111  33.63877939 -084.43603709
111  33.63878276 -084.43611955
111  33.63891332 -084.43611955
111  33.63891265 -084.43603790
111  33.63919465 -084.43603883
111  33.63919587 -084.43619683
111  33.63926440 -084.43619536
111  33.63926317 -084.43613731
111  33.63927052 -084.43613804
111  33.63926990 -084.43603736
111  33.64054132 -084.43604030
111  33.64054132 -084.43638792
111  33.64064717 -084.43648934
111  33.64076587 -084.43648787
111  33.64086866 -084.43639380
111  33.64086744 -084.43619684
111  33.64091088 -084.43619684
111  33.64091332 -084.43603515
111  33.64147255 -084.43603882
111  33.64147072 -084.43612628
111  33.64163714 -084.43612555
111  33.64163775 -084.43611158
111  33.64172341 -084.43610791
111  33.64172157 -084.43603809
111  33.64209969 -084.43603882
111  33.64209847 -084.43610644
111  33.64214742 -084.43610717
111  33.64214803 -084.43603809
111  33.64226489 -084.43603809
111  33.64226551 -084.43612408
111  33.64271460 -084.43612628
111  33.64271460 -084.43604176
113  33.64381118 -084.43603909
111  33.64327849 -084.43235650
111  33.64308832 -084.43234821
111  33.64302328 -084.43244764
111  33.64237772 -084.43244894
111  33.64237705 -084.43239882
111  33.64222629 -084.43239882
111  33.64222696 -084.43237780
111  33.64194833 -084.43237699
111  33.64195102 -084.43244975
111  33.64109436 -084.43244560
111  33.64109111 -084.43222159
111  33.64107970 -084.43222257
111  33.64104631 -084.43202302
111  33.64101455 -084.43202693
111  33.64097709 -084.43181956
111  33.64084272 -084.43191346
111  33.64083377 -084.43193596
111  33.64078979 -084.43197313
111  33.64079305 -084.43244951
111  33.64072464 -084.43244658
111  33.64072057 -084.43240354
111  33.64074011 -084.43240451
111  33.64074093 -084.43234289
111  33.64064972 -084.43234387
111  33.64062203 -084.43237517
111  33.64062284 -084.43244560
111  33.64003650 -084.43244951
111  33.64003568 -084.43239277
111  33.63944120 -084.43239082
111  33.63944120 -084.43244853
111  33.63778721 -084.43244951
111  33.63778721 -084.43275372
111  33.64016448 -084.43275532
111  33.64016806 -084.43278007
111  33.64029975 -084.43278115
111  33.64029885 -084.43275209
111  33.64075661 -084.43275317
111  33.64075482 -084.43319756
111  33.64079782 -084.43322123
111  33.64079782 -084.43325244
111  33.64090890 -084.43333637
111  33.64093577 -084.43317496
111  33.64097698 -084.43317174
111  33.64100295 -084.43304046
111  33.64102804 -084.43304046
111  33.64104864 -084.43291242
111  33.64106029 -084.43291027
111  33.64105939 -084.43285647
111  33.64143384 -084.43285754
111  33.64143294 -084.43275425
111  33.64174110 -084.43275102
111  33.64174558 -084.43281988
111  33.64216392 -084.43282742
111  33.64216302 -084.43275425
111  33.64243266 -084.43274994
111  33.64243445 -084.43280697
111  33.64247387 -084.43280697
111  33.64247566 -084.43275209
111  33.64302389 -084.43275747
111  33.64308391 -084.43285755
111  33.64327849 -084.43285718
111  33.64334747 -084.43275775
113  33.64335043 -084.43244764
111  33.64341440 -084.42915441
111  33.64337368 -084.42914952
111  33.64336879 -084.42916517
111  33.64323849 -084.42917006
111  33.64323686 -084.42921213
111  33.64201612 -084.42921213
111  33.64201531 -084.42916909
111  33.64194283 -084.42917104
111  33.64194120 -084.42921115
111  33.64108774 -084.42921311
111  33.64108774 -084.42915344
111  33.64102992 -084.42915050
111  33.64102829 -084.42895976
111  33.64097292 -084.42895780
111  33.64097455 -084.42888052
111  33.64093139 -084.42887954
111  33.64092976 -084.42879444
111  33.64081412 -084.42879933
111  33.64081249 -084.42882281
111  33.64068463 -084.42902627
111  33.64068382 -084.42914170
111  33.64057388 -084.42914855
111  33.64056981 -084.42921213
111  33.64016181 -084.42921213
111  33.64016214 -084.42916626
111  33.63990370 -084.42916384
111  33.63990302 -084.42920830
111  33.63911154 -084.42921315
111  33.63911019 -084.42918647
111  33.63897626 -084.42918566
111  33.63897491 -084.42921153
111  33.63851725 -084.42920992
111  33.63851590 -084.42916303
111  33.63820564 -084.42916141
111  33.63820496 -084.42921315
111  33.63785229 -084.42921072
111  33.63785297 -084.42923821
111  33.63777624 -084.42923740
111  33.63777355 -084.42921234
111  33.63765644 -084.42921476
111  33.63765644 -084.42942010
111  33.63777422 -084.42942010
111  33.63777557 -084.42939342
111  33.63785566 -084.42938857
111  33.63785768 -084.42941686
111  33.63825611 -084.42941686
111  33.63825746 -084.42947103
111  33.63845129 -084.42946537
111  33.63845197 -084.42941767
111  33.63877771 -084.42941606
111  33.63877973 -084.42946779
111  33.63919768 -084.42946941
111  33.63919768 -084.42945729
111  33.63922999 -084.42945729
111  33.63922864 -084.42942253
111  33.64055990 -084.42941929
111  33.64056057 -084.42944516
111  33.64060230 -084.42944435
111  33.64060903 -084.42959068
111  33.64062653 -084.42959149
111  33.64069181 -084.42975721
111  33.64075575 -084.42975640
111  33.64075306 -084.42991404
111  33.64084459 -084.42990919
111  33.64084594 -084.42984048
111  33.64085805 -084.42984048
111  33.64086142 -084.42985341
111  33.64097920 -084.42985180
111  33.64097920 -084.42962786
111  33.64099804 -084.42962706
111  33.64104718 -084.42950579
111  33.64104516 -084.42947750
111  33.64109294 -084.42947992
111  33.64109362 -084.42942253
111  33.64117169 -084.42941606
111  33.64117169 -084.42944759
111  33.64129351 -084.42944516
111  33.64129351 -084.42942172
111  33.64262140 -084.42942091
111  33.64262342 -084.42944597
111  33.64274524 -084.42944597
111  33.64274322 -084.42941848
113  33.64341358 -084.42941853
111  33.64378146 -084.42555792
111  33.64267043 -084.42555923
111  33.64266935 -084.42552277
111  33.64256421 -084.42552277
111  33.64256313 -084.42555793
111  33.64223140 -084.42555733
111  33.64222977 -084.42552113
111  33.64215892 -084.42552113
111  33.64216364 -084.42554764
111  33.64168115 -084.42555054
111  33.64168157 -084.42552795
111  33.64173631 -084.42552945
111  33.64174049 -084.42516201
111  33.64123716 -084.42515909
111  33.64123808 -084.42511933
111  33.64111075 -084.42511988
111  33.64111075 -084.42516019
111  33.64106938 -084.42516019
111  33.64106892 -084.42499675
111  33.64097974 -084.42499289
111  33.64097974 -084.42482448
111  33.64103932 -084.42482558
111  33.64103628 -084.42474938
111  33.64098066 -084.42475104
111  33.64097915 -084.42435232
111  33.64095617 -084.42432526
111  33.64079804 -084.42432250
111  33.64079500 -084.42361971
111  33.64081642 -084.42362045
111  33.64081825 -084.42332574
111  33.64079316 -084.42330516
111  33.64079561 -084.42305559
111  33.64084334 -084.42305529
111  33.64084456 -084.42307764
111  33.64101343 -084.42308028
111  33.64101379 -084.42299869
111  33.64097585 -084.42299796
111  33.64097279 -084.42295313
111  33.64048703 -084.42295588
111  33.64048397 -084.42432871
111  33.64032244 -084.42432504
111  33.64029797 -084.42435885
111  33.64029674 -084.42499602
111  33.64020558 -084.42499529
111  33.64020558 -084.42515550
111  33.64041911 -084.42515918
111  33.64041973 -084.42519666
111  33.64029980 -084.42520033
111  33.64029797 -084.42532894
111  33.64022210 -084.42533188
111  33.64020313 -084.42516285
111  33.64016581 -084.42515550
111  33.64016336 -084.42512023
111  33.64004222 -084.42511876
111  33.64003732 -084.42512978
111  33.63996842 -084.42512863
111  33.63996516 -084.42515895
111  33.63963779 -084.42515993
111  33.63963209 -084.42554924
111  33.63810108 -084.42555120
111  33.63810433 -084.42552675
111  33.63772891 -084.42552283
111  33.63772728 -084.42548762
111  33.63758802 -084.42548860
111  33.63758884 -084.42554924
111  33.63757499 -084.42554729
111  33.63757336 -084.42552186
111  33.63713116 -084.42551990
111  33.63713279 -084.42555609
111  33.63724925 -084.42555805
111  33.63725087 -084.42591996
111  33.63742759 -084.42591898
111  33.63743004 -084.42595028
111  33.63778999 -084.42595322
111  33.63778836 -084.42591996
111  33.63812179 -084.42592192
111  33.63811573 -084.42595224
111  33.63838692 -084.42594931
111  33.63838610 -084.42591898
111  33.64022332 -084.42592191
111  33.64023228 -084.42608723
111  33.64037479 -084.42634253
111  33.64042447 -084.42633960
111  33.64042284 -084.42678271
111  33.64088133 -084.42677978
111  33.64087563 -084.42634057
111  33.64092530 -084.42633862
111  33.64104665 -084.42608722
111  33.64104339 -084.42600897
111  33.64112564 -084.42600603
111  33.64112645 -084.42592289
113  33.64378362 -084.42592639
111  33.63614813 -084.41739699
112  33.63618463 -084.41743702  33.63621161 -084.41742940
111  33.63621796 -084.41738174
111  33.63631794 -084.41652781
111  33.63631476 -084.41435296
111  33.63620844 -084.41353143
112  33.63618781 -084.41349331  33.63616551 -084.41349173
111  33.63615289 -084.41352762
111  33.63603546 -084.41421763
113  33.63602911 -084.41671460
111  33.63614972 -084.41266221
112  33.63618661 -084.41269713  33.63620970 -084.41269367
111  33.63620931 -084.41265310
112  33.63631928 -084.41172845  33.63631928 -084.41162991
111  33.63620931 -084.41083106
112  33.63618138 -084.41078284  33.63615519 -084.41078284
111  33.63614821 -084.41082477
111  33.63603474 -084.41151669
113  33.63603125 -084.41196119
111  33.63615763 -084.40996213
112  33.63618127 -084.40998462  33.63620492 -084.40998225
111  33.63620295 -084.40995621
112  33.63623744 -084.40971950  33.63623744 -084.40968045
111  33.63620788 -084.40949937
112  33.63618522 -084.40947688  33.63616748 -084.40947688
111  33.63615467 -084.40949582
114  33.63612511 -084.40972187  33.63612412 -084.40977632
111  33.63502385 -084.41009874
111  33.63527688 -084.41011102
112  33.63557336 -084.40970275  33.63556313 -084.40934052
111  33.63531011 -084.40935894
112  33.63511842 -084.40940805  33.63503663 -084.40947558
113  33.63502385 -084.40953084
111  33.63502399 -084.40887767 53 102
112  33.63512000 -084.40890996  33.63518529 -084.40891919 53 102
111  33.63544068 -084.40890765 53 102
112  33.63561350 -084.40879234  33.63564999 -084.40873698 53 102
111  33.63564807 -084.40866318 53 102
112  33.63559622 -084.40854556  33.63554629 -084.40848790 53 102
111  33.63543492 -084.40844177 53 102
112  33.63512576 -084.40844408  33.63508928 -084.40844408 53 102
113  33.63502207 -084.40847175
111  33.63502415 -084.40809172 53 102
111  33.63513610 -084.40811709 53 102
111  33.63544238 -084.40811202 53 102
112  33.63560080 -084.40801307  33.63564515 -084.40795219 53 102
111  33.63565783 -084.40789130 53 102
112  33.63556066 -084.40769341  33.63546772 -084.40759954 53 102
111  33.63539591 -084.40759447 53 102
111  33.63519524 -084.40758940 53 102
112  33.63509174 -084.40760969  33.63506006 -084.40762238 53 102
113  33.63502415 -084.40765282
111  33.63502467 -084.41556077
112  33.63534798 -084.41566207  33.63555076 -084.41558089
111  33.63559820 -084.41538518
111  33.63559385 -084.41121090
111  33.63555040 -084.41088243
112  33.63531270 -084.41067062  33.63513412 -084.41062680
113  33.63502388 -084.41081107
111  33.63502314 -084.41736758
111  33.63527364 -084.41737872
112  33.63547466 -084.41728215  33.63557053 -084.41719672
111  33.63557671 -084.41706671
111  33.63557053 -084.41659870
112  33.63536642 -084.41628298  33.63516850 -084.41620869
113  33.63502933 -084.41636098
111  33.63502634 -084.42035410
111  33.63535972 -084.42059108
112  33.63550259 -084.42059108  33.63555039 -084.42053705
111  33.63557403 -084.42046442
111  33.63556723 -084.41819271
112  33.63532570 -084.41794756  33.63514943 -084.41788442
113  33.63502294 -084.41804970
111  33.63697716 -084.41863512
112  33.63689584 -084.41864984  33.63687261 -084.41865999
111  33.63686563 -084.41874954
111  33.63679593 -084.41945560
111  33.63678664 -084.42010026
111  33.63687028 -084.42097654
112  33.63690746 -084.42104352  33.63693999 -084.42107422
113  33.63697716 -084.42107701
111  33.63619328 -084.42069478
112  33.63626088 -084.42074551  33.63630523 -084.42074298
111  33.63631157 -084.42065418
112  33.63632002 -084.41922838  33.63631580 -084.41912944
111  33.63621652 -084.41832013
112  33.63618695 -084.41825417  33.63616371 -084.41824402
111  33.63615738 -084.41829984
112  33.63604120 -084.41898229  33.63603486 -084.41908377
111  33.63603909 -084.42003769
114  33.63608556 -084.42042585  33.63611935 -084.42055270
111  33.63632838 -084.42186448 53 102
111  33.63624110 -084.42171581 53 102
112  33.63616334 -084.42168340  33.63612049 -084.42167769 53 102
111  33.63605860 -084.42174630 53 102
112  33.63601892 -084.42193882  33.63606018 -084.42206843 53 102
111  33.63617286 -084.42208559 53 102
111  33.63625697 -084.42208368 53 102
114  33.63634901 -084.42199982  33.63636647 -084.42193691 53 102
111  33.63502520 -084.42159187
111  33.63537605 -084.42184024
112  33.63549919 -084.42184582  33.63555031 -084.42180117
111  33.63555728 -084.42177326
111  33.63557587 -084.42149977
112  33.63554799 -084.42140768  33.63551778 -084.42133512
111  33.63549222 -084.42134629
111  33.63521108 -084.42114257
112  33.63510652 -084.42113140  33.63504147 -084.42114536
113  33.63501823 -084.42120954
111  33.63723582 -084.42204634
111  33.63754763 -084.42200336
112  33.63765242 -084.42186829  33.63764986 -084.42172401
111  33.63755785 -084.42173935
111  33.63718726 -084.42174856
111  33.63689334 -084.42181610
112  33.63684733 -084.42187443  33.63684733 -084.42191740
113  33.63689589 -084.42195731
111  33.63503214 -084.44742667
112  33.63509949 -084.44749858  33.63514814 -084.44752554
111  33.63517807 -084.44753004
111  33.63534646 -084.44750756
112  33.63548492 -084.44740869  33.63552608 -084.44735026
111  33.63557473 -084.44717498
111  33.63558970 -084.44552104
112  33.63538763 -084.44517497  33.63518930 -084.44505362
113  33.63503214 -084.44530980
111  33.63604319 -084.44682377
112  33.63623803 -084.44703177  33.63638028 -084.44702434
111  33.63640812 -084.44681634
111  33.63639884 -084.44532686
112  33.63623184 -084.44515599  33.63608649 -084.44513742
113  33.63604938 -084.44532314
111  33.63605212 -084.44439173
112  33.63622901 -084.44459194  33.63639230 -084.44459194
111  33.63640931 -084.44438356
111  33.63640591 -084.44238558
112  33.63631406 -084.44223032  33.63625623 -084.44220171
111  33.63624262 -084.44221397
112  33.63616778 -084.44226300  33.63615077 -084.44230386
111  33.63616778 -084.44226300
112  33.63616778 -084.44226300  33.63606913 -084.44241418
113  33.63603511 -084.44289631
111  33.63503474 -084.44443859
112  33.63534264 -084.44458542  33.63550564 -084.44453647
111  33.63558261 -084.44423194
111  33.63558714 -084.44258417
112  33.63539697 -084.44225244  33.63520227 -084.44215455
111  33.63539697 -084.44225244
112  33.63539697 -084.44225244  33.63522491 -084.44210560
113  33.63502569 -084.44233945
111  33.63605205 -084.44162815
112  33.63627696 -084.44148295  33.63638098 -084.44129386
111  33.63637536 -084.44117229
112  33.63622917 -084.44088865  33.63606329 -084.44072994
113  33.63603236 -084.44074345
111  33.63502833 -084.44150563
112  33.63534528 -084.44161439  33.63555809 -084.44151651
111  33.63558073 -084.44136967
111  33.63560790 -084.44061920
112  33.63557620 -084.44052131  33.63555356 -084.44047237
111  33.63549470 -084.44045605
112  33.63514153 -084.44044518  33.63508267 -084.44044518
113  33.63502381 -084.44054850
111  33.63628989 -084.44024709
112  33.63637423 -084.44027779  33.63640746 -084.44025937
111  33.63639979 -084.44020105
111  33.63640235 -084.43791099
112  33.63638957 -084.43784652  33.63636749 -084.43783257
111  33.63638957 -084.43784652
112  33.63638957 -084.43784652  33.63635123 -084.43781583
111  33.63635123 -084.43781583
111  33.63624900 -084.43781276
112  33.63613398 -084.43791099  33.63605737 -084.43801392
111  33.63613398 -084.43791099
112  33.63613398 -084.43791099  33.63605526 -084.43804944
111  33.63602919 -084.43838374
111  33.63603175 -084.43954411
114  33.63610587 -084.44001072  33.63616210 -084.44014272
111  33.63502539 -084.43984148
