I
1050 Generated by WorldEditor 2.1.0r1

1   1869 1 0 KLSV Nellis AFB
112  36.23222645 -115.03592201  36.23220900 -115.03596725
111  36.23219051 -115.03599289
113  36.23219455 -115.03600076
111  36.22729609 -115.04119102
111  36.22727242 -115.04115785
111  36.22713807 -115.04130319
111  36.22716552 -115.04134093
111  36.22722862 -115.04127473
113  36.22724121 -115.04126027
111  36.22596361 -115.03939761
111  36.22593175 -115.03939302
111  36.22401395 -115.04149200
111  36.22400135 -115.04151680
111  36.22391910 -115.04160866
111  36.22388945 -115.04157100
111  36.22397023 -115.04148924
111  36.22353326 -115.04164799
111  36.22351005 -115.04165642
111  36.22349523 -115.04167755
111  36.22440818 -115.04296540
111  36.22469866 -115.04312340
111  36.22473274 -115.04320456
111  36.22477055 -115.04328048
111  36.22484613 -115.04338979
112  36.22484613 -115.04338979  36.22503287 -115.04358637
111  36.22519812 -115.04341276
113  36.22722189 -115.04117779
111  36.22993726 -115.03496224
111  36.22995733 -115.03492715
111  36.22997328 -115.03492587
111  36.22998563 -115.03494565
111  36.22997894 -115.03496543
111  36.22984176 -115.03511687
111  36.22984264 -115.03512900
111  36.23007829 -115.03512128
112  36.23007829 -115.03512128  36.23025685 -115.03510981
111  36.23031750 -115.03503529
111  36.23092608 -115.03435903
111  36.23109825 -115.03416771
111  36.23020101 -115.03292091
112  36.23020101 -115.03292091  36.23006051 -115.03273792
111  36.22991201 -115.03287461
112  36.22295369 -115.04053250  36.22281230 -115.04072319
111  36.22293946 -115.04089625
111  36.22345255 -115.04161825
111  36.22349079 -115.04161825
111  36.22350994 -115.04161139
111  36.22395853 -115.04145070
111  36.22400122 -115.04144298
113  36.22402611 -115.04143417
111  36.22598093 -115.03933745
111  36.22598402 -115.03937266
111  36.22724143 -115.04115661
111  36.23201358 -115.03602954
111  36.23205248 -115.03596294
111  36.23202469 -115.03588332
111  36.23178138 -115.03553422 54
111  36.23193515 -115.03536120
111  36.23111963 -115.03419551
111  36.23094816 -115.03438716
111  36.23033290 -115.03506211
112  36.23033290 -115.03506211  36.23023965 -115.03515168
111  36.23007848 -115.03515474
111  36.22983826 -115.03516699
112  36.22983826 -115.03516699  36.22981047 -115.03516699
113  36.22979273 -115.03517876
110 1 0.00 0.0000 New Taxiway 12
111  36.22521023 -115.04356382
111  36.22520388 -115.04355881
111  36.22509936 -115.04360534
111  36.22502428 -115.04361321
111  36.22494517 -115.04360033
111  36.22482563 -115.04353232
111  36.22481960 -115.04353697
111  36.22470697 -115.04337920
111  36.22465590 -115.04330881
111  36.22463834 -115.04328434
111  36.22458745 -115.04321341
111  36.22450250 -115.04317088
111  36.22430935 -115.04307417
111  36.22429260 -115.04305914
111  36.22426399 -115.04301885
111  36.22409651 -115.04278304
111  36.22390636 -115.04251532
111  36.22371591 -115.04224617
111  36.22352635 -115.04198028
111  36.22333481 -115.04171059
111  36.22314418 -115.04144219
111  36.22295548 -115.04117651
111  36.22282627 -115.04099458
111  36.22278766 -115.04094023
111  36.22279344 -115.04093378
111  36.22277034 -115.04086650
111  36.22275821 -115.04081710
111  36.22274955 -115.04073120
111  36.22275532 -115.04063528
111  36.22278016 -115.04055654
111  36.22281885 -115.04046920
111  36.22281192 -115.04045990
111  36.22286581 -115.04040058
111  36.22307048 -115.04017530
111  36.22327346 -115.03995188
111  36.22347699 -115.03972786
111  36.22368341 -115.03950065
111  36.22388967 -115.03927362
111  36.22409557 -115.03904698
111  36.22430129 -115.03882055
111  36.22450755 -115.03859352
111  36.22471476 -115.03836545
111  36.22492059 -115.03813889
111  36.22512569 -115.03791314
111  36.22533221 -115.03768582
111  36.22553855 -115.03745799
111  36.22574456 -115.03723126
111  36.22595075 -115.03700435
111  36.22615667 -115.03677772
111  36.22636241 -115.03655131
111  36.22656869 -115.03632429
111  36.22677539 -115.03609680
111  36.22698028 -115.03587132
111  36.22718663 -115.03564494
111  36.22739500 -115.03541557
111  36.22760089 -115.03518892
111  36.22780660 -115.03496247
111  36.22801158 -115.03473747
111  36.22821942 -115.03450924
111  36.22842428 -115.03428359
111  36.22863020 -115.03405676
111  36.22883310 -115.03383325
111  36.22903321 -115.03361283
111  36.22923390 -115.03339176
111  36.22943560 -115.03316958
111  36.22963746 -115.03294722
111  36.22983624 -115.03272826
111  36.22985519 -115.03270739
111  36.22986385 -115.03271598
112  36.23023922 -115.03274390  36.23041246 -115.03291357
111  36.23023922 -115.03274390
111  36.23024499 -115.03273674
111  36.23026832 -115.03276954
111  36.23031114 -115.03282972
111  36.23049034 -115.03308159
111  36.23066814 -115.03333150
111  36.23084720 -115.03358317
111  36.23102374 -115.03383130
111  36.23120366 -115.03408420
111  36.23138732 -115.03434233
111  36.23161876 -115.03466214
111  36.23180309 -115.03492123
111  36.23198496 -115.03517766
111  36.23202935 -115.03523924
111  36.23204806 -115.03526553
111  36.23216997 -115.03543688
111  36.23221765 -115.03550391
111  36.23221246 -115.03550820
111  36.23224256 -115.03558123
112  36.23226009 -115.03566714  36.23226375 -115.03570820
111  36.23226178 -115.03575520
112  36.23222645 -115.03592201  36.23219227 -115.03600932
111  36.23222645 -115.03592201
112  36.23222645 -115.03592201  36.23220900 -115.03596725
111  36.23219051 -115.03599289
113  36.23219455 -115.03600076
111  36.22596361 -115.03939761
111  36.22593175 -115.03939302
111  36.22401395 -115.04149200
111  36.22400135 -115.04151680
111  36.22391910 -115.04160866
111  36.22388945 -115.04157100
111  36.22397023 -115.04148924
111  36.22353326 -115.04164799
111  36.22351005 -115.04165642
111  36.22349523 -115.04167755
111  36.22440818 -115.04296540
111  36.22469866 -115.04312340
111  36.22473274 -115.04320456
111  36.22477055 -115.04328048
111  36.22484613 -115.04338979
112  36.22484613 -115.04338979  36.22503287 -115.04358637
111  36.22519812 -115.04341276
111  36.22722189 -115.04117779
113  36.22711427 -115.04102520
111  36.22993726 -115.03496224
111  36.22995733 -115.03492715
111  36.22997328 -115.03492587
111  36.22998563 -115.03494565
111  36.22997894 -115.03496543
111  36.22984176 -115.03511687
111  36.22984264 -115.03512900
111  36.23007829 -115.03512128
112  36.23007829 -115.03512128  36.23025685 -115.03510981
111  36.23031750 -115.03503529
111  36.23092608 -115.03435903
111  36.23109825 -115.03416771
111  36.23020101 -115.03292091
112  36.23020101 -115.03292091  36.23006051 -115.03273792
111  36.22991201 -115.03287461
112  36.22295369 -115.04053250  36.22281230 -115.04072319
111  36.22293946 -115.04089625
111  36.22345255 -115.04161825
111  36.22349079 -115.04161825
111  36.22395853 -115.04145070
111  36.22400122 -115.04144298
113  36.22402611 -115.04143417
111  36.22598093 -115.03933745
111  36.22598402 -115.03937266
111  36.22713422 -115.04100418
111  36.22724143 -115.04115661
111  36.23201358 -115.03602954
111  36.23205248 -115.03596294
111  36.23202469 -115.03588332
111  36.23178138 -115.03553422 54
111  36.23193515 -115.03536120
111  36.23111963 -115.03419551
111  36.23094816 -115.03438716
111  36.23033290 -115.03506211
112  36.23033290 -115.03506211  36.23023965 -115.03515168
111  36.23007848 -115.03515474
111  36.22983826 -115.03516699
112  36.22983826 -115.03516699  36.22981047 -115.03516699
113  36.22979273 -115.03517876
110 1 0.00 0.0000 New Taxiway 7
111  36.22868254 -115.04446047
111  36.22857447 -115.04430696
111  36.22853214 -115.04435305
111  36.22832905 -115.04457418
111  36.22812212 -115.04479949
111  36.22791640 -115.04502349
111  36.22771134 -115.04524676
111  36.22750772 -115.04546847
111  36.22730280 -115.04569158
111  36.22709500 -115.04591784
111  36.22697888 -115.04604427
111  36.22696795 -115.04603010
111  36.22691029 -115.04609357
112  36.22681783 -115.04610897  36.22674824 -115.04611020
111  36.22668014 -115.04607631
111  36.22659365 -115.04600360
111  36.22658619 -115.04600853
111  36.22656546 -115.04597945
111  36.22647040 -115.04584607
111  36.22645305 -115.04582173
111  36.22637653 -115.04571437
111  36.22619604 -115.04546115
111  36.22601577 -115.04520822
111  36.22583449 -115.04495388
111  36.22565471 -115.04470165
111  36.22563739 -115.04467734
111  36.22561896 -115.04465148
111  36.22547352 -115.04444743
111  36.22545483 -115.04442121
111  36.22546278 -115.04441073
111  36.22543246 -115.04433001
111  36.22542053 -115.04426100
111  36.22542302 -115.04415625
111  36.22543545 -115.04407306
111  36.22548814 -115.04394613
111  36.22548366 -115.04393935
111  36.23246145 -115.03638776
111  36.23246932 -115.03639486
112  36.23284583 -115.03642237  36.23304841 -115.03660606
111  36.23284583 -115.03642237
111  36.23285228 -115.03641438
111  36.23287819 -115.03645203
111  36.23294923 -115.03655525
111  36.23295873 -115.03656906
111  36.23296765 -115.03658201
111  36.23305923 -115.03671508
111  36.23324012 -115.03697791
111  36.23337474 -115.03718912
111  36.23355490 -115.03745090
111  36.23374310 -115.03772104
111  36.23380823 -115.03781568
111  36.23381593 -115.03782685
111  36.23382578 -115.03784117
111  36.23392457 -115.03798471
111  36.23395312 -115.03802619
111  36.23394453 -115.03803506
112  36.23391303 -115.03850006  36.23377775 -115.03874233
111  36.23391303 -115.03850006
111  36.23391804 -115.03851338
111  36.23378369 -115.03865966
113  36.23389560 -115.03881865
111  36.23363693 -115.03783862
111  36.23295251 -115.03682967
111  36.23276379 -115.03703779
111  36.22582903 -115.04452734
111  36.22578574 -115.04457480
111  36.22577862 -115.04459354
111  36.22649713 -115.04560328
111  36.22653608 -115.04557145
111  36.22656515 -115.04553901
111  36.22757649 -115.04443422
111  36.22733504 -115.04409050
111  36.22731840 -115.04408636
111  36.22729864 -115.04410703
111  36.22727020 -115.04407059
111  36.22735483 -115.04397936
111  36.22738360 -115.04401621
111  36.22735828 -115.04404607
111  36.22736039 -115.04406280
111  36.22760184 -115.04440652
113  36.23348131 -115.03800839
111  36.22767575 -115.04170726
111  36.22780144 -115.04190234
111  36.22795946 -115.04214761
111  36.23274016 -115.03700787
111  36.23293046 -115.03679915
111  36.23285551 -115.03668843
111  36.23278195 -115.03657977
112  36.23278195 -115.03657977  36.23262900 -115.03640999
111  36.23247961 -115.03660292
113  36.23237913 -115.03665363
111  36.22793657 -115.04217268
111  36.22777789 -115.04192680
111  36.22765250 -115.04173251
111  36.22557856 -115.04400436
112  36.22554210 -115.04433506  36.22560879 -115.04451363
111  36.22554210 -115.04433506
111  36.22566267 -115.04443251
111  36.22574057 -115.04454284
111  36.22574754 -115.04455271
111  36.22576556 -115.04454314
113  36.22580725 -115.04449804
111  36.22881190 -115.04381098
111  36.22882088 -115.04378614
111  36.22871159 -115.04365031
111  36.22854515 -115.04344346
111  36.22852373 -115.04344432
111  36.22658732 -115.04556953
111  36.22656173 -115.04559729
111  36.22652630 -115.04564602
111  36.22657421 -115.04571262
111  36.22667358 -115.04585079
112  36.22667358 -115.04585079  36.22681652 -115.04597630
111  36.22690147 -115.04588410
113  36.22701193 -115.04578418
111  36.23376417 -115.03856236
111  36.23371925 -115.03848440
111  36.23376210 -115.03844070
112  36.23376210 -115.03844070  36.23380011 -115.03840215
111  36.23381669 -115.03835332
111  36.23360799 -115.03805346 4
111  36.23371027 -115.03794465
111  36.23365982 -115.03787012
111  36.23350515 -115.03803946
111  36.22857595 -115.04338707
111  36.22856899 -115.04342038
111  36.22873184 -115.04362523
111  36.22883966 -115.04376086
111  36.22885658 -115.04376209
111  36.22895311 -115.04365600
113  36.22924169 -115.04348206
110 1 0.00 0.0000 New Taxiway 1
111  36.24354660 -115.02524698
112  36.24354532 -115.02514034  36.24351352 -115.02509218
111  36.24354532 -115.02514034
111  36.24341500 -115.02496698
111  36.24329140 -115.02480255
111  36.24331116 -115.02478132
111  36.24343589 -115.02494533
111  36.24356709 -115.02511785
112  36.24356709 -115.02511785  36.24361319 -115.02516390
111  36.24364904 -115.02513267
111  36.24507987 -115.02358606
111  36.24518693 -115.02347034
111  36.24517775 -115.02324044
111  36.24517412 -115.02314962
112  36.24508705 -115.02303530  36.24502174 -115.02299561
111  36.24508705 -115.02303530
111  36.24507552 -115.02298608
111  36.24502815 -115.02302260
112  36.24502815 -115.02302260  36.24498973 -115.02302260
111  36.24495644 -115.02305594
111  36.24489881 -115.02311787
111  36.24477717 -115.02319249
111  36.24342204 -115.02466223
111  36.24335431 -115.02457132
111  36.24512826 -115.02264771
111  36.24513363 -115.02265436
112  36.24522668 -115.02270688  36.24526605 -115.02274460
111  36.24529588 -115.02286367
111  36.24530602 -115.02286589
111  36.24530800 -115.02292870
111  36.24531145 -115.02303815
111  36.24531231 -115.02306536
111  36.24531299 -115.02308702
111  36.24531498 -115.02320757
111  36.24532392 -115.02354855
111  36.24533272 -115.02388432
111  36.24534148 -115.02421862
111  36.24534513 -115.02435763
111  36.24534628 -115.02440135
111  36.24535037 -115.02455735
111  36.24535925 -115.02489608
111  36.24536429 -115.02508842
111  36.24536501 -115.02510581
111  36.24536532 -115.02512761
111  36.24536815 -115.02523558
111  36.24537709 -115.02557656
111  36.24538591 -115.02591309
111  36.24538819 -115.02610137
111  36.24535946 -115.02613050
111  36.24515212 -115.02635575
111  36.24494818 -115.02657733
111  36.24474222 -115.02680109
111  36.24471608 -115.02682949
111  36.24482405 -115.02698185
111  36.23467339 -115.03796473
111  36.23456730 -115.03781071
111  36.23449631 -115.03788672
111  36.23449084 -115.03788056
112  36.23410269 -115.03784069  36.23390662 -115.03765116
111  36.23410269 -115.03784069
111  36.23409523 -115.03784747
111  36.23407440 -115.03781709
111  36.23397749 -115.03767584
111  36.23396691 -115.03766042
111  36.23395786 -115.03764721
111  36.23389455 -115.03755494
111  36.23370652 -115.03728417
111  36.23357223 -115.03707257
111  36.23339134 -115.03680888
111  36.23321149 -115.03654672
111  36.23311879 -115.03641158
111  36.23310137 -115.03638619
111  36.23303182 -115.03628481
111  36.23300380 -115.03624396
111  36.23301125 -115.03623471
112  36.23303859 -115.03576575  36.23317579 -115.03554328
111  36.23303859 -115.03576575
111  36.23302965 -115.03575404
111  36.24322067 -115.02471485
111  36.24328840 -115.02480577
111  36.23345713 -115.03544963
111  36.23315087 -115.03586370
112  36.23313913 -115.03618385  36.23321703 -115.03635318
111  36.23313913 -115.03618385
111  36.23321364 -115.03628453
111  36.23328311 -115.03637841
113  36.23338742 -115.03626528
111  36.24403189 -115.02745045
111  36.24412020 -115.02724448
111  36.24422147 -115.02713193
111  36.24412575 -115.02698294
112  36.24323590 -115.02572462  36.24321957 -115.02570253
111  36.24323590 -115.02572462
112  36.24323590 -115.02572462  36.24321552 -115.02569705
111  36.24316117 -115.02571237
111  36.23569027 -115.03382474
112  36.23569886 -115.03390784  36.23572911 -115.03394765
111  36.23569886 -115.03390784
111  36.23625659 -115.03470271
111  36.23623362 -115.03472738
111  36.23567600 -115.03393268
112  36.23567600 -115.03393268  36.23564389 -115.03388674
111  36.23559856 -115.03392322
111  36.23340832 -115.03629605
111  36.23330309 -115.03641005
111  36.23407025 -115.03754962
112  36.23413868 -115.03765052  36.23415390 -115.03767282
111  36.23413868 -115.03765052
112  36.23413868 -115.03765052  36.23426584 -115.03783683
111  36.23443060 -115.03771861
111  36.23450569 -115.03762888
113  36.23455660 -115.03769575
111  36.24524947 -115.02602744
111  36.24522634 -115.02510951
111  36.24521157 -115.02452297
111  36.24518686 -115.02354213
111  36.24517056 -115.02353894
