I
1050 Generated by WorldEditor 2.1.0r1

1    442 1 0 YPTN Tindal (Military)
1302 city 
111 -14.53115271  132.38609943
111 -14.53076150  132.38575413
111 -14.52964148  132.38707931
111 -14.52971354  132.38714246
111 -14.52972619  132.38733860
111 -14.52955973  132.38734415
111 -14.52956965  132.38807997
112 -14.52956965  132.38807997 -14.52957274  132.38837676
111 -14.52946308  132.38861128
111 -14.52943990  132.38866419
111 -14.52944223  132.38867382
111 -14.52973966  132.38877472
112 -14.53028384  132.38909734 -14.53053278  132.38929221
111 -14.53028384  132.38909734
112 -14.53028384  132.38909734 -14.53053292  132.38929232
111 -14.53086245  132.38961625
112 -14.53086245  132.38961625 -14.53126808  132.39008594
111 -14.53131768  132.39062257
111 -14.53136524  132.39146253
111 -14.53149683  132.39145519
112 -14.53169274  132.39165464 -14.53168351  132.39185641
111 -14.53169274  132.39165464
111 -14.53167521  132.39195328
112 -14.53167521  132.39195328 -14.53166137  132.39213599
111 -14.53147824  132.39212811
111 -14.53138563  132.39211859
111 -14.53142142  132.39290756
112 -14.53142142  132.39290756 -14.53141584  132.39369647
112 -14.53010054  132.39439245 -14.52946276  132.39442103
111 -14.53010054  132.39439245
111 -14.52987432  132.39440069
111 -14.52972278  132.39443157
112 -14.52962136  132.39457400 -14.52960879  132.39468270
111 -14.52962136  132.39457400
111 -14.52960468  132.39473515
111 -14.52956010  132.39473377
111 -14.52954767  132.39456697
112 -14.52954767  132.39456697 -14.52953663  132.39446603
111 -14.52935561  132.39441960
111 -14.52792661  132.39447169
112 -14.52792661  132.39447169 -14.52773610  132.39447701
111 -14.52751727  132.39441451
111 -14.52720709  132.39430314
111 -14.52687085  132.39518619
112 -14.52687085  132.39518619 -14.52670407  132.39562673
111 -14.52671021  132.39604595
111 -14.52671504  132.39627650
112 -14.52671504  132.39627650 -14.52672135  132.39638899
111 -14.52680709  132.39640047
111 -14.52685774  132.39640205
111 -14.52686709  132.39640688
111 -14.52764720  132.39638896
111 -14.52764692  132.39655291
111 -14.52758667  132.39655434
111 -14.52758457  132.39642998
111 -14.52758441  132.39642079
111 -14.52732360  132.39642538
111 -14.52698973  132.39642857
111 -14.52699211  132.39656919
111 -14.52700135  132.39711639
111 -14.52733523  132.39711334
111 -14.52759603  132.39710861
111 -14.52759588  132.39709989
111 -14.52759235  132.39689055
111 -14.52759053  132.39678264
111 -14.52764653  132.39678176
111 -14.52764592  132.39713527
111 -14.52697496  132.39713924
111 -14.52696341  132.39658740
112 -14.52696341  132.39658740 -14.52695962  132.39654154
111 -14.52691075  132.39653568
111 -14.52682540  132.39653675
112 -14.52677971  132.39658291 -14.52677971  132.39662358
111 -14.52677971  132.39658291
111 -14.52678277  132.39678502
111 -14.52655018  132.39678810
111 -14.52652927  132.39678838
111 -14.52652621  132.39658613
112 -14.52652621  132.39658613 -14.52652131  132.39654735
111 -14.52648678  132.39654101
111 -14.52638044  132.39654235
112 -14.52633161  132.39660488 -14.52633188  132.39666462
111 -14.52633161  132.39660488
111 -14.52633803  132.39715259
111 -14.52569293  132.39715523
111 -14.52569032  132.39692571
111 -14.52571410  132.39692556
111 -14.52571729  132.39712317
111 -14.52571748  132.39713353
111 -14.52597830  132.39712932
111 -14.52631493  132.39712388
111 -14.52630887  132.39658882
111 -14.52630715  132.39643542
111 -14.52596715  132.39644123
111 -14.52570585  132.39644570
111 -14.52570600  132.39645467
111 -14.52570849  132.39660831
111 -14.52568673  132.39660856
111 -14.52568648  132.39658620
111 -14.52565803  132.39658753
111 -14.52565178  132.39641552
111 -14.52648286  132.39640356
111 -14.52650106  132.39639684
112 -14.52658163  132.39629708 -14.52658295  132.39620878
111 -14.52658163  132.39629708
111 -14.52657905  132.39608385
112 -14.52672849  132.39518680 -14.52688850  132.39476305
111 -14.52672849  132.39518680
111 -14.52708046  132.39426980
112 -14.52708046  132.39426980 -14.52668663  132.39420734
111 -14.52646809  132.39436515
111 -14.52566287  132.39495401
112 -14.52566287  132.39495401 -14.52541270  132.39512859
111 -14.52504212  132.39515745
111 -14.52484499  132.39517684
112 -14.52484499  132.39517684 -14.52471609  132.39520120
111 -14.52470510  132.39534875
111 -14.52470048  132.39584065
111 -14.52464499  132.39584800
111 -14.52464351  132.39577918
111 -14.52464969  132.39574723
111 -14.52464879  132.39507384
111 -14.52463576  132.39443746
112 -14.52463576  132.39443746 -14.52462489  132.39386782
111 -14.52404232  132.39374436
112 -14.52370766  132.39366350 -14.52361024  132.39362657
111 -14.52370766  132.39366350
112 -14.52370766  132.39366350 -14.52364411  132.39363876
111 -14.52361455  132.39368051
111 -14.52339058  132.39406979
111 -14.52336973  132.39404346
111 -14.52357944  132.39367472
112 -14.52356078  132.39357624 -14.52351902  132.39353885
111 -14.52356078  132.39357624
112 -14.52356078  132.39357624 -14.52332269  132.39341872
111 -14.52333695  132.39311203
111 -14.52333360  132.39202508
112 -14.52333360  132.39202508 -14.52332275  132.39116733
111 -14.52267651  132.39074898
111 -14.52235295  132.39052179
112 -14.52235295  132.39052179 -14.52191134  132.39009044
111 -14.52233455  132.38964466
111 -14.52260508  132.38937978
111 -14.52253907  132.38928376
112 -14.52220366  132.38846865 -14.52207346  132.38791694
111 -14.52220366  132.38846865
112 -14.52220366  132.38846865 -14.52210066  132.38806973
111 -14.52176458  132.38809740
111 -14.52032499  132.38823332
111 -14.52010134  132.38828374
112 -14.52002264  132.38838438 -14.52001604  132.38846154
111 -14.52002264  132.38838438
111 -14.52001489  132.38855888
111 -14.52009898  132.38948701
111 -14.52013692  132.38962775
112 -14.52013692  132.38962775 -14.52016301  132.38971403
111 -14.52025210  132.38972316
111 -14.52041153  132.38973084
112 -14.52041153  132.38973084 -14.52067856  132.38973274
111 -14.52069144  132.38997597
111 -14.52071559  132.39023889
112 -14.52071559  132.39023889 -14.52072029  132.39028225
111 -14.52077211  132.39027806
111 -14.52086131  132.39027070
111 -14.52091880  132.39026596
112 -14.52091880  132.39026596 -14.52098868  132.39025966
111 -14.52100348  132.39035597
111 -14.52110190  132.39152237
112 -14.52110190  132.39152237 -14.52112370  132.39182685
111 -14.52079397  132.39186336
111 -14.51989854  132.39193896
112 -14.51985926  132.39197003 -14.51983861  132.39198960
111 -14.51985926  132.39197003
112 -14.51985926  132.39197003 -14.51975591  132.39206427
111 -14.51982554  132.39216545
111 -14.52009228  132.39254180
112 -14.52008592  132.39256762 -14.52011204  132.39259459
111 -14.52008592  132.39256762
112 -14.52008592  132.39256762 -14.52010429  132.39258659
111 -14.52007546  132.39259232
111 -14.51975290  132.39214877
112 -14.51978884  132.39243541 -14.51987010  132.39260000
111 -14.51978884  132.39243541
111 -14.51975712  132.39246138
112 -14.51975712  132.39246138 -14.51964306  132.39223336
112 -14.51968613  132.39205843 -14.51966536  132.39199292
111 -14.51968613  132.39205843
112 -14.51968613  132.39205843 -14.51966527  132.39199264
111 -14.51956511  132.39197009
111 -14.51911535  132.39201208
111 -14.51910644  132.39191400
111 -14.51909624  132.39180161
112 -14.51904326  132.39176641 -14.51899542  132.39177031
111 -14.51904326  132.39176641
111 -14.51873031  132.39179359
112 -14.51873031  132.39179359 -14.51847083  132.39181450
111 -14.51844138  132.39153688
111 -14.51819062  132.38872599
111 -14.51815340  132.38857796
112 -14.51815340  132.38857796 -14.51812312  132.38848802
111 -14.51799695  132.38847829
111 -14.51782401  132.38848022
111 -14.51730891  132.38852957
111 -14.51713979  132.38854577
111 -14.51511080  132.38874016
112 -14.51511080  132.38874016 -14.51497967  132.38875281
111 -14.51488551  132.38870106
111 -14.51380070  132.38974569
111 -14.51376602  132.38970355
111 -14.51481098  132.38869521
112 -14.51480908  132.38863017 -14.51478131  132.38861152
111 -14.51480908  132.38863017
112 -14.51480908  132.38863017 -14.51476664  132.38860199 3
111 -14.51472328  132.38854149 3
111 -14.51353188  132.38700015
112 -14.51338373  132.38700354 -14.51332001  132.38706368
111 -14.51338373  132.38700354
112 -14.51338373  132.38700354 -14.51216682  132.38816177
112 -14.51046128  132.38591359 -14.51039907  132.38458556
111 -14.51046128  132.38591359
111 -14.51037722  132.38380118
111 -14.51026986  132.38374811
111 -14.50865594  132.38382217
111 -14.50865236  132.38376383
111 -14.50974640  132.38371362
111 -14.50976350  132.38367262
111 -14.51001874  132.38366091
111 -14.51004771  132.38369980
111 -14.51026661  132.38368975
111 -14.51036799  132.38357323
111 -14.51028685  132.38157027
112 -14.51028685  132.38157027 -14.51025930  132.38064813
112 -14.51189408  132.37977014 -14.51287499  132.37972460
111 -14.51189408  132.37977014
112 -14.51199216  132.37961788 -14.51196982  132.37949672
111 -14.51199216  132.37961788
111 -14.51204958  132.37959452
111 -14.51210796  132.37969628
112 -14.51210796  132.37969628 -14.51214932  132.37976360
111 -14.51219839  132.37977985
112 -14.51219839  132.37977985 -14.51265578  132.37982539
111 -14.51301151  132.38010776
111 -14.51311594  132.38018819
112 -14.51311594  132.38018819 -14.51317843  132.38022947
111 -14.51325412  132.38017254
112 -14.51325412  132.38017254 -14.51338742  132.37996983 3
111 -14.51364063  132.37995074 3
111 -14.51396617  132.37993729
111 -14.51402009  132.37990848
112 -14.51402009  132.37990848 -14.51444535  132.37987187
111 -14.51444162  132.37947807
111 -14.51418159  132.37316031
112 -14.51418159  132.37316031 -14.51417967  132.37310663
112 -14.51408070  132.37313567 -14.51404069  132.37318094
111 -14.51408070  132.37313567
111 -14.51353629  132.37375159
111 -14.51246856  132.37279418
111 -14.51228362  132.37300964
111 -14.51215411  132.37289720
111 -14.51234223  132.37268090
111 -14.51163374  132.37204561
112 -14.51160124  132.37205270 -14.51158828  132.37206730
111 -14.51160124  132.37205270
111 -14.51090009  132.37285923
111 -14.51084998  132.37281433
111 -14.51094078  132.37270855
112 -14.51094078  132.37270855 -14.51096558  132.37267827
111 -14.51092460  132.37260661
111 -14.50986523  132.37165723
111 -14.51044771  132.37098210
111 -14.51034867  132.37089330
111 -14.51200355  132.36895943
111 -14.51165805  132.36865435
111 -14.51192415  132.36833211
111 -14.51230674  132.36867167
111 -14.51246840  132.36847899
111 -14.51312940  132.36769116
111 -14.51335984  132.36732068
112 -14.51335984  132.36732068 -14.51341976  132.36721235
111 -14.51339358  132.36707710
111 -14.51330623  132.36664902
111 -14.51319608  132.36637902
111 -14.51317857  132.36637450
111 -14.51275758  132.36685726
111 -14.51206876  132.36625094
111 -14.51196231  132.36608335
111 -14.51074171  132.36498530
111 -14.51118235  132.36448627
111 -14.51119598  132.36449830
111 -14.51128815  132.36451072
111 -14.51143993  132.36464209
111 -14.51144380  132.36471714
111 -14.51148151  132.36475170
111 -14.51162734  132.36488536
111 -14.51175206  132.36499968
111 -14.51185455  132.36509363
111 -14.51191829  132.36515205
111 -14.51205094  132.36527363
111 -14.51208542  132.36530524
111 -14.51210642  132.36534692
111 -14.51259239  132.36576651
111 -14.51326370  132.36496533
111 -14.51400774  132.36562546
111 -14.51375855  132.36591336
111 -14.51359678  132.36617459
112 -14.51357051  132.36634899 -14.51358552  132.36643425
111 -14.51357051  132.36634899
111 -14.51366524  132.36682291
112 -14.51366524  132.36682291 -14.51368235  132.36690342
112 -14.51384030  132.36686255 -14.51389131  132.36681181
111 -14.51384030  132.36686255
111 -14.51389259  132.36680481
111 -14.51409133  132.36697996
111 -14.51300078  132.36826738
111 -14.51272157  132.36869693
111 -14.51265145  132.36880482
112 -14.51265145  132.36880482 -14.51260412  132.36889673
111 -14.51267786  132.36897682
111 -14.51455558  132.37065810
111 -14.51472851  132.37078674
111 -14.51475933  132.37074695
111 -14.51522712  132.37116626
111 -14.51519631  132.37120604
111 -14.51532155  132.37134394
111 -14.52285350  132.37808796
111 -14.52290876  132.37802752
111 -14.52362093  132.37724856
111 -14.52364199  132.37726742
111 -14.52292953  132.37804668
111 -14.52287456  132.37810681
111 -14.52441083  132.37948237
111 -14.52442247  132.37946849
111 -14.52493684  132.37992905
111 -14.52492520  132.37994293
111 -14.52763596  132.38237011
111 -14.52768562  132.38233012
111 -14.52815434  132.38273997
111 -14.52812789  132.38278402
113 -14.52823539  132.38290683
111 -14.52644454  132.38765215
112 -14.52611914  132.38818861 -14.52620383  132.38860303
111 -14.52611914  132.38818861
112 -14.52611914  132.38818861 -14.52617486  132.38841424
111 -14.52638213  132.38882636
111 -14.52868891  132.38861685
112 -14.52868891  132.38861685 -14.52911461  132.38858001
111 -14.52930628  132.38864217
112 -14.52942887  132.38808500 -14.52943332  132.38779259
111 -14.52942887  132.38808500
111 -14.52942664  132.38779259
112 -14.52942664  132.38779259 -14.52935532  132.38738737
113 -14.52896305  132.38740119
111 -14.52273560  132.38800739
112 -14.52237008  132.38858067 -14.52246814  132.38908027
111 -14.52237008  132.38858067
112 -14.52237008  132.38858067 -14.52248597  132.38893753
111 -14.52265536  132.38920229
111 -14.52271554  132.38929208
111 -14.52282698  132.38923222
112 -14.52305431  132.38915625 -14.52317244  132.38914243
111 -14.52305431  132.38915625
111 -14.52623176  132.38884499
112 -14.52597508  132.38819956 -14.52589744  132.38790678
111 -14.52597508  132.38819956
112 -14.52597508  132.38819956 -14.52584841  132.38769035
113 -14.52544426  132.38773986
111 -14.51736561  132.38469298
112 -14.51731377  132.38459018 -14.51724913  132.38454874
111 -14.51731377  132.38459018
111 -14.51703911  132.38443047
112 -14.51686623  132.38440037 -14.51676408  132.38440420
111 -14.51686623  132.38440037
111 -14.51652441  132.38441386
112 -14.51640099  132.38453266 -14.51639330  132.38464063
111 -14.51640099  132.38453266
111 -14.51640652  132.38475562
111 -14.51603350  132.38477099
111 -14.51602838  132.38467376
112 -14.51596287  132.38461021 -14.51590489  132.38460931
111 -14.51596287  132.38461021
111 -14.51575121  132.38460313
111 -14.51520284  132.38463277
111 -14.51494288  132.38465871
112 -14.51494288  132.38465871 -14.51487997  132.38466676
111 -14.51486551  132.38473052
111 -14.51485496  132.38502043
111 -14.51488765  132.38529429
112 -14.51495613  132.38535111 -14.51500943  132.38535636
111 -14.51495613  132.38535111
111 -14.51525635  132.38536659
111 -14.51572845  132.38534426
111 -14.51597740  132.38532112
112 -14.51597740  132.38532112 -14.51603820  132.38531065
111 -14.51605676  132.38525404
111 -14.51605763  132.38514764
111 -14.51641822  132.38513063
111 -14.51644876  132.38579964
112 -14.51644876  132.38579964 -14.51645903  132.38598927
112 -14.51668481  132.38590651 -14.51671626  132.38585489
111 -14.51668481  132.38590651
113 -14.51734969  132.38478834
111 -14.51645593  132.37806482
112 -14.51645593  132.37806482 -14.51644322  132.37788464
112 -14.51618210  132.37806363 -14.51618442  132.37820545
111 -14.51618210  132.37806363
111 -14.51618477  132.37827649
111 -14.51572264  132.37829639
111 -14.51571830  132.37819595
112 -14.51565006  132.37813455 -14.51559207  132.37813365
111 -14.51565006  132.37813455
111 -14.51543839  132.37812746
111 -14.51492854  132.37815711
111 -14.51468158  132.37818496
112 -14.51468158  132.37818496 -14.51461867  132.37819301
111 -14.51460421  132.37825677
111 -14.51459366  132.37854669
111 -14.51462635  132.37882055
112 -14.51469483  132.37887736 -14.51474813  132.37888261
111 -14.51469483  132.37887736
111 -14.51498205  132.37889092
111 -14.51541564  132.37886859
111 -14.51566458  132.37884546
112 -14.51566458  132.37884546 -14.51572539  132.37883498
111 -14.51574394  132.37877837
111 -14.51574677  132.37867303
111 -14.51619647  132.37865150
111 -14.51620841  132.37884731
112 -14.51620841  132.37884731 -14.51621645  132.37902312
112 -14.51648347  132.37883715 -14.51648209  132.37865557
113 -14.51648347  132.37883715
111 -14.51813397  132.38636794
112 -14.51813397  132.38636794 -14.51799108  132.38639365
112 -14.51814474  132.38664703 -14.51828973  132.38665630
111 -14.51814474  132.38664703
111 -14.51836309  132.38662824
111 -14.51839655  132.38701232
111 -14.51830162  132.38702338
112 -14.51824590  132.38709706 -14.51824813  132.38715692
111 -14.51824590  132.38709706
111 -14.51825036  132.38731577
111 -14.51830831  132.38787983
111 -14.51834843  132.38813308
112 -14.51834843  132.38813308 -14.51835957  132.38819755
111 -14.51842198  132.38820906
111 -14.51870280  132.38820445
111 -14.51896580  132.38815611
112 -14.51901706  132.38808243 -14.51901929  132.38802718
111 -14.51901706  132.38808243
111 -14.51901483  132.38778544
111 -14.51896802  132.38729966
111 -14.51893236  132.38704410
112 -14.51893236  132.38704410 -14.51891899  132.38698194
111 -14.51886327  132.38696583
111 -14.51875951  132.38696865
