I
1050 Generated by WorldEditor 2.2.0r2

1    438 1 0 PAFA Fairbanks Intl
111  64.81561852 -147.85007324
111  64.81598337 -147.84938256
112  64.81629900 -147.84969218  64.81643171 -147.85009479
111  64.81629900 -147.84969218
111  64.81652486 -147.85034543
112  64.81669715 -147.85036925  64.81678040 -147.85017078
111  64.81672900 -147.84993034
111  64.81646695 -147.84915459
112  64.81645741 -147.84838800  64.81652619 -147.84804776
111  64.81645741 -147.84838800
111  64.81689981 -147.84755904
112  64.81695762 -147.84762007  64.81699392 -147.84772016
111  64.81695762 -147.84762007
111  64.81721753 -147.84837956
111  64.81767584 -147.84777702
111  64.81757362 -147.84730051
112  64.81764651 -147.84664874  64.81775993 -147.84629998
111  64.81764651 -147.84664874
112  64.81765738 -147.84618885  64.81774396 -147.84598866
111  64.81780184 -147.84608576
111  64.82194349 -147.83823716
111  64.82268215 -147.83699571
112  64.82324739 -147.83712711  64.82343199 -147.83766596
111  64.82324739 -147.83712711
111  64.82335357 -147.83740788
112  64.82374569 -147.83756670  64.82394718 -147.83719233
111  64.82374569 -147.83756670
111  64.82387841 -147.83733415
113  64.82401082 -147.83775350
110 3 0.00 0.0000 New Taxiway 6
112  64.82693211 -147.82970166  64.82707805 -147.82965264
111  64.82693211 -147.82970166
111  64.82695263 -147.82995672
112  64.82695263 -147.82995672  64.82693352 -147.83012218
111  64.82695986 -147.83031851
111  64.82707716 -147.83124233
112  64.82694981 -147.83162250  64.82680000 -147.83181396
111  64.82671772 -147.83156340
111  64.82647809 -147.83084443
112  64.82647809 -147.83084443  64.82641877 -147.83064589
111  64.82634587 -147.83070301
111  64.82599136 -147.83120991
111  64.82640560 -147.83265883
112  64.82640560 -147.83265883  64.82645788 -147.83283611
111  64.82639957 -147.83290465
112  64.82594913 -147.83344356  64.82589283 -147.83344120
111  64.82583049 -147.83318829
111  64.82559120 -147.83233738
112  64.82559120 -147.83233738  64.82554897 -147.83220739
111  64.82547557 -147.83228775
111  64.82514176 -147.83288574
112  64.82514176 -147.83288574  64.82509954 -147.83307010
111  64.82514981 -147.83324264
111  64.82565353 -147.83462534
111  64.82439386 -147.83705470
111  64.82427062 -147.83667297
111  64.82516818 -147.83498007
112  64.82524539 -147.83420010  64.82514043 -147.83365837
111  64.82524539 -147.83420010
111  64.82500047 -147.83338893
112  64.82506200 -147.83262031  64.82526953 -147.83226010
111  64.82506200 -147.83262031
111  64.82549153 -147.83185734
112  64.82568578 -147.83203035  64.82579135 -147.83224308
111  64.82568578 -147.83203035
111  64.82597775 -147.83305710
112  64.82613702 -147.83299187  64.82623253 -147.83283114
111  64.82618890 -147.83263449
111  64.82589692 -147.83166446
112  64.82596810 -147.83083057  64.82613299 -147.83038385
111  64.82596810 -147.83083057
111  64.82622630 -147.83035973
112  64.82654241 -147.83045617  64.82666055 -147.83079926
111  64.82654241 -147.83045617
111  64.82674510 -147.83125602
112  64.82686730 -147.83142125  64.82695024 -147.83141337
112  64.82695021 -147.83102060  64.82693681 -147.83089320
113  64.82682657 -147.83003136
110 3 0.00 0.0000 New Taxiway 5
111  64.82492066 -147.82886968
112  64.82492066 -147.82886968  64.82506452 -147.82945781
111  64.82537099 -147.83020768
112  64.82537099 -147.83020768  64.82544188 -147.83033020
111  64.82551902 -147.83016357
112  64.82551902 -147.83016357  64.82596101 -147.82938430
111  64.82645304 -147.82881082
111  64.82689920 -147.82858046
111  64.82737455 -147.82858046
111  64.82733461 -147.82924214
112  64.82635202 -147.82963018  64.82591188 -147.83018157
111  64.82565320 -147.83071992
111  64.82536605 -147.83128719
112  64.82523356 -147.83110414  64.82516358 -147.83089142
111  64.82523356 -147.83110414
111  64.82449557 -147.82892173
112  64.82451514 -147.82869026  64.82456886 -147.82858674
111  64.82451514 -147.82869026
111  64.82460008 -147.82864399
113  64.82488777 -147.82860604
110 3 0.00 0.0000 New Taxiway 4
111  64.82852180 -147.82915849
111  64.82818372 -147.82869698
112  64.82827864 -147.82840812  64.82832640 -147.82821113
111  64.82834559 -147.82799256
111  64.82854065 -147.82720777
112  64.82854065 -147.82720777  64.82864280 -147.82684995
111  64.82849339 -147.82671845
111  64.82678834 -147.82442246
112  64.82678834 -147.82442246  64.82614587 -147.82348380
111  64.82580237 -147.82454502
111  64.82506833 -147.82748229
112  64.82506833 -147.82748229  64.82497422 -147.82789071
111  64.82488410 -147.82841108
111  64.82459861 -147.82845594
111  64.82450760 -147.82845766
112  64.82446504 -147.82824201  64.82447032 -147.82812193
111  64.82446504 -147.82824201 20
111  64.82550001 -147.82415213 20
112  64.82672481 -147.82341191  64.82749977 -147.82425254
111  64.82672481 -147.82341191 20
111  64.82895015 -147.82637019
112  64.82897931 -147.82691190  64.82891416 -147.82723868
113  64.82897931 -147.82691190
110 5 0.00 0.0000 New Taxiway 3
112  64.82933666 -147.83322502  64.82932541 -147.83315572
111  64.82933666 -147.83322502
111  64.83009819 -147.83190020
112  64.83059022 -147.83109464  64.83075909 -147.83087896
111  64.83149669 -147.83023025
112  64.83149669 -147.83023025  64.83164871 -147.82998628
111  64.83154447 -147.82977067
111  64.83154604 -147.82968489 20
111  64.83193755 -147.83001914
111  64.83192959 -147.83012472
112  64.83059817 -147.83127537  64.83045396 -147.83145920
111  64.83001244 -147.83223818
111  64.82936933 -147.83341224
114  64.82936933 -147.83341224  64.82935889 -147.83335664
110 5 0.00 0.0000 New Taxiway 2
111  64.82934007 -147.82688798
112  64.82934007 -147.82688798  64.82909973 -147.82663268
111  64.82904591 -147.82702422
111  64.82859708 -147.82924699
111  64.82852180 -147.82915849
111  64.82897931 -147.82691190
112  64.82897931 -147.82691190  64.82904446 -147.82658511
113  64.82895015 -147.82637019 20
110 2 0.00 0.0000 New Taxiway 23
111  64.80575528 -147.88954847
111  64.80571449 -147.88941949
111  64.80576626 -147.88932367
113  64.80580548 -147.88945081
110 2 0.00 0.0000 New Taxiway 22
111  64.80576141 -147.88989520
111  64.80553721 -147.89030396
111  64.80536229 -147.88977143
111  64.80553844 -147.88942039
113  64.80558176 -147.88934617
110 2 0.00 0.0000 New Taxiway 21
111  64.81048044 -147.88079767
111  64.81049365 -147.88084250
111  64.81086429 -147.88016160
111  64.81087721 -147.88020379
111  64.81089726 -147.88027263
111  64.81088724 -147.88029068
111  64.81092019 -147.88041785
111  64.81074526 -147.88072379
111  64.81077271 -147.88081410
111  64.81068172 -147.88101683
111  64.81083233 -147.88147021
111  64.81064799 -147.88180010
111  64.81069976 -147.88193833
111  64.81047856 -147.88236589
111  64.81042679 -147.88222951
111  64.81030280 -147.88246379
111  64.81010940 -147.88189044
111  64.81011967 -147.88187320
113  64.81003527 -147.88162317
110 2 0.00 0.0000 New Taxiway 20
111  64.81337045 -147.87790671
111  64.81337597 -147.87792313
111  64.81339088 -147.87789917
111  64.81344265 -147.87805584
111  64.81346147 -147.87801161
111  64.81348971 -147.87810008
111  64.81346853 -147.87813510
111  64.81360785 -147.87854626
111  64.81317952 -147.87935524
113  64.81295517 -147.87870718
110 5 0.00 0.0000 New Taxiway 18
111  64.82317668 -147.85490723
111  64.82307491 -147.85461680
112  64.82307491 -147.85461680  64.82301844 -147.85447608
111  64.82296855 -147.85449289
111  64.82238566 -147.85556729
111  64.82255482 -147.85604871
112  64.82255482 -147.85604871  64.82235602 -147.85670716
111  64.82224424 -147.85645577
111  64.82210422 -147.85610616
111  64.82152404 -147.85722725
111  64.82147524 -147.85706668
111  64.82069197 -147.85857079
111  64.82053348 -147.85804305
111  64.82478026 -147.85023551
111  64.82496453 -147.85077931
111  64.82362449 -147.85331745
111  64.82385221 -147.85399610
111  64.82375732 -147.85418409
111  64.82353621 -147.85481350
113  64.82340743 -147.85446777
110 2 0.00 0.0000 New Taxiway 19
111  64.82342116 -147.85503630
111  64.82342781 -147.85505015
111  64.82346133 -147.85497690
111  64.82346965 -147.85499823
111  64.82349282 -147.85495009
111  64.82353250 -147.85507349
111  64.82347313 -147.85517977
111  64.82350581 -147.85529245
111  64.82346931 -147.85534879
111  64.82348892 -147.85540642
111  64.82344426 -147.85547940
111  64.82342029 -147.85541794
111  64.82338924 -147.85548324
113  64.82330677 -147.85524220
110 1 0.00 0.0000 New Taxiway 17
111  64.82330677 -147.85524220
111  64.82317668 -147.85490723
111  64.82340743 -147.85446777
111  64.82353621 -147.85481350
111  64.82349282 -147.85495009
111  64.82346965 -147.85499823
111  64.82346133 -147.85497690
111  64.82342781 -147.85505015
113  64.82342116 -147.85503630
110 2 0.00 0.0000 New Taxiway 16
111  64.82733176 -147.84813894
111  64.82739892 -147.84801106
111  64.82733994 -147.84783196
111  64.82754913 -147.84743837
111  64.82762087 -147.84764992
111  64.82789763 -147.84847451
111  64.82768678 -147.84887506
111  64.82749946 -147.84832624
113  64.82743626 -147.84844989
110 2 0.00 0.0000 New Taxiway 15
111  64.81984773 -147.86181126
111  64.82021358 -147.86288436
111  64.81989851 -147.86346895
111  64.81986975 -147.86339059
111  64.81984894 -147.86342337
111  64.81981969 -147.86334464
111  64.81970887 -147.86301000
111  64.81973515 -147.86296917
111  64.81970457 -147.86287694
111  64.81968011 -147.86291766
111  64.81954504 -147.86250320
111  64.81956288 -147.86246487
113  64.81953485 -147.86237862
110 2 0.00 0.0000 New Taxiway 14
111  64.82099585 -147.85988328
111  64.82103372 -147.85999093
111  64.82111738 -147.85984396
111  64.82121790 -147.86013615
111  64.82113632 -147.86029471
111  64.82113005 -147.86027628
111  64.82095591 -147.86061736
113  64.82081795 -147.86020414
110 2 0.00 0.0000 New Taxiway 13
111  64.82681406 -147.84991612
111  64.82682874 -147.84995063
111  64.82709300 -147.85073940
111  64.82669201 -147.85147408
111  64.82666293 -147.85139152
113  64.82642196 -147.85065535
110 2 0.00 0.0000 New Taxiway 12
111  64.81793088 -147.86476067
111  64.81773423 -147.86431772
111  64.81787695 -147.86397335
111  64.81814006 -147.86456480
111  64.81803220 -147.86482468
113  64.81796738 -147.86467874
110 2 0.00 0.0000 New Taxiway 11
111  64.81745779 -147.86491363
111  64.81785763 -147.86521575
111  64.81782167 -147.86547691
111  64.81784728 -147.86549356
111  64.81783529 -147.86557805
111  64.81780588 -147.86555501
111  64.81779226 -147.86566126
111  64.81761304 -147.86600307
111  64.81753351 -147.86578672
111  64.81755639 -147.86574319
111  64.81745017 -147.86541290
113  64.81739515 -147.86536938
110 2 0.00 0.0000 New Taxiway 10
111  64.81714990 -147.86494249
111  64.81759570 -147.86628207
111  64.81749242 -147.86661236
111  64.81713029 -147.86728522
111  64.81706753 -147.86710241
111  64.81685705 -147.86749107
111  64.81689365 -147.86759400
111  64.81688254 -147.86786436
111  64.81647334 -147.86778909
111  64.81617788 -147.86834364
113  64.81584254 -147.86735129
110 2 0.00 0.0000 New Taxiway 9
111  64.81631250 -147.86878921
111  64.81626152 -147.86832682
111  64.81657071 -147.86813019
111  64.81660077 -147.86839288
111  64.81668118 -147.86834218
111  64.81669294 -147.86843743
111  64.81661189 -147.86848658
111  64.81662757 -147.86866171
111  64.81647592 -147.86875234
113  64.81646873 -147.86868936
110 2 0.00 0.0000 New Taxiway 8
111  64.81648389 -147.87000325
111  64.81630958 -147.86951892
111  64.81665140 -147.86883511
111  64.81674673 -147.86909327
111  64.81684841 -147.86889271
111  64.81687292 -147.86896419
111  64.81679348 -147.86912634
113  64.81684932 -147.86929383
110 2 0.00 0.0000 New Taxiway 7
111  64.82831391 -147.84476051
111  64.82822631 -147.84450539
111  64.82831064 -147.84435017
111  64.82834267 -147.84443623
111  64.82849040 -147.84418112
111  64.82851197 -147.84425488
111  64.82836685 -147.84451308
113  64.82839758 -147.84460068
110 2 0.00 0.0000 New Taxiway 6
111  64.81551688 -147.87127635
111  64.81538259 -147.87123724
111  64.81539583 -147.87098567
111  64.81544387 -147.87099811
111  64.81545938 -147.87058119
111  64.81550023 -147.87059364
111  64.81548208 -147.87101056
113  64.81553012 -147.87102478
110 2 0.00 0.0000 New Taxiway 5
111  64.81458825 -147.87098505
111  64.81450327 -147.87074184
111  64.81458661 -147.87058183
111  64.81461549 -147.87067016
111  64.81473811 -147.87043450
111  64.81475003 -147.87041159
111  64.81477128 -147.87047687
111  64.81476020 -147.87049750
111  64.81463727 -147.87074056
113  64.81466615 -147.87083144
110 2 0.00 0.0000 New Taxiway 4
111  64.81273423 -147.87394682
111  64.81264726 -147.87368141
111  64.81279523 -147.87340804
113  64.81287994 -147.87365487
110 2 0.00 0.0000 New Taxiway 3
111  64.80668786 -147.88441492
111  64.80666057 -147.88434637
111  64.80679799 -147.88408102
111  64.80676881 -147.88399257
111  64.80685165 -147.88382893
111  64.80693448 -147.88408544
111  64.80685259 -147.88423802
113  64.80682529 -147.88415399
110 2 0.00 37.7800 New Taxiway 2
111  64.80423859 -147.89107173
111  64.80421438 -147.89099859
111  64.80424364 -147.89094015
113  64.80426926 -147.89101573
110 2 0.00 37.7800 New Taxiway 2
111  64.80376983 -147.89136624
111  64.80374561 -147.89129310
111  64.80377487 -147.89123466
113  64.80380049 -147.89131024
110 2 0.00 37.7800 New Taxiway 2
111  64.80355050 -147.89176422
111  64.80352629 -147.89169108
111  64.80355555 -147.89163264
113  64.80358117 -147.89170822
110 2 0.00 37.7800 New Taxiway 2
111  64.80323875 -147.89233466
111  64.80321454 -147.89226152
111  64.80324380 -147.89220308
113  64.80326942 -147.89227866
110 2 0.00 37.7800 New Taxiway 2
111  64.80302412 -147.89273003
111  64.80299991 -147.89265689
111  64.80302917 -147.89259845
113  64.80305479 -147.89267403
110 2 0.00 37.7800 New Taxiway 2
111  64.80315595 -147.89305630
111  64.80313501 -147.89298188
111  64.80317026 -147.89291449
113  64.80319261 -147.89298879
110 2 0.00 37.7800 New Taxiway 2
111  64.80271132 -147.89330220
111  64.80269092 -147.89322906
111  64.80272072 -147.89317702
113  64.80274308 -147.89325132
110 2 0.00 39.6200 New Taxiway 2
111  64.80249070 -147.89369628
111  64.80247030 -147.89362314
111  64.80250011 -147.89357110
113  64.80252246 -147.89364540
110 2 0.00 39.6200 New Taxiway 2
111  64.80217463 -147.89426988
111  64.80215423 -147.89419674
111  64.80218403 -147.89414470
113  64.80220638 -147.89421900
110 2 0.00 0.0000 New Taxiway 2
111  64.80196349 -147.89466446
111  64.80194309 -147.89459132
111  64.80197290 -147.89453929
113  64.80199525 -147.89461358
110 2 0.00 0.0000 New Taxiway 2
111  64.80209815 -147.89508208
111  64.80205911 -147.89496373
111  64.80209905 -147.89489549
113  64.80214036 -147.89501277
110 2 0.00 39.5000 New Taxiway 1
111  64.80367465 -147.89180629
111  64.80360615 -147.89160362
111  64.80364341 -147.89153237
111  64.80353555 -147.89119857
111  64.80356784 -147.89113777
111  64.80367831 -147.89147034
111  64.80371609 -147.89140063
113  64.80378460 -147.89160515
110 2 0.00 0.0000 New Taxiway 1
111  64.80314881 -147.89277402
111  64.80308031 -147.89257135
111  64.80311757 -147.89250011
111  64.80300971 -147.89216631
111  64.80304200 -147.89210551
111  64.80315247 -147.89243808
111  64.80319026 -147.89236837
113  64.80325876 -147.89257289
110 2 0.00 0.0000 New Taxiway 1
111  64.80261988 -147.89373899
111  64.80255137 -147.89353632
111  64.80258667 -147.89346815
111  64.80247882 -147.89313436
111  64.80251176 -147.89307356
111  64.80262223 -147.89340612
111  64.80266132 -147.89333335
113  64.80272983 -147.89353786
110 2 0.00 0.0000 New Taxiway 1
111  64.80211546 -147.89478001
111  64.80202212 -147.89450364
111  64.80205742 -147.89443547
111  64.80195152 -147.89410937
111  64.80198447 -147.89404857
111  64.80209036 -147.89437652
111  64.80212880 -147.89430835
113  64.80222214 -147.89458655
110 5 0.00 0.0000 New Taxiway 9
111  64.81612507 -147.84684539
111  64.81486012 -147.84914852
111  64.81465992 -147.84854770
111  64.81587920 -147.84626833
111  64.81548665 -147.84509638
111  64.81552346 -147.84502997
111  64.81591196 -147.84620709
111  64.81598079 -147.84641564
113  64.81610299 -147.84677783
110 5 0.00 240.3800 New Taxiway 1
